Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14110000


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
14110000;1;01/12/2024;;1;1;1670;1433;1503;31;17;0;0;0;;0;1527;1525;1523;1519;1514;1506;1498;1488;1475;1462;1451;1445;1442;1441;1439;1435;1433;1434;1443;1457;1476;1486;1489;1495;1516;1550;1580;1607;1631;1652;1668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/11/2024;07:00;0;1;1532;1396;1451;29;13;0;0;0;;0;1468;1471;1467;1457;1443;1428;1416;1406;1401;1397;1398;1397;1396;1397;1403;1412;1422;1430;1436;1442;1451;1464;1478;1492;1504;1516;1522;1529;1532;1530;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/11/2024;17:00;0;1;1532;1396;1451;29;13;0;0;0;;0;1470;1471;1464;1451;1432;1424;1410;1404;1399;1397;1398;1397;1396;1399;1406;1416;1425;1434;1438;1445;1456;1468;1484;1497;1511;1518;1524;1530;1532;1529;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/11/2024;;1;1;1532;1396;1451;29;13;0;0;0;;0;1469;1471;1466;1454;1438;1426;1413;1405;1400;1397;1398;1397;1396;1398;1405;1414;1424;1432;1437;1444;1454;1466;1481;1495;1508;1517;1523;1530;1532;1530;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/10/2024;07:00;0;1;1533;1433;1485;2;26;0;0;0;;0;1531;1533;1527;1524;1526;1528;1522;1514;1509;1505;1504;1503;1501;1501;1499;1498;1493;1487;1478;1470;1461;1452;1444;1439;1434;1433;1436;1442;1450;1455;1460;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/10/2024;17:00;0;1;1533;1433;1485;2;26;0;0;0;;0;1532;1533;1526;1525;1527;1527;1520;1512;1507;1505;1504;1503;1501;1499;1498;1496;1491;1481;1475;1466;1458;1449;1441;1438;1434;1433;1438;1445;1452;1457;1464;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/10/2024;;1;1;1533;1433;1485;2;26;0;0;0;;0;1532;1533;1527;1525;1527;1528;1521;1513;1508;1505;1504;1503;1501;1500;1499;1497;1492;1484;1477;1468;1460;1451;1443;1439;1434;1433;1437;1444;1451;1456;1462;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/09/2024;07:00;0;1;1809;1507;1638;1;26;0;0;0;;0;1809;1799;1788;1774;1760;1746;1731;1718;1707;1696;1685;1677;1668;1659;1650;1638;1624;1610;1594;1580;1565;1548;1532;1521;1517;1507;1510;1517;1525;1529;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/09/2024;17:00;0;1;1809;1507;1638;1;26;0;0;0;;0;1804;1795;1784;1770;1755;1740;1726;1714;1703;1692;1681;1673;1666;1656;1646;1632;1618;1604;1587;1574;1558;1540;1528;1517;1510;1507;1512;1520;1527;1530;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/09/2024;;1;1;1809;1507;1638;1;26;0;0;0;;0;1807;1797;1786;1772;1758;1743;1729;1716;1705;1694;1683;1675;1667;1658;1648;1635;1621;1607;1591;1577;1562;1544;1530;1519;1514;1507;1511;1519;1526;1530;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/08/2024;07:00;0;1;2054;1814;1982;3;31;2;2;2;;0;2051;2052;2053;2054;2053;2052;2050;2050;2048;2047;2048;2045;2041;2034;2026;2016;2003;1995;1988;1978;1966;1953;1940;1926;1908;1890;1876;1859;1844;1830;1818;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;
14110000;1;01/08/2024;17:00;0;1;2054;1814;1982;3;31;2;2;2;;0;2051;2052;2054;2054;2053;2051;2050;2049;2048;2047;2048;2044;2037;2032;2022;2010;1999;1993;1984;1972;1960;1948;1934;1920;1902;1886;1868;1852;1839;1826;1814;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;
14110000;1;01/08/2024;;1;1;2054;1814;1982;3;31;2;2;2;;0;2051;2052;2054;2054;2053;2052;2050;2050;2048;2047;2048;2045;2039;2033;2024;2013;2001;1994;1986;1975;1963;1951;1937;1923;1905;1888;1872;1856;1842;1828;1816;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;
14110000;1;01/07/2024;07:00;0;1;2128;2050;2099;14;30;0;0;0;;0;2118;2113;2109;2110;2112;2110;2114;2114;2116;2115;2118;2122;2127;2128;2127;2122;2116;2110;2101;2098;2094;2091;2086;2082;2075;2069;2063;2056;2053;2050;2050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/07/2024;17:00;0;1;2128;2050;2099;14;30;0;0;0;;0;2116;2112;2106;2112;2111;2109;2114;2115;2116;2116;2118;2123;2127;2128;2125;2120;2114;2107;2101;2096;2093;2089;2086;2080;2073;2067;2060;2055;2052;2050;2051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/07/2024;;1;1;2128;2050;2099;14;30;0;0;0;;0;2117;2113;2108;2111;2112;2110;2114;2115;2116;2116;2118;2123;2127;2128;2126;2121;2115;2109;2101;2097;2094;2090;2086;2081;2074;2068;2062;2056;2053;2050;2051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/06/2024;07:00;0;1;2122;2003;2063;28;2;0;0;0;;0;2010;2005;2008;2017;2023;2026;2028;2028;2032;2034;2038;2040;2043;2046;2049;2054;2058;2066;2074;2079;2084;2094;2106;2112;2117;2120;2121;2122;2122;2120;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/06/2024;17:00;0;1;2122;2003;2063;28;2;0;0;0;;0;2008;2003;2012;2019;2026;2026;2028;2029;2032;2036;2038;2041;2044;2047;2051;2054;2062;2070;2075;2080;2086;2098;2109;2115;2118;2120;2121;2122;2121;2119;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/06/2024;;1;1;2122;2003;2063;28;2;0;0;0;;0;2009;2004;2010;2018;2025;2026;2028;2029;2032;2035;2038;2041;2044;2047;2050;2054;2060;2068;2075;2080;2085;2096;2108;2114;2118;2120;2121;2122;2122;2120;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/05/2024;07:00;0;1;2014;1693;1866;30;5;0;0;0;;0;1699;1698;1697;1695;1693;1699;1715;1733;1746;1760;1788;1815;1842;1857;1863;1879;1894;1915;1930;1949;1956;1965;1976;1985;1990;1996;2002;2007;2012;2014;2012;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/05/2024;17:00;0;1;2014;1693;1866;30;5;0;0;0;;0;1698;1697;1696;1694;1693;1704;1722;1740;1758;1770;1798;1826;1850;1860;1870;1888;1905;1922;1940;1952;1958;1968;1978;1988;1992;1998;2004;2010;2013;2014;2012;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/05/2024;;1;1;2014;1693;1866;30;5;0;0;0;;0;1699;1698;1697;1695;1693;1702;1719;1737;1752;1765;1793;1821;1846;1859;1867;1884;1900;1919;1935;1951;1957;1967;1977;1987;1991;1997;2003;2009;2013;2014;2012;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/04/2024;07:00;0;1;1701;1462;1605;30;1;0;0;0;;0;1462;1482;1489;1498;1516;1533;1576;1616;1644;1659;1647;1637;1627;1617;1604;1588;1569;1552;1547;1563;1589;1610;1632;1666;1683;1695;1696;1694;1696;1701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/04/2024;17:00;0;1;1701;1462;1605;30;1;0;0;0;;0;1470;1486;1494;1506;1523;1550;1590;1630;1659;1654;1642;1632;1623;1612;1598;1580;1562;1545;1551;1573;1603;1618;1644;1673;1686;1696;1694;1696;1698;1701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/04/2024;;1;1;1701;1462;1605;30;1;0;0;0;;0;1466;1484;1492;1502;1520;1542;1583;1623;1652;1657;1645;1635;1625;1615;1601;1584;1566;1549;1549;1568;1596;1614;1638;1670;1685;1696;1695;1695;1697;1701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14110000;1;01/03/2024;07:00;0;1;1448;1292;1384;22;1;0;0;0;;0;1292;1296;1309;1316;1321;1323;1327;1335;1340;1345;1347;1349;1351;1353;1365;1383;1412;1433;1444;1443;1447;1448;1442;1432;1431;1432;1432;1433;1432;1434;1441;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/03/2024;17:00;0;1;1448;1292;1384;22;1;0;0;0;;0;1293;1298;1311;1318;1322;1325;1329;1337;1342;1346;1348;1350;1352;1358;1370;1394;1422;1440;1444;1445;1447;1448;1432;1432;1431;1432;1433;1432;1433;1436;1446;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/03/2024;;1;1;1448;1292;1384;22;1;0;0;0;;0;1293;1297;1310;1317;1322;1324;1328;1336;1341;1346;1348;1350;1352;1356;1368;1389;1417;1437;1444;1444;1447;1448;1437;1432;1431;1432;1433;1433;1433;1435;1444;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/02/2024;07:00;0;1;1376;1291;1337;16;29;0;0;0;;0;1336;1330;1326;1323;1321;1320;1322;1324;1327;1330;1340;1351;1360;1368;1373;1376;1375;1368;1361;1354;1350;1343;1335;1327;1319;1311;1305;1299;1293;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14110000;1;01/02/2024;17:00;0;1;1376;1291;1337;16;29;0;0;0;;0;1332;1328;1325;1322;1320;1321;1323;1325;1328;1334;1345;1354;1364;1370;1374;1376;1374;1366;1358;1353;1348;1340;1333;1325;1317;1309;1303;1297;1291;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14110000;1;01/02/2024;;1;1;1376;1291;1337;16;29;0;0;0;;0;1334;1329;1326;1323;1321;1321;1323;1325;1328;1332;1343;1353;1362;1369;1374;1376;1375;1367;1360;1354;1349;1342;1334;1326;1318;1310;1304;1298;1292;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14110000;1;01/01/2024;07:00;0;1;1491;1343;1421;1;31;0;0;0;;0;1491;1488;1483;1477;1470;1460;1452;1442;1430;1420;1410;1402;1404;1405;1406;1409;1414;1424;1430;1431;1429;1425;1417;1413;1408;1398;1392;1380;1368;1357;1346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/01/2024;17:00;0;1;1491;1343;1421;1;31;0;0;0;;0;1490;1486;1480;1475;1466;1457;1448;1437;1426;1415;1406;1403;1405;1404;1407;1411;1418;1426;1430;1431;1427;1423;1416;1410;1404;1395;1388;1376;1366;1352;1343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/01/2024;;1;1;1491;1343;1421;1;31;0;0;0;;0;1491;1487;1482;1476;1468;1459;1450;1440;1428;1418;1408;1403;1405;1405;1407;1410;1416;1425;1430;1431;1428;1424;1417;1412;1406;1397;1390;1378;1367;1355;1345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;2;01/12/2023;;1;1;1538;1468;1504;16;7;1;1;1;1686;1;1523;1518;1510;1499;1488;1477;1468;1471;1478;1484;1489;1495;1508;1522;1535;1538;1535;1533;1532;1528;1522;1518;1510;1502;1492;1485;1480;1485;1492;1497;1495;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/12/2023;17:00;0;1;1538;1468;1504;16;7;0;0;0;;0;1523;1517;1507;1496;1486;1475;1468;1472;1480;1485;1490;1497;1511;1526;1536;1538;1534;1533;1532;1527;1522;1516;1509;1501;1490;1484;1480;1486;1493;1497;1494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/12/2023;07:00;0;1;1538;1468;1504;16;7;0;0;0;;0;1523;1520;1513;1502;1491;1480;1468;1469;1476;1483;1488;1493;1505;1518;1534;1538;1536;1533;1532;1530;1523;1520;1512;1503;1495;1486;1480;1484;1491;1497;1495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/12/2023;;1;1;1538;1468;1504;16;7;0;0;0;;0;1523;1519;1510;1499;1489;1478;1468;1471;1478;1484;1489;1495;1508;1522;1535;1538;1535;1533;1532;1529;1523;1518;1511;1502;1493;1485;1480;1485;1492;1497;1495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;2;01/11/2023;;1;1;1521;1399;1455;30;6;1;1;1;1686;1;1460;1446;1431;1417;1406;1399;1403;1413;1425;1439;1457;1468;1481;1492;1497;1497;1490;1481;1469;1455;1442;1433;1431;1430;1436;1446;1469;1494;1513;1521;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14110000;1;01/11/2023;07:00;0;1;1521;1399;1455;30;6;0;0;0;;0;1463;1449;1434;1420;1409;1399;1401;1410;1422;1436;1453;1466;1478;1490;1496;1498;1493;1484;1473;1458;1445;1434;1432;1430;1434;1442;1464;1490;1510;1520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14110000;1;01/11/2023;17:00;0;1;1521;1399;1455;30;6;0;0;0;;0;1457;1444;1428;1414;1404;1399;1405;1415;1428;1442;1460;1470;1484;1493;1497;1496;1488;1478;1466;1452;1440;1433;1431;1430;1437;1450;1474;1498;1515;1521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14110000;1;01/11/2023;;1;1;1521;1399;1455;30;6;0;0;0;;0;1460;1447;1431;1417;1407;1399;1403;1413;1425;1439;1457;1468;1481;1492;1497;1497;1491;1481;1470;1455;1443;1434;1432;1430;1436;1446;1469;1494;1513;1521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14110000;2;01/10/2023;;1;1;1487;1372;1431;1;18;1;1;1;1686;1;1487;1477;1467;1457;1447;1437;1427;1418;1414;1416;1417;1414;1406;1395;1386;1379;1374;1372;1374;1380;1391;1404;1423;1445;1465;1477;1483;1487;1485;1481;1471;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/10/2023;07:00;0;1;1490;1372;1431;1;18;0;0;0;;0;1490;1480;1470;1460;1450;1440;1430;1420;1414;1415;1417;1416;1409;1398;1388;1381;1375;1372;1373;1378;1390;1401;1420;1440;1462;1474;1482;1487;1486;1483;1474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/10/2023;17:00;0;1;1490;1372;1431;1;18;0;0;0;;0;1485;1475;1465;1455;1445;1435;1425;1417;1414;1416;1417;1413;1404;1393;1384;1378;1374;1372;1374;1382;1392;1406;1426;1449;1468;1479;1484;1487;1485;1479;1468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/10/2023;;1;1;1490;1372;1431;1;18;0;0;0;;0;1488;1478;1468;1458;1448;1438;1428;1419;1414;1416;1417;1415;1407;1396;1386;1380;1375;1372;1374;1380;1391;1404;1423;1445;1465;1477;1483;1487;1486;1481;1471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;2;01/09/2023;;1;1;1760;1485;1556;1;30;1;1;1;1686;1;1760;1738;1715;1690;1666;1637;1610;1580;1554;1532;1514;1500;1496;1504;1512;1520;1529;1533;1533;1530;1525;1521;1516;1509;1503;1498;1496;1495;1492;1485;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14110000;1;01/09/2023;07:00;0;1;1764;1484;1557;1;30;0;0;0;;0;1764;1743;1720;1696;1671;1644;1614;1586;1559;1534;1517;1504;1495;1502;1510;1518;1527;1532;1534;1530;1526;1523;1517;1510;1504;1499;1496;1495;1493;1487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14110000;1;01/09/2023;17:00;0;1;1764;1484;1557;1;30;0;0;0;;0;1757;1734;1710;1685;1661;1631;1606;1575;1550;1530;1512;1497;1496;1506;1514;1522;1530;1534;1533;1530;1525;1520;1516;1508;1502;1497;1496;1495;1491;1484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14110000;1;01/09/2023;;1;1;1764;1484;1557;1;30;0;0;0;;0;1761;1739;1715;1691;1666;1638;1610;1581;1555;1532;1515;1501;1496;1504;1512;1520;1529;1533;1534;1530;1526;1522;1517;1509;1503;1498;1496;1495;1492;1486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14110000;2;01/08/2023;;1;1;2038;1780;1952;1;31;1;1;1;1686;1;2038;2037;2036;2035;2034;2032;2031;2024;2016;2008;2000;1992;1982;1973;1966;1960;1957;1954;1949;1945;1937;1928;1917;1905;1890;1872;1855;1837;1818;1798;1780;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/08/2023;07:00;0;1;2038;1777;1952;1;31;0;0;0;;0;2038;2037;2037;2036;2035;2033;2032;2025;2018;2009;2002;1994;1984;1975;1967;1961;1957;1955;1950;1946;1938;1930;1920;1908;1893;1876;1860;1840;1821;1802;1784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/08/2023;17:00;0;1;2038;1777;1952;1;31;0;0;0;;0;2038;2037;2036;2035;2034;2032;2030;2023;2015;2008;1998;1990;1980;1972;1965;1959;1957;1953;1948;1944;1936;1926;1915;1902;1888;1869;1851;1834;1816;1795;1777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/08/2023;;1;1;2038;1777;1952;1;31;0;0;0;;0;2038;2037;2037;2036;2035;2033;2031;2024;2017;2009;2000;1992;1982;1974;1966;1960;1957;1954;1949;1945;1937;1928;1918;1905;1891;1873;1856;1837;1819;1799;1781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;2;01/07/2023;;1;1;2038;1931;2000;28;2;1;1;1;1686;1;1933;1931;1940;1961;1973;1976;1977;1980;1983;1985;1987;1990;1993;1996;1998;2002;2008;2013;2016;2018;2019;2021;2022;2031;2034;2036;2037;2038;2037;2036;2036;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14110000;1;01/07/2023;07:00;0;1;2038;1931;2000;28;2;0;0;0;;0;1934;1931;1935;1958;1971;1975;1976;1979;1982;1985;1986;1989;1993;1995;1997;2001;2006;2012;2015;2017;2019;2020;2022;2030;2033;2036;2037;2038;2038;2037;2036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/07/2023;17:00;0;1;2038;1931;2000;28;2;0;0;0;;0;1933;1931;1944;1964;1974;1976;1977;1980;1983;1985;1988;1990;1993;1996;1998;2003;2009;2014;2016;2018;2019;2021;2022;2032;2034;2036;2037;2038;2037;2036;2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14110000;1;01/07/2023;;1;1;2038;1931;2000;28;2;0;0;0;;0;1934;1931;1940;1961;1973;1976;1977;1980;1983;1985;1987;1990;1993;1996;1998;2002;2008;2013;2016;2018;2019;2021;2022;2031;2034;2036;2037;2038;2038;2037;2036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
