Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14420000


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
14420000;1;01/11/2023;;1;1;499;398;452;30;11;0;0;0;;0;461;455;448;440;434;429;421;414;408;402;398;399;403;411;424;442;454;467;481;489;494;495;493;487;483;483;481;482;489;497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;2;01/10/2023;;1;1;485;393;437;1;18;1;1;1;695;1;485;483;481;480;477;475;469;462;454;446;437;427;417;407;401;399;395;393;395;397;401;408;417;425;432;436;439;444;452;458;462;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/10/2023;07:00;0;1;486;393;437;1;18;0;0;0;;0;486;484;482;480;478;476;471;464;456;448;439;429;419;410;403;401;396;394;394;396;399;406;414;423;430;435;438;442;450;456;461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/10/2023;17:00;0;1;486;393;437;1;18;0;0;0;;0;485;483;481;480;477;474;468;460;452;444;435;425;415;405;399;397;395;393;395;398;403;409;419;426;433;437;439;446;453;459;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/10/2023;;1;1;486;393;437;1;18;0;0;0;;0;486;484;482;480;478;475;470;462;454;446;437;427;417;408;401;399;396;394;395;397;401;408;417;425;432;436;439;444;452;458;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;2;01/09/2023;;1;1;715;487;561;1;30;1;1;1;695;1;715;698;676;652;632;616;607;602;595;579;564;556;548;539;533;528;523;520;519;517;516;519;518;519;519;515;509;501;493;487;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14420000;1;01/09/2023;07:00;0;1;718;486;561;1;30;0;0;0;;0;718;703;682;658;636;620;609;603;598;584;567;558;549;541;534;529;524;521;520;518;515;518;518;519;519;516;511;504;495;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;1;01/09/2023;17:00;0;1;718;486;561;1;30;0;0;0;;0;712;694;670;646;628;612;606;601;593;575;562;555;547;538;532;527;522;520;519;516;516;519;519;519;519;514;508;499;491;486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;1;01/09/2023;;1;1;718;486;561;1;30;0;0;0;;0;715;699;676;652;632;616;608;602;596;580;565;557;548;540;533;528;523;521;520;517;516;519;519;519;519;515;510;502;493;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;2;01/08/2023;;1;1;899;729;849;4;31;1;1;1;695;1;893;894;897;899;899;899;898;896;894;891;889;883;878;877;873;869;863;856;850;842;835;829;824;817;807;797;782;762;756;744;729;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/08/2023;07:00;0;1;899;726;849;4;31;0;0;0;;0;893;893;896;898;899;899;899;897;895;892;890;884;880;878;874;870;865;858;851;844;837;830;826;819;810;799;787;764;758;747;732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/08/2023;17:00;0;1;899;726;849;4;31;0;0;0;;0;893;895;897;899;899;899;898;896;893;891;888;882;877;876;872;868;862;855;849;840;833;828;823;815;805;795;778;760;755;741;726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/08/2023;;1;1;899;726;849;4;31;0;0;0;;0;893;894;897;899;899;899;899;897;894;892;889;883;879;877;873;869;864;857;850;842;835;829;825;817;808;797;783;762;757;744;729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;2;01/07/2023;;1;1;893;798;832;31;7;1;1;1;695;1;819;815;812;811;804;800;798;799;802;805;807;809;813;817;821;825;828;830;833;835;839;843;848;851;855;859;866;874;882;889;893;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/07/2023;17:00;0;1;893;798;832;31;7;0;0;0;;0;818;814;812;810;803;799;798;799;802;805;807;810;814;818;822;826;828;830;833;836;839;843;849;852;855;860;868;876;884;890;893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/07/2023;07:00;0;1;893;798;832;31;7;0;0;0;;0;820;816;812;812;806;801;798;799;801;804;806;808;812;816;820;824;827;829;832;834;838;842;847;850;854;858;864;872;880;888;892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/07/2023;;1;1;893;798;832;31;7;0;0;0;;0;819;815;812;811;805;800;798;799;802;805;807;809;813;817;821;825;828;830;833;835;839;843;848;851;855;859;866;874;882;889;893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;2;01/06/2023;;1;1;904;824;877;1;30;1;1;1;695;1;904;903;902;901;898;896;891;887;883;879;879;879;879;879;880;881;881;882;884;883;881;878;874;868;859;853;847;842;835;824;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14420000;1;01/06/2023;17:00;0;1;904;822;877;1;30;0;0;0;;0;904;903;902;901;898;895;890;886;882;879;879;879;879;879;880;881;881;882;884;883;881;878;873;866;857;852;847;841;833;822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;1;01/06/2023;07:00;0;1;904;822;877;1;30;0;0;0;;0;904;904;902;901;899;897;893;888;884;880;879;879;879;879;880;881;881;882;883;884;882;879;875;870;861;854;848;844;838;827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;1;01/06/2023;;1;1;904;822;877;1;30;0;0;0;;0;904;904;902;901;899;896;892;887;883;880;879;879;879;879;880;881;881;882;884;884;882;879;874;868;859;853;848;843;836;825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;2;01/05/2023;;1;1;907;831;867;27;8;1;1;1;695;1;847;847;844;843;841;838;834;831;832;834;837;840;841;845;847;852;859;872;880;888;893;897;899;903;905;906;907;907;906;906;904;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/05/2023;07:00;0;1;907;830;867;27;8;0;0;0;;0;845;848;845;843;842;839;835;830;832;833;836;839;840;844;847;851;857;870;878;886;892;896;899;902;904;906;907;907;906;906;905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/05/2023;17:00;0;1;907;830;867;27;8;0;0;0;;0;848;847;843;843;841;838;833;832;832;834;838;840;842;846;847;853;861;873;882;889;894;898;899;903;905;905;907;907;906;906;904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/05/2023;;1;1;907;830;867;27;8;0;0;0;;0;847;848;844;843;842;839;834;831;832;834;837;840;841;845;847;852;859;872;880;888;893;897;899;903;905;906;907;907;906;906;905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;2;01/04/2023;;1;1;839;715;753;30;1;1;1;1;695;1;715;719;723;727;728;729;731;733;737;740;741;741;738;734;732;732;734;736;741;747;752;758;764;774;782;792;807;819;830;839;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14420000;1;01/04/2023;07:00;0;1;841;714;752;30;1;0;0;0;;0;714;718;722;726;728;728;730;732;736;740;740;742;739;735;733;732;733;735;739;746;751;756;762;771;780;788;804;815;827;837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;1;01/04/2023;17:00;0;1;841;714;752;30;1;0;0;0;;0;716;720;724;728;728;729;731;734;738;740;741;741;737;734;732;732;734;736;742;748;753;759;766;777;784;795;809;822;832;841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;1;01/04/2023;;1;1;841;714;752;30;1;0;0;0;;0;715;719;723;727;728;729;731;733;737;740;741;742;738;735;733;732;734;736;741;747;752;758;764;774;782;792;807;819;830;839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14420000;2;01/03/2023;;1;1;826;717;785;20;31;1;1;1;695;1;805;808;808;806;802;795;785;774;769;765;762;766;777;781;793;798;808;819;825;826;823;817;806;795;785;772;757;745;733;724;717;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/03/2023;17:00;0;1;826;716;785;19;31;0;0;0;;0;806;808;808;805;801;793;782;773;768;764;762;768;777;783;794;799;810;822;826;826;822;815;803;793;783;769;754;742;731;722;716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/03/2023;07:00;0;1;826;716;785;19;31;0;0;0;;0;805;807;808;807;803;797;788;776;770;766;762;764;776;779;792;796;805;816;823;826;824;819;809;798;787;776;761;748;736;726;718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;1;01/03/2023;;1;1;826;716;785;19;31;0;0;0;;0;806;808;808;806;802;795;785;775;769;765;762;766;777;781;793;798;808;819;825;826;823;817;806;796;785;773;758;745;734;724;717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14420000;2;01/02/2023;;1;1;813;653;715;28;10;1;1;1;695;1;724;719;710;699;688;678;668;661;654;653;657;663;669;676;683;690;696;705;716;728;742;758;769;781;791;805;811;813;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
14420000;1;01/02/2023;07:00;0;1;813;653;715;28;9;2;2;2;;0;728;721;712;701;690;680;670;662;656;653;656;661;667;674;681;689;694;703;713;725;738;754;766;778;789;798;810;813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0
14420000;1;01/02/2023;17:00;0;1;813;653;715;28;9;2;2;2;;0;721;718;708;697;687;676;666;660;653;653;658;665;670;677;685;691;698;707;719;731;746;761;772;783;793;811;811;813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;0;0;0
14420000;1;01/02/2023;;1;1;813;653;715;28;9;2;2;2;;0;725;720;710;699;689;678;668;661;655;653;657;663;669;676;683;690;696;705;716;728;742;758;769;781;791;805;811;813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;0;0;0
14420000;2;01/01/2023;;1;1;736;580;657;27;5;1;1;1;695;1;599;590;584;581;580;580;582;585;588;590;597;610;626;640;652;661;671;680;688;698;707;715;720;725;729;734;736;736;735;733;730;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/01/2023;07:00;0;1;736;580;657;27;5;0;0;0;;0;601;592;585;582;580;580;581;584;587;589;595;607;622;637;649;659;666;678;686;696;705;713;718;724;728;733;735;736;736;734;731;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/01/2023;17:00;0;1;736;580;657;27;5;0;0;0;;0;597;588;583;581;580;580;582;586;588;591;599;613;629;643;654;663;676;681;689;699;709;716;722;725;730;734;736;736;734;732;730;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/01/2023;;1;1;736;580;657;27;5;0;0;0;;0;599;590;584;582;580;580;582;585;588;590;597;610;626;640;652;661;671;680;688;698;707;715;720;725;729;734;736;736;735;733;731;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;2;01/12/2022;;1;1;751;608;683;2;31;1;1;1;806;1;748;751;749;745;740;734;728;714;705;700;696;690;689;687;685;682;677;675;675;674;672;667;662;656;645;635;631;628;622;617;608;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/12/2022;17:00;0;1;751;606;683;2;31;1;1;1;;0;749;751;748;744;739;734;725;712;702;702;694;689;689;687;685;681;677;675;675;674;671;666;662;654;642;634;630;627;622;616;606;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/12/2022;07:00;0;1;751;611;685;2;31;1;1;1;;0;747;751;750;746;741;735;731;717;708;698;698;691;690;688;686;683;678;676;676;674;673;668;663;659;648;636;632;629;623;618;611;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;1;01/12/2022;;1;1;751;606;684;2;31;1;1;1;;0;748;751;749;745;740;735;728;715;705;700;696;690;690;688;686;682;678;676;676;674;672;667;663;657;645;635;631;628;623;617;609;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14420000;2;01/11/2022;;1;1;744;641;685;30;18;1;1;1;806;1;650;666;676;684;689;694;708;709;703;694;703;694;684;673;661;649;643;641;642;646;650;655;671;686;701;716;730;737;741;744;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14420000;1;01/11/2022;07:00;0;1;743;641;684;30;19;1;1;1;;0;645;663;674;682;688;692;706;710;705;696;705;696;687;676;664;652;642;642;641;645;649;653;668;683;698;710;727;735;740;743;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
