SERINGALSANTAHELENA	-70.551	-8.686
    25     8  2019       22.560000
    26     8  2019       26.560000
    27     8  2019       26.560000
    28     8  2019       33.530000
    29     8  2019       35.370000
    30     8  2019       31.280000
    31     8  2019       26.150000
     1     9  2019       24.930000
     2     9  2019       26.150000
     3     9  2019       26.560000
     4     9  2019       26.560000
     5     9  2019       23.730000
     6     9  2019       26.150000
     7     9  2019       28.240000
     8     9  2019       38.220000
     9     9  2019       44.170000
    10     9  2019       57.690000
    11     9  2019       55.990000
    12     9  2019       52.650000
    13     9  2019       35.370000
    14     9  2019       30.840000
    15     9  2019       26.150000
    16     9  2019       40.160000
    17     9  2019       52.650000
    18     9  2019       77.100000
    19     9  2019      109.680000
    20     9  2019       89.700000
    21     9  2019       52.650000
    22     9  2019       36.310000
    23     9  2019       26.150000
    24     9  2019       27.400000
    25     9  2019       40.160000
    26     9  2019       33.530000
    27     9  2019       29.960000
    28     9  2019       30.400000
    29     9  2019       29.100000
    30     9  2019       25.330000
     1    10  2019       24.130000
     2    10  2019       25.740000
     3    10  2019       26.980000
     4    10  2019       31.730000
     5    10  2019       46.750000
     6    10  2019       39.180000
     7    10  2019       32.620000
     8    10  2019       32.170000
     9    10  2019       33.990000
    10    10  2019       37.260000
    11    10  2019       61.150000
    12    10  2019       75.180000
    13    10  2019       73.280000
    14    10  2019       60.570000
    15    10  2019       38.220000
    16    10  2019       35.370000
    17    10  2019       31.730000
    18    10  2019       47.280000
    19    10  2019       85.640000
    20    10  2019      114.170000
    21    10  2019      138.560000
    22    10  2019      163.060000
    23    10  2019      121.050000
    24    10  2019      100.910000
    25    10  2019       75.180000
    26    10  2019       72.030000
    27    10  2019       82.970000
    28    10  2019       75.820000
    29    10  2019       70.790000
    30    10  2019       75.180000
    31    10  2019       80.340000
     1    11  2019       80.990000
     2    11  2019       76.460000
     3    11  2019       73.280000
     4    11  2019       68.320000
     5    11  2019       61.730000
     6    11  2019       57.120000
     7    11  2019       79.690000
     8    11  2019       73.280000
     9    11  2019       61.730000
    10    11  2019       77.100000
    11    11  2019       73.910000
    12    11  2019      102.350000
    13    11  2019      124.160000
    14    11  2019      141.850000
    15    11  2019      230.130000
    16    11  2019      173.050000
    17    11  2019      129.690000
    18    11  2019      148.140000
    19    11  2019      259.720000
    20    11  2019      171.920000
    21    11  2019      135.310000
    22    11  2019      136.930000
    23    11  2019      179.870000
    24    11  2019      207.290000
    25    11  2019      212.260000
    26    11  2019      227.530000
    27    11  2019      185.660000
    28    11  2019      183.330000
    29    11  2019      169.680000
    30    11  2019      190.360000
     1    12  2019      197.520000
     2    12  2019      176.440000
     3    12  2019      184.500000
     4    12  2019      173.050000
     5    12  2019      446.180000
     6    12  2019      530.400000
     7    12  2019      650.610000
     8    12  2019      403.380000
     9    12  2019      369.410000
    10    12  2019      481.640000
    11    12  2019      401.650000
    12    12  2019      265.300000
    13    12  2019      325.960000
    14    12  2019      413.880000
    15    12  2019      723.610000
    16    12  2019      508.650000
    17    12  2019      428.080000
    18    12  2019      349.750000
    19    12  2019      969.250000
    20    12  2019     1395.350000
    21    12  2019     1522.860000
    22    12  2019     1421.720000
    23    12  2019      974.700000
    24    12  2019      670.740000
    25    12  2019      542.460000
    26    12  2019      600.590000
    27    12  2019      936.870000
    28    12  2019     1047.000000
    29    12  2019     1196.520000
    30    12  2019     1301.880000
    31    12  2019     1395.350000
     1     1  2020     1163.400000
     2     1  2020      988.400000
     3     1  2020      868.650000
     4     1  2020      915.600000
     5     1  2020      624.250000
     6     1  2020      446.180000
     7     1  2020      500.850000
     8     1  2020      442.530000
     9     1  2020      335.370000
    10     1  2020      270.930000
    11     1  2020      221.100000
    12     1  2020      174.170000
    13     1  2020      145.170000
    14     1  2020      131.280000
    15     1  2020      191.550000
    16     1  2020      169.680000
    17     1  2020      188.000000
    18     1  2020      352.990000
    19     1  2020      338.540000
    20     1  2020      321.300000
    21     1  2020      298.540000
    22     1  2020      252.830000
    23     1  2020      217.290000
    24     1  2020      246.040000
    25     1  2020      283.840000
    26     1  2020      275.200000
    27     1  2020      319.760000
    28     1  2020      254.200000
    29     1  2020      224.950000
    30     1  2020      340.130000
    31     1  2020      607.000000
     1     2  2020      475.950000
     2     2  2020      372.730000
     3     2  2020      460.940000
     4     2  2020      341.730000
     5     2  2020      340.130000
     6     2  2020      309.060000
     7     2  2020      573.220000
     8     2  2020      617.750000
     9     2  2020      596.340000
    10     2  2020      536.410000
    11     2  2020      491.200000
    12     2  2020      413.880000
    13     2  2020      336.960000
    14     2  2020      348.140000
    15     2  2020      440.710000
    16     2  2020      464.670000
    17     2  2020      401.650000
    18     2  2020      359.510000
    19     2  2020      310.570000
    20     2  2020      310.570000
    21     2  2020      297.050000
    22     2  2020      648.390000
    23     2  2020      438.900000
    24     2  2020      448.010000
    25     2  2020      310.570000
    26     2  2020      217.290000
    27     2  2020      158.720000
    28     2  2020      420.950000
    29     2  2020      950.300000
     1     3  2020     1239.350000
     2     3  2020     1032.890000
     3     3  2020      536.410000
     4     3  2020      460.940000
     5     3  2020      483.540000
     6     3  2020      280.940000
     7     3  2020      242.010000
     8     3  2020      179.870000
     9     3  2020      263.900000
    10     3  2020      269.520000
    11     3  2020      419.180000
    12     3  2020      648.390000
    13     3  2020      437.080000
    14     3  2020      442.530000
    15     3  2020      428.080000
    16     3  2020      283.840000
    17     3  2020      444.360000
    18     3  2020      594.220000
    19     3  2020      508.650000
    20     3  2020      444.360000
    21     3  2020      435.280000
    22     3  2020      485.450000
    23     3  2020      947.600000
    24     3  2020     1257.950000
    25     3  2020      918.240000
    26     3  2020      624.250000
    27     3  2020      514.530000
    28     3  2020      602.720000
    29     3  2020      744.860000
    30     3  2020      907.680000
    31     3  2020      848.180000
     1     4  2020      646.170000
     2     4  2020      682.050000
     3     4  2020      668.480000
     4     4  2020      453.530000
     5     4  2020      417.410000
     6     4  2020      472.170000
     7     4  2020      410.360000
     8     4  2020      449.850000
     9     4  2020      352.990000
    10     4  2020      571.150000
    11     4  2020      496.980000
    12     4  2020      312.090000
    13     4  2020      213.510000
    14     4  2020      181.020000
    15     4  2020      175.310000
    16     4  2020      152.330000
    17     4  2020      137.750000
    18     4  2020      131.280000
    19     4  2020      125.730000
    20     4  2020      133.690000
    21     4  2020      121.830000
    22     4  2020      111.170000
    23     4  2020      104.530000
    24     4  2020       98.060000
    25     4  2020       91.070000
    26     4  2020      105.260000
    27     4  2020      130.480000
    28     4  2020      252.830000
    29     4  2020      526.410000
    30     4  2020      265.300000
     1     5  2020      212.260000
     2     5  2020      211.010000
     3     5  2020      244.700000
     4     5  2020      352.990000
     5     5  2020      451.690000
     6     5  2020      496.980000
     7     5  2020      348.140000
     8     5  2020      294.090000
     9     5  2020      204.820000
    10     5  2020      174.170000
    11     5  2020      160.890000
    12     5  2020      151.270000
    13     5  2020      121.830000
    14     5  2020      154.440000
    15     5  2020      219.830000
    16     5  2020      587.880000
    17     5  2020      554.660000
    18     5  2020      255.580000
    19     5  2020      151.270000
    20     5  2020      128.100000
    21     5  2020      103.800000
    22     5  2020       94.540000
    23     5  2020       84.300000
    24     5  2020       72.660000
    25     5  2020       61.730000
    26     5  2020       55.990000
    27     5  2020      121.830000
    28     5  2020      124.950000
    29     5  2020      136.120000
    30     5  2020      145.170000
    31     5  2020      146.060000
     1     6  2020       93.840000
     2     6  2020       75.820000
     3     6  2020       59.410000
     4     6  2020      137.750000
     5     6  2020      330.650000
     6     6  2020      460.940000
     7     6  2020      399.920000
     8     6  2020      240.680000
     9     6  2020      158.720000
    10     6  2020      111.170000
    11     6  2020      103.080000
    12     6  2020       85.640000
    13     6  2020       77.740000
    14     6  2020      103.800000
    15     6  2020       73.910000
    16     6  2020       53.750000
    17     6  2020       47.280000
    18     6  2020       43.150000
    19     6  2020       39.180000
    20     6  2020       35.840000
    21     6  2020       32.620000
    22     6  2020       29.960000
    23     6  2020       28.240000
    24     6  2020       27.400000
    25     6  2020       26.560000
    26     6  2020       25.740000
    27     6  2020       26.150000
    28     6  2020       22.560000
    29     6  2020       25.740000
    30     6  2020       29.530000
     1     7  2020       30.840000
     2     7  2020       32.620000
     3     7  2020       26.560000
     4     7  2020       25.740000
     5     7  2020       25.740000
     6     7  2020       24.930000
     7     7  2020       23.730000
     8     7  2020       25.330000
     9     7  2020       28.240000
    10     7  2020       34.450000
    11     7  2020       30.840000
    12     7  2020       25.740000
    13     7  2020       23.730000
    14     7  2020       29.960000
    15     7  2020       40.650000
    16     7  2020       44.170000
    17     7  2020       36.310000
    18     7  2020       34.450000
    19     7  2020       30.400000
    20     7  2020       26.980000
    21     7  2020       25.740000
    22     7  2020       24.930000
    23     7  2020       24.130000
    24     7  2020       24.130000
    25     7  2020       23.730000
    26     7  2020       23.730000
    27     7  2020       30.400000
    28     7  2020       45.200000
    29     7  2020       66.500000
    30     7  2020       54.870000
    31     7  2020       48.330000
     1     8  2020       42.150000
     2     8  2020       41.150000
     3     8  2020       40.160000
     4     8  2020       39.180000
     5     8  2020       38.220000
     6     8  2020       34.910000
     7     8  2020       33.070000
     8     8  2020       31.730000
     9     8  2020       29.100000
    10     8  2020       27.400000
    11     8  2020       24.930000
    12     8  2020       24.930000
    13     8  2020       24.130000
    14     8  2020       24.130000
    15     8  2020       24.530000
    16     8  2020       23.730000
    17     8  2020       25.740000
    18     8  2020       27.400000
    19     8  2020       29.960000
    20     8  2020       28.240000
    21     8  2020       25.740000
    22     8  2020       23.340000
    23     8  2020       23.340000
    24     8  2020       21.790000
    25     8  2020       21.030000
    26     8  2020       20.280000
    27     8  2020       19.550000
    28     8  2020       18.820000
    29     8  2020       18.820000
    30     8  2020       21.030000
    31     8  2020       21.790000
     1     9  2020       22.560000
     2     9  2020       24.130000
     3     9  2020       27.400000
     4     9  2020       30.840000
     5     9  2020       24.130000
     6     9  2020       24.930000
     7     9  2020       27.400000
     8     9  2020       24.930000
     9     9  2020       23.730000
    10     9  2020       22.170000
    11     9  2020       21.790000
    12     9  2020       21.790000
    13     9  2020       23.730000
    14     9  2020       21.030000
    15     9  2020       21.790000
    16     9  2020       22.170000
    17     9  2020       23.730000
    18     9  2020       24.930000
    19     9  2020       25.740000
    20     9  2020       25.740000
    21     9  2020       24.130000
    22     9  2020       23.340000
    23     9  2020       22.560000
    24     9  2020       21.030000
    25     9  2020       19.550000
    26     9  2020       19.180000
    27     9  2020       18.110000
    28     9  2020       17.410000
    29     9  2020       18.110000
    30     9  2020       17.060000
     1    10  2020       15.040000
     2    10  2020       13.440000
     3    10  2020       17.760000
     4    10  2020       22.560000
     5    10  2020       26.560000
     6    10  2020       28.240000
     7    10  2020       28.240000
     8    10  2020       27.820000
     9    10  2020       26.560000
    10    10  2020       22.940000
    11    10  2020       21.790000
    12    10  2020       20.280000
    13    10  2020       19.180000
    14    10  2020       17.760000
    15    10  2020       16.370000
    16    10  2020       15.370000
    17    10  2020       17.410000
    18    10  2020       29.100000
    19    10  2020       27.820000
    20    10  2020       26.560000
    21    10  2020       29.100000
    22    10  2020       30.840000
    23    10  2020       28.670000
    24    10  2020       25.740000
    25    10  2020       23.730000
    26    10  2020       20.280000
    27    10  2020       16.720000
    28    10  2020       15.370000
    29    10  2020       17.760000
    30    10  2020       14.710000
    31    10  2020       15.370000
     1    11  2020       19.180000
     2    11  2020       21.790000
     3    11  2020       21.030000
     4    11  2020       26.560000
     5    11  2020       23.340000
     6    11  2020       17.410000
     7    11  2020       15.700000
     8    11  2020       18.110000
     9    11  2020       22.560000
    10    11  2020       23.730000
    11    11  2020       26.980000
    12    11  2020       27.400000
    13    11  2020       26.980000
    14    11  2020       27.820000
    15    11  2020       26.560000
    16    11  2020       26.150000
    17    11  2020       30.840000
    18    11  2020       49.400000
    19    11  2020       72.660000
    20    11  2020       90.390000
    21    11  2020       66.500000
    22    11  2020       80.340000
    23    11  2020       74.550000
    24    11  2020       61.730000
    25    11  2020       68.930000
    26    11  2020       72.660000
    27    11  2020       83.630000
    28    11  2020       93.150000
    29    11  2020       79.040000
    30    11  2020       53.750000
     1    12  2020       99.480000
     2    12  2020       84.970000
     3    12  2020       76.460000
     4    12  2020       89.700000
     5    12  2020      105.990000
     6    12  2020      158.720000
     7    12  2020      219.830000
     8    12  2020      275.200000
     9    12  2020      255.580000
    10    12  2020      212.260000
    11    12  2020      199.940000
    12    12  2020      191.550000
    13    12  2020      174.170000
    14    12  2020      156.580000
    15    12  2020      165.250000
    16    12  2020      192.730000
    17    12  2020      177.580000
    18    12  2020      169.680000
    19    12  2020      159.800000
    20    12  2020      151.270000
    21    12  2020      152.330000
    22    12  2020      179.870000
    23    12  2020      224.950000
    24    12  2020      285.290000
    25    12  2020      316.680000
    26    12  2020      386.200000
    27    12  2020     1187.440000
    28    12  2020     1227.040000
    29    12  2020     1154.460000
    30    12  2020     1072.640000
    31    12  2020     1279.820000
     1     1  2021      615.590000
     2     1  2021      457.230000
     3     1  2021      611.290000
     4     1  2021      548.540000
     5     1  2021      413.880000
     6     1  2021      343.320000
     7     1  2021      301.520000
     8     1  2021      575.310000
     9     1  2021      952.990000
    10     1  2021     1064.060000
    11     1  2021      878.970000
    12     1  2021      788.300000
    13     1  2021      592.100000
    14     1  2021      502.790000
    15     1  2021      377.760000
    16     1  2021      485.450000
    17     1  2021      410.360000
    18     1  2021      315.150000
    19     1  2021      265.300000
    20     1  2021      238.020000
    21     1  2021      309.060000
    22     1  2021      415.640000
    23     1  2021      617.750000
    24     1  2021      740.110000
    25     1  2021      613.440000
    26     1  2021      528.400000
    27     1  2021      491.200000
    28     1  2021      470.290000
    29     1  2021      464.670000
    30     1  2021      431.670000
    31     1  2021      438.900000
     1     2  2021      399.920000
     2     2  2021      352.990000
     3     2  2021      268.110000
     4     2  2021      303.020000
     5     2  2021      493.120000
     6     2  2021      635.170000
     7     2  2021      396.470000
     8     2  2021      479.730000
     9     2  2021      554.660000
    10     2  2021      815.470000
    11     2  2021     1254.840000
    12     2  2021     1602.810000
    13     2  2021     1728.500000
    14     2  2021     1828.780000
    15     2  2021     1967.000000
    16     2  2021     2155.230000
    17     2  2021     2373.750000
    18     2  2021     2735.710000
    19     2  2021     2857.480000
    20     2  2021     2967.460000
    21     2  2021     3213.890000
    22     2  2021     1862.860000
    23     2  2021     1656.080000
    24     2  2021     1728.500000
    25     2  2021     1743.170000
    26     2  2021     1706.610000
    27     2  2021     1202.590000
    28     2  2021      718.930000
     1     3  2021      735.370000
     2     3  2021     1239.350000
     3     3  2021     1431.680000
     4     3  2021     1199.550000
     5     3  2021      910.320000
     6     3  2021      666.230000
     7     3  2021      396.470000
     8     3  2021      376.080000
     9     3  2021      457.230000
    10     3  2021     1492.140000
    11     3  2021     1478.600000
    12     3  2021     1151.480000
    13     3  2021      860.940000
    14     3  2021      679.780000
    15     3  2021      538.420000
    16     3  2021      356.240000
    17     3  2021      306.030000
    18     3  2021      279.500000
    19     3  2021      357.870000
    20     3  2021      611.290000
    21     3  2021     1395.350000
    22     3  2021     1692.090000
    23     3  2021     1809.990000
    24     3  2021     1908.790000
    25     3  2021     2018.190000
    26     3  2021     2142.950000
    27     3  2021     1920.360000
    28     3  2021     1560.840000
    29     3  2021     1151.480000
    30     3  2021     1035.710000
    31     3  2021      980.170000
     1     4  2021     1095.700000
     2     4  2021     1047.000000
     3     4  2021      969.250000
     4     4  2021      944.910000
     5     4  2021      920.890000
     6     4  2021      853.280000
     7     4  2021      795.660000
     8     4  2021      733.010000
     9     4  2021      643.970000
    10     4  2021      581.570000
    11     4  2021      526.410000
    12     4  2021      510.600000
    13     4  2021      491.200000
    14     4  2021      468.410000
    15     4  2021      440.710000
    16     4  2021      433.470000
    17     4  2021      386.200000
    18     4  2021      352.990000
    19     4  2021      316.680000
    20     4  2021      291.140000
    21     4  2021      332.220000
    22     4  2021      493.120000
    23     4  2021      386.200000
    24     4  2021      321.300000
    25     4  2021      327.520000
    26     4  2021      300.030000
    27     4  2021      279.500000
    28     4  2021      243.350000
    29     4  2021      219.830000
    30     4  2021      272.350000
     1     5  2021      192.730000
     2     5  2021      221.100000
     3     5  2021      318.220000
     4     5  2021      399.920000
     5     5  2021      759.200000
     6     5  2021      604.860000
     7     5  2021      460.940000
     8     5  2021      356.240000
     9     5  2021      268.110000
    10     5  2021      209.760000
    11     5  2021      192.730000
    12     5  2021      175.310000
    13     5  2021      153.380000
    14     5  2021      128.100000
    15     5  2021      103.800000
    16     5  2021       95.940000
    17     5  2021      103.800000
    18     5  2021       87.660000
    19     5  2021       80.340000
    20     5  2021       75.180000
    21     5  2021       89.700000
    22     5  2021       99.480000
    23     5  2021      100.910000
    24     5  2021       91.070000
    25     5  2021       84.300000
    26     5  2021       85.640000
    27     5  2021       81.650000
    28     5  2021       79.040000
    29     5  2021       76.460000
    30     5  2021       67.710000
    31     5  2021       58.830000
     1     6  2021       53.750000
     2     6  2021       51.560000
     3     6  2021       49.400000
     4     6  2021       47.280000
     5     6  2021       46.230000
     6     6  2021       52.650000
     7     6  2021       48.330000
     8     6  2021       51.560000
     9     6  2021       49.930000
    10     6  2021       51.010000
    11     6  2021       54.870000
    12     6  2021       51.560000
    13     6  2021       48.330000
    14     6  2021       46.750000
    15     6  2021       45.200000
    16     6  2021       43.150000
    17     6  2021       41.150000
    18     6  2021       40.160000
    19     6  2021       39.180000
    20     6  2021       35.840000
    21     6  2021       33.070000
    22     6  2021       31.730000
    23     6  2021       30.400000
    24     6  2021       28.240000
    25     6  2021       26.980000
    26     6  2021       24.930000
    27     6  2021       24.930000
    28     6  2021       23.730000
    29     6  2021       24.530000
    30     6  2021       26.150000
     1     7  2021       39.180000
     2     7  2021       44.170000
     3     7  2021       51.560000
     4     7  2021       61.150000
     5     7  2021       44.170000
     6     7  2021       41.150000
     7     7  2021       40.160000
     8     7  2021       39.180000
     9     7  2021       38.220000
    10     7  2021       38.220000
    11     7  2021       37.260000
    12     7  2021       35.370000
    13     7  2021       34.910000
    14     7  2021       33.990000
    15     7  2021       32.620000
    16     7  2021       30.400000
    17     7  2021       29.100000
    18     7  2021       26.980000
    19     7  2021       25.740000
    20     7  2021       24.130000
    21     7  2021       23.340000
    22     7  2021       21.790000
    23     7  2021       21.030000
    24     7  2021       22.170000
    25     7  2021       23.730000
    26     7  2021       25.330000
    27     7  2021       25.740000
    28     7  2021       22.940000
    29     7  2021       21.790000
    30     7  2021       21.030000
    31     7  2021       20.650000
     1     8  2021       20.280000
     2     8  2021       19.550000
     3     8  2021       18.820000
     4     8  2021       18.110000
     5     8  2021       17.410000
     6     8  2021       17.410000
     7     8  2021       17.410000
     8     8  2021       16.040000
     9     8  2021       15.370000
    10     8  2021       14.710000
    11     8  2021       12.820000
    12     8  2021       12.510000
    13     8  2021       12.210000
    14     8  2021       11.610000
    15     8  2021       11.320000
    16     8  2021       11.320000
    17     8  2021       11.030000
    18     8  2021       10.740000
    19     8  2021       10.460000
    20     8  2021       10.460000
    21     8  2021       10.460000
    22     8  2021       10.460000
    23     8  2021       10.460000
    24     8  2021       10.740000
    25     8  2021       10.460000
    26     8  2021       10.460000
    27     8  2021       10.460000
    28     8  2021       10.460000
    29     8  2021       11.030000
    30     8  2021       11.610000
    31     8  2021       12.210000
     1     9  2021       12.820000
     2     9  2021       16.040000
     3     9  2021       24.930000
     4     9  2021       30.840000
     5     9  2021       36.310000
     6     9  2021       33.530000
     7     9  2021       27.400000
     8     9  2021       21.030000
     9     9  2021       18.460000
    10     9  2021       17.760000
    11     9  2021       27.820000
    12     9  2021      102.350000
    13     9  2021      183.330000
    14     9  2021      199.940000
    15     9  2021      103.800000
    16     9  2021       79.040000
    17     9  2021       60.570000
    18     9  2021       71.410000
    19     9  2021       30.840000
    20     9  2021       25.740000
    21     9  2021       24.130000
    22     9  2021       23.340000
    23     9  2021       22.560000
    24     9  2021       32.620000
    25     9  2021       29.960000
    26     9  2021       29.960000
    27     9  2021       47.280000
    28     9  2021       55.420000
    29     9  2021       50.470000
    30     9  2021       35.370000
     1    10  2021       28.240000
     2    10  2021       24.530000
     3    10  2021       62.910000
     4    10  2021       50.470000
     5    10  2021       33.990000
     6    10  2021       29.960000
     7    10  2021       38.220000
     8    10  2021      132.890000
     9    10  2021      139.380000
    10    10  2021      115.690000
    11    10  2021       99.480000
    12    10  2021       84.970000
    13    10  2021       72.660000
    14    10  2021       52.100000
    15    10  2021       91.760000
    16    10  2021      105.990000
    17    10  2021      108.200000
    18    10  2021      108.200000
    19    10  2021       35.840000
    20    10  2021       37.260000
    21    10  2021       43.150000
    22    10  2021       36.310000
    23    10  2021       29.100000
    24    10  2021       51.010000
    25    10  2021      153.380000
    26    10  2021      269.520000
    27    10  2021      197.520000
    28    10  2021      100.200000
    29    10  2021       80.990000
    30    10  2021       61.150000
    31    10  2021       52.650000
     1    11  2021       48.330000
     2    11  2021       46.230000
     3    11  2021       54.310000
     4    11  2021       65.290000
     5    11  2021       66.500000
     6    11  2021       37.740000
     7    11  2021       24.930000
     8    11  2021       29.530000
     9    11  2021       48.330000
    10    11  2021      120.280000
    11    11  2021      294.090000
    12    11  2021      198.730000
    13    11  2021      108.200000
    14    11  2021       82.310000
    15    11  2021       77.740000
    16    11  2021       77.740000
    17    11  2021       79.040000
    18    11  2021       76.460000
    19    11  2021       70.170000
    20    11  2021      167.460000
    21    11  2021      303.020000
    22    11  2021      451.690000
    23    11  2021      289.670000
    24    11  2021      214.770000
    25    11  2021      214.770000
    26    11  2021      336.960000
    27    11  2021      183.330000
    28    11  2021      174.170000
    29    11  2021      144.340000
    30    11  2021      120.280000
     1    12  2021      108.940000
     2    12  2021      103.800000
     3    12  2021       98.770000
     4    12  2021       92.450000
     5    12  2021      112.670000
     6    12  2021      212.260000
     7    12  2021      542.460000
     8    12  2021      773.680000
     9    12  2021      952.990000
    10    12  2021      788.300000
    11    12  2021      635.170000
    12    12  2021      449.850000
    13    12  2021      333.790000
    14    12  2021      256.950000
    15    12  2021      288.210000
    16    12  2021      502.790000
    17    12  2021      619.920000
    18    12  2021      698.060000
    19    12  2021      759.200000
    20    12  2021      942.230000
    21    12  2021      759.200000
    22    12  2021      626.430000
    23    12  2021      639.560000
    24    12  2021      604.860000
    25    12  2021      273.770000
    26    12  2021      275.200000
    27    12  2021      224.950000
    28    12  2021      182.180000
    29    12  2021      156.580000
    30    12  2021      158.720000
    31    12  2021        1.000000
     1     1  2022      320.238000
     2     1  2022      264.690000
     3     1  2022      168.317000
     4     1  2022      128.961000
     5     1  2022      102.659000
     6     1  2022       90.794300
     7     1  2022       78.445200
     8     1  2022       65.342600
     9     1  2022       71.098200
    10     1  2022      172.135000
    11     1  2022      220.805000
    12     1  2022      303.807000
    13     1  2022      316.464000
    14     1  2022      289.259000
    15     1  2022      227.093000
    16     1  2022      170.494000
    17     1  2022      206.086000
    18     1  2022      136.991000
    19     1  2022      119.527000
    20     1  2022      287.109000
    21     1  2022      331.698000
    22     1  2022      386.279000
    23     1  2022      438.920000
    24     1  2022      572.979000
    25     1  2022      739.591000
    26     1  2022      693.608000
    27     1  2022      467.931000
    28     1  2022      295.034000
    29     1  2022      300.868000
    30     1  2022      369.778000
    31     1  2022      521.999000
     1     2  2022      771.253000
     2     2  2022      624.254000
     3     2  2022      394.746000
     4     2  2022      493.119000
     5     2  2022      520.454000
     6     2  2022      512.567000
     7     2  2022      460.941000
     8     2  2022      688.892000
     9     2  2022      682.054000
    10     2  2022      704.984000
    11     2  2022      853.276000
    12     2  2022     1010.520000
    13     2  2022      897.188000
    14     2  2022      944.914000
    15     2  2022      850.728000
    16     2  2022      628.607000
    17     2  2022      700.367000
    18     2  2022      619.916000
    19     2  2022      506.692000
    20     2  2022      761.599000
    21     2  2022     1081.260000
    22     2  2022     1498.940000
    23     2  2022     1674.040000
    24     2  2022     1859.050000
    25     2  2022     1388.800000
    26     2  2022     1202.590000
    27     2  2022      958.396000
    28     2  2022     1405.210000
     1     3  2022     1483.110000
     2     3  2022     1518.540000
     3     3  2022     1459.730000
     4     3  2022     1238.050000
     5     3  2022      387.950000
     6     3  2022      320.995000
     7     3  2022      373.049000
     8     3  2022      512.291000
     9     3  2022      733.759000
    10     3  2022      877.786000
    11     3  2022     1126.280000
    12     3  2022     1281.180000
    13     3  2022     1161.450000
    14     3  2022     1513.450000
    15     3  2022     1698.600000
    16     3  2022     1823.230000
    17     3  2022     1964.050000
    18     3  2022     1483.110000
    19     3  2022      868.869000
    20     3  2022     1071.750000
    21     3  2022     1333.000000
    22     3  2022     1459.730000
    23     3  2022     1212.240000
    24     3  2022      885.468000
    25     3  2022      817.584000
    26     3  2022      794.366000
    27     3  2022     1013.100000
    28     3  2022      652.435000
    29     3  2022      659.023000
    30     3  2022      566.853000
    31     3  2022      382.949000
     1     4  2022      459.083000
     2     4  2022      496.978000
     3     4  2022      493.119000
     4     4  2022      351.369000
     5     4  2022      279.502000
     6     4  2022      256.954000
     7     4  2022      315.149000
     8     4  2022      504.741000
     9     4  2022      622.083000
    10     4  2022      635.166000
    11     4  2022      573.224000
    12     4  2022      510.604000
    13     4  2022      459.083000
    14     4  2022      698.064000
    15     4  2022     1142.580000
    16     4  2022     1058.360000
    17     4  2022     1095.700000
    18     4  2022      652.827000
    19     4  2022      386.203000
    20     4  2022      294.089000
    21     4  2022      240.679000
    22     4  2022      211.009000
    23     4  2022      262.500000
    24     4  2022      325.959000
    25     4  2022      283.838000
    26     4  2022      288.208000
    27     4  2022      348.139000
    28     4  2022      431.672000
    29     4  2022      354.614000
    30     4  2022      223.663000
     1     5  2022      181.593000
     2     5  2022      175.443000
     3     5  2022      209.716000
     4     5  2022      273.684000
     5     5  2022      207.293000
     6     5  2022      178.784000
     7     5  2022      261.954000
     8     5  2022      228.362000
     9     5  2022      199.516000
    10     5  2022      143.431000
    11     5  2022      122.059000
    12     5  2022      124.622000
    13     5  2022      220.181000
    14     5  2022      196.566000
    15     5  2022      234.117000
    16     5  2022      243.872000
    17     5  2022      275.781000
    18     5  2022      291.418000
    19     5  2022      259.233000
    20     5  2022      230.910000
    21     5  2022      218.936000
    22     5  2022      161.875000
    23     5  2022      129.400000
    24     5  2022      103.428000
    25     5  2022       77.789700
    26     5  2022       82.445500
    27     5  2022      109.706000
    28     5  2022      126.347000
    29     5  2022      120.368000
    30     5  2022      104.201000
    31     5  2022       95.144600
     1     6  2022      101.634000
     2     6  2022       93.146800
     3     6  2022       89.018200
     4     6  2022       93.146800
     5     6  2022      106.724000
     6     6  2022      165.255000
     7     6  2022      132.886000
     8     6  2022      103.803000
     9     6  2022       97.352100
    10     6  2022       92.453300
    11     6  2022       90.385800
    12     6  2022      119.510000
    13     6  2022      268.107000
    14     6  2022      298.539000
    15     6  2022      252.834000
    16     6  2022      167.462000
    17     6  2022       84.966900
    18     6  2022       78.388600
    19     6  2022       74.546900
    20     6  2022       70.165900
    21     6  2022       68.934300
    22     6  2022       67.711700
    23     6  2022       70.785000
    24     6  2022       61.149500
    25     6  2022       48.332900
    26     6  2022       46.753300
    27     6  2022       45.195500
    28     6  2022       46.753300
    29     6  2022       45.195500
    30     6  2022       44.169100
     1     7  2022       42.041400
     2     7  2022       41.358000
     3     7  2022       40.681100
     4     7  2022       41.131700
     5     7  2022       39.346700
     6     7  2022       38.038100
     7     7  2022       36.543700
     8     7  2022       35.497400
     9     7  2022       34.878100
    10     7  2022       34.265100
    11     7  2022       33.457600
    12     7  2022       31.487300
    13     7  2022       33.257400
    14     7  2022       34.265100
    15     7  2022       33.658400
    16     7  2022       33.058000
    17     7  2022       32.859200
    18     7  2022       32.267100
    19     7  2022       31.294100
    20     7  2022       28.478200
    21     7  2022       27.216500
    22     7  2022       28.661100
    23     7  2022       34.265100
    24     7  2022       38.254400
    25     7  2022       34.265100
    26     7  2022       31.681200
    27     7  2022       29.773100
