VILASURUMU	-60.794	4.196
    16     7  1986      247.528000
    17     7  1986      240.041000
    18     7  1986      229.054000
    19     7  1986      223.671000
    20     7  1986      216.971000
    21     7  1986      205.737000
    22     7  1986      199.414000
    23     7  1986      193.161000
    24     7  1986      186.980000
    25     7  1986      180.870000
    26     7  1986      176.336000
    27     7  1986      170.354000
    28     7  1986      158.612000
    29     7  1986      151.427000
    30     7  1986      148.586000
    31     7  1986      121.251000
     1     8  1986      121.250000
     2     8  1986      118.630000
     3     8  1986      117.320000
     4     8  1986      116.020000
     5     8  1986      114.730000
     6     8  1986      112.160000
     7     8  1986      107.080000
     8     8  1986      104.570000
     9     8  1986      102.080000
    10     8  1986       97.170000
    11     8  1986       94.750000
    12     8  1986       91.150000
    13     8  1986       84.120000
    14     8  1986       79.540000
    15     8  1986       69.570000
    16     8  1986       70.660000
    17     8  1986       68.500000
    18     8  1986       66.360000
    19     8  1986       58.890000
    20     8  1986       53.740000
    21     8  1986       43.400000
    22     8  1986       40.310000
    23     8  1986       37.390000
    24     8  1986       35.530000
    25     8  1986       33.750000
    26     8  1986       32.030000
    27     8  1986       30.380000
    28     8  1986       28.790000
    29     8  1986       28.020000
    30     8  1986       27.260000
    31     8  1986       25.800000
     1     9  1986       23.720000
     2     9  1986       35.530000
     3     9  1986       32.880000
     4     9  1986       30.380000
     5     9  1986       27.260000
     6     9  1986       32.880000
     7     9  1986       41.320000
     8     9  1986       34.630000
     9     9  1986       31.190000
    10     9  1986       28.020000
    11     9  1986       26.520000
    12     9  1986       24.400000
    13     9  1986       23.050000
    14     9  1986       21.760000
    15     9  1986       21.140000
    16     9  1986       20.530000
    17     9  1986       19.930000
    18     9  1986       19.350000
    19     9  1986       17.670000
    20     9  1986       16.620000
    21     9  1986       16.110000
    22     9  1986       15.120000
    23     9  1986       14.650000
    24     9  1986       14.190000
    25     9  1986       13.290000
    26     9  1986       12.440000
    27     9  1986       11.630000
    28     9  1986       12.860000
    29     9  1986       13.730000
    30     9  1986       14.190000
     1    10  1986       15.120000
     2    10  1986       16.110000
     3    10  1986       15.610000
     4    10  1986       22.400000
     5    10  1986       27.260000
     6    10  1986       31.190000
     7    10  1986      170.350000
     8    10  1986      213.740000
     9    10  1986      223.670000
    10    10  1986      232.680000
    11    10  1986      257.070000
    12    10  1986      481.430000
    13    10  1986      503.770000
    14    10  1986      177.840000
    15    10  1986      183.920000
    16    10  1986      177.840000
    17    10  1986      173.340000
    18    10  1986      168.870000
    19    10  1986      164.450000
    20    10  1986      158.610000
    21    10  1986      121.250000
    22    10  1986      117.320000
    23    10  1986      113.440000
    24    10  1986      109.610000
    25    10  1986      105.820000
    26    10  1986      102.080000
    27    10  1986       98.390000
    28    10  1986       97.170000
    29    10  1986       94.750000
    30    10  1986       92.350000
    31    10  1986       89.970000
     1    11  1986       86.440000
     2    11  1986       84.120000
     3    11  1986       78.410000
     4    11  1986       76.160000
     5    11  1986       71.750000
     6    11  1986       68.500000
     7    11  1986       66.360000
     8    11  1986       61.600000
     9    11  1986       57.570000
    10    11  1986       53.740000
    11    11  1986       51.300000
    12    11  1986       48.940000
    13    11  1986       45.560000
    14    11  1986       44.470000
    15    11  1986       42.350000
    16    11  1986       39.320000
    17    11  1986       37.390000
    18    11  1986       35.530000
    19    11  1986       32.880000
    20    11  1986       32.030000
    21    11  1986       45.560000
    22    11  1986       58.890000
    23    11  1986       56.270000
    24    11  1986       37.390000
    25    11  1986       34.630000
    26    11  1986       32.880000
    27    11  1986      282.850000
    28    11  1986      241.900000
    29    11  1986      179.350000
    30    11  1986      164.450000
     1    12  1986       69.570000
     2    12  1986       57.570000
     3    12  1986       56.270000
     4    12  1986       52.510000
     5    12  1986       46.670000
     6    12  1986       43.400000
     7    12  1986       39.320000
     8    12  1986       38.350000
     9    12  1986       35.530000
    10    12  1986       32.880000
    11    12  1986       31.190000
    12    12  1986       16.620000
    13    12  1986       20.530000
    14    12  1986       23.720000
    15    12  1986       24.400000
    16    12  1986       23.050000
    17    12  1986       23.050000
    18    12  1986       23.050000
    19    12  1986       25.090000
    20    12  1986       23.050000
    21    12  1986       21.760000
    22    12  1986       21.140000
    23    12  1986       20.530000
    24    12  1986       19.930000
    25    12  1986       19.350000
    26    12  1986       18.770000
    27    12  1986       17.670000
    28    12  1986       16.620000
    29    12  1986       16.110000
    30    12  1986       15.610000
    31    12  1986       14.650000
     1     1  1987       14.650000
     2     1  1987       14.190000
     3     1  1987       13.290000
     4     1  1987       12.860000
     5     1  1987       12.440000
     6     1  1987       13.290000
     7     1  1987       14.650000
     8     1  1987       13.730000
     9     1  1987       12.860000
    10     1  1987       12.440000
    11     1  1987       12.030000
    12     1  1987       12.440000
    13     1  1987       11.630000
    14     1  1987       12.030000
    15     1  1987       11.630000
    16     1  1987       10.860000
    17     1  1987        9.780000
    18     1  1987        8.780000
    19     1  1987        8.470000
    20     1  1987        7.860000
    21     1  1987        7.570000
    22     1  1987        6.750000
    23     1  1987        6.240000
    24     1  1987        5.530000
    25     1  1987        5.100000
    26     1  1987        4.680000
    27     1  1987        8.470000
    28     1  1987        7.860000
    29     1  1987        7.570000
    30     1  1987        7.020000
    31     1  1987        6.750000
     1     2  1987        6.750000
     2     2  1987        7.290000
     3     2  1987        7.860000
     4     2  1987        8.160000
     5     2  1987        8.470000
     6     2  1987        9.110000
     7     2  1987        9.440000
     8     2  1987       10.130000
     9     2  1987       10.860000
    10     2  1987       10.860000
    11     2  1987       10.490000
    12     2  1987       10.130000
    13     2  1987        9.780000
    14     2  1987        9.440000
    15     2  1987        8.780000
    16     2  1987        8.470000
    17     2  1987        8.160000
    18     2  1987        7.860000
    19     2  1987        8.470000
    20     2  1987       10.130000
    21     2  1987       10.860000
    22     2  1987       13.730000
    23     2  1987       21.140000
    24     2  1987       94.750000
    25     2  1987      188.520000
    26     2  1987       53.740000
    27     2  1987       60.230000
    28     2  1987       32.880000
     1     3  1987       16.110000
     2     3  1987       12.860000
     3     3  1987       12.860000
     4     3  1987       12.440000
     5     3  1987       11.630000
     6     3  1987       13.730000
     7     3  1987       16.110000
     8     3  1987       27.260000
     9     3  1987       15.610000
    10     3  1987       13.730000
    11     3  1987       16.110000
    12     3  1987       19.350000
    13     3  1987       19.930000
    14     3  1987       19.350000
    15     3  1987       16.620000
    16     3  1987       14.650000
    17     3  1987       13.290000
    18     3  1987       10.860000
    19     3  1987        9.780000
    20     3  1987        9.780000
    21     3  1987        9.110000
    22     3  1987       12.030000
    23     3  1987       12.030000
    24     3  1987        9.440000
    25     3  1987        9.110000
    26     3  1987        8.780000
    27     3  1987        7.860000
    28     3  1987        7.570000
    29     3  1987        7.290000
    30     3  1987        7.020000
    31     3  1987        6.490000
     1     4  1987        6.240000
     2     4  1987        6.000000
     3     4  1987        5.530000
     4     4  1987        5.310000
     5     4  1987        3.760000
     6     4  1987        3.600000
     7     4  1987        3.440000
     8     4  1987        3.130000
     9     4  1987        2.850000
    10     4  1987        2.710000
    11     4  1987        2.460000
    12     4  1987        2.340000
    13     4  1987        2.110000
    14     4  1987        2.000000
    15     4  1987        1.800000
    16     4  1987        1.700000
    17     4  1987        1.610000
    18     4  1987        1.520000
    19     4  1987        1.440000
    20     4  1987        1.360000
    21     4  1987        1.210000
    22     4  1987        1.140000
    23     4  1987        1.070000
    24     4  1987        0.950000
    25     4  1987        0.830000
    26     4  1987        0.780000
    27     4  1987        0.730000
    28     4  1987        1.280000
    29     4  1987        2.710000
    30     4  1987       11.240000
     1     5  1987        7.570000
     2     5  1987        8.160000
     3     5  1987        9.440000
     4     5  1987       11.630000
     5     5  1987       11.240000
     6     5  1987       11.240000
     7     5  1987       10.130000
     8     5  1987        8.780000
     9     5  1987        8.470000
    10     5  1987        5.310000
    11     5  1987       53.740000
    12     5  1987       64.250000
    13     5  1987       57.570000
    14     5  1987       61.600000
    15     5  1987       67.430000
    16     5  1987       68.500000
    17     5  1987       77.280000
    18     5  1987       81.820000
    19     5  1987       87.610000
    20     5  1987      102.080000
    21     5  1987      154.290000
    22     5  1987      162.980000
    23     5  1987      168.870000
    24     5  1987      186.980000
    25     5  1987      194.720000
    26     5  1987      204.150000
    27     5  1987      218.590000
    28     5  1987      443.710000
    29     5  1987      509.440000
    30     5  1987      266.820000
    31     5  1987      251.320000
     1     6  1987      264.860000
     2     6  1987      241.900000
     3     6  1987      186.980000
     4     6  1987       91.150000
     5     6  1987      107.080000
     6     6  1987      205.740000
     7     6  1987      193.160000
     8     6  1987      188.520000
     9     6  1987      182.390000
    10     6  1987      177.840000
    11     6  1987      171.840000
    12     6  1987      182.390000
    13     6  1987      202.570000
    14     6  1987      104.570000
    15     6  1987      145.760000
    16     6  1987      177.840000
    17     6  1987      352.350000
    18     6  1987      392.840000
    19     6  1987      395.300000
    20     6  1987      176.340000
    21     6  1987      142.960000
    22     6  1987       75.050000
    23     6  1987       71.750000
    24     6  1987       68.500000
    25     6  1987       66.360000
    26     6  1987      140.180000
    27     6  1987      180.870000
    28     6  1987      193.160000
    29     6  1987       77.280000
    30     6  1987       75.050000
     1     7  1987      109.610000
     2     7  1987      107.080000
     3     7  1987      104.570000
     4     7  1987      103.320000
     5     7  1987      109.610000
     6     7  1987      274.770000
     7     7  1987      467.750000
     8     7  1987      700.180000
     9     7  1987      770.310000
    10     7  1987      405.230000
    11     7  1987      183.920000
    12     7  1987      170.350000
    13     7  1987      162.980000
    14     7  1987      116.020000
    15     7  1987       79.540000
    16     7  1987      161.520000
    17     7  1987       69.570000
    18     7  1987       61.600000
    19     7  1987       57.570000
    20     7  1987       47.800000
    21     7  1987       37.390000
    22     7  1987       28.020000
    23     7  1987       23.720000
    24     7  1987      232.680000
    25     7  1987      218.590000
    26     7  1987      204.150000
    27     7  1987      185.450000
    28     7  1987      173.340000
    29     7  1987      167.390000
    30     7  1987      161.520000
    31     7  1987      155.720000
     1     8  1987      151.430000
     2     8  1987      140.180000
     3     8  1987      122.570000
     4     8  1987      113.440000
     5     8  1987      109.610000
     6     8  1987      105.820000
     7     8  1987      102.080000
     8     8  1987       93.540000
     9     8  1987       89.970000
    10     8  1987       86.440000
    11     8  1987       89.970000
    12     8  1987       78.410000
    13     8  1987       70.660000
    14     8  1987       68.500000
    15     8  1987       55.000000
    16     8  1987      103.320000
    17     8  1987      148.590000
    18     8  1987      179.350000
    19     8  1987      162.980000
    20     8  1987      385.520000
    21     8  1987      400.250000
    22     8  1987      475.930000
    23     8  1987      274.770000
    24     8  1987       64.250000
    25     8  1987       46.670000
    26     8  1987       41.320000
    27     8  1987       87.610000
    28     8  1987      140.180000
    29     8  1987      241.900000
    30     8  1987       91.150000
    31     8  1987       88.790000
     1     9  1987      158.612000
     2     9  1987      204.150000
     3     9  1987     1336.320000
     4     9  1987     1225.730000
     5     9  1987     1174.750000
     6     9  1987     1107.210000
     7     9  1987     1050.510000
     8     9  1987     1029.150000
     9     9  1987     1003.850000
    10     9  1987      978.909000
    11     9  1987      848.058000
    12     9  1987      773.912000
    13     9  1987      731.268000
    14     9  1987      700.183000
    15     9  1987      509.442000
    16     9  1987      509.442000
    17     9  1987      481.426000
    18     9  1987      475.931000
    19     9  1987      456.979000
    20     9  1987      428.080000
    21     9  1987      397.772000
    22     9  1987      371.096000
    23     9  1987      264.855000
    24     9  1987      243.768000
    25     9  1987      225.457000
    26     9  1987      205.737000
    27     9  1987      185.446000
    28     9  1987      170.354000
    29     9  1987      158.612000
    30     9  1987      110.881000
     1    10  1987      112.160000
     2    10  1987      583.460000
     3    10  1987      547.220000
     4    10  1987      492.520000
     5    10  1987      473.200000
     6    10  1987      443.710000
     7    10  1987      405.230000
     8    10  1987      245.640000
     9    10  1987      225.460000
    10    10  1987      204.150000
    11    10  1987      190.060000
    12    10  1987      117.320000
    13    10  1987      105.820000
    14    10  1987       95.960000
    15    10  1987      327.480000
    16    10  1987      227.250000
    17    10  1987      114.730000
    18    10  1987       32.030000
    19    10  1987       25.800000
    20    10  1987       36.450000
    21    10  1987       55.000000
    22    10  1987       62.990000
    23    10  1987       76.160000
    24    10  1987       88.790000
    25    10  1987       93.540000
    26    10  1987       81.820000
    27    10  1987       80.670000
    28    10  1987       67.430000
    29    10  1987       58.890000
    30    10  1987       47.800000
    31    10  1987       36.450000
     1    11  1987       31.190000
     2    11  1987       37.390000
     3    11  1987       33.750000
     4    11  1987       32.880000
     5    11  1987       32.030000
     6    11  1987       31.190000
     7    11  1987       29.570000
     8    11  1987       27.260000
     9    11  1987       24.400000
    10    11  1987       23.050000
    11    11  1987       21.140000
    12    11  1987       11.240000
    13    11  1987        9.780000
    14    11  1987        7.860000
    15    11  1987        6.750000
    16    11  1987        6.490000
    17    11  1987        5.530000
    18    11  1987        4.680000
    19    11  1987        3.760000
    20    11  1987        4.490000
    21    11  1987        5.310000
    22    11  1987       29.570000
    23    11  1987       11.630000
    24    11  1987        6.490000
    25    11  1987        5.760000
    26    11  1987       15.120000
    27    11  1987       14.190000
    28    11  1987       13.290000
    29    11  1987       12.860000
    30    11  1987       13.290000
     1    12  1987       14.650000
     2    12  1987       14.190000
     3    12  1987       13.290000
     4    12  1987       12.860000
     5    12  1987       12.440000
     6    12  1987       12.030000
     7    12  1987       12.440000
     8    12  1987       11.630000
     9    12  1987       11.240000
    10    12  1987       10.860000
    11    12  1987       10.490000
    12    12  1987        9.780000
    13    12  1987        9.110000
    14    12  1987        8.470000
    15    12  1987        8.160000
    16    12  1987        7.570000
    17    12  1987        7.020000
    18    12  1987        6.750000
    19    12  1987        6.490000
    20    12  1987        7.020000
    21    12  1987        6.750000
    22    12  1987        6.490000
    23    12  1987        6.240000
    24    12  1987        6.000000
    25    12  1987        5.760000
    26    12  1987        5.310000
    27    12  1987        4.890000
    28    12  1987        4.680000
    29    12  1987        4.490000
    30    12  1987        4.110000
    31    12  1987        3.940000
     1     1  1988       10.490000
     2     1  1988        9.780000
     3     1  1988        9.440000
     4     1  1988        9.440000
     5     1  1988        8.780000
     6     1  1988        8.470000
     7     1  1988        8.470000
     8     1  1988        8.160000
     9     1  1988        7.860000
    10     1  1988        7.570000
    11     1  1988        7.290000
    12     1  1988        7.020000
    13     1  1988        6.750000
    14     1  1988        6.490000
    15     1  1988        6.240000
    16     1  1988        6.000000
    17     1  1988        5.760000
    18     1  1988        5.530000
    19     1  1988        5.310000
    20     1  1988        5.100000
    21     1  1988        4.890000
    22     1  1988        5.100000
    23     1  1988        4.890000
    24     1  1988        4.890000
    25     1  1988        4.680000
    26     1  1988        4.490000
    27     1  1988        4.490000
    28     1  1988        4.300000
    29     1  1988        3.940000
    30     1  1988        3.760000
    31     1  1988        3.600000
     1     2  1988        3.130000
     2     2  1988        3.940000
     3     2  1988        4.890000
     4     2  1988        5.760000
     5     2  1988        6.750000
     6     2  1988        6.240000
     7     2  1988        5.760000
     8     2  1988        7.020000
     9     2  1988       10.490000
    10     2  1988        7.860000
    11     2  1988        6.000000
    12     2  1988        5.760000
    13     2  1988        5.100000
    14     2  1988        4.680000
    15     2  1988        4.490000
    16     2  1988        4.300000
    17     2  1988        3.940000
    18     2  1988        3.760000
    19     2  1988        3.600000
    20     2  1988        3.440000
    21     2  1988        3.130000
    22     2  1988        2.990000
    23     2  1988        2.850000
    24     2  1988        2.710000
    25     2  1988        2.580000
    26     2  1988        2.460000
    27     2  1988        2.340000
    28     2  1988        2.580000
    29     2  1988        2.710000
     1     3  1988        3.760000
     2     3  1988        3.600000
     3     3  1988        3.440000
     4     3  1988        3.280000
     5     3  1988        3.130000
     6     3  1988        2.850000
     7     3  1988        2.710000
     8     3  1988        2.580000
     9     3  1988        2.000000
    10     3  1988        2.110000
    11     3  1988        2.220000
    12     3  1988        2.000000
    13     3  1988        2.220000
    14     3  1988        2.000000
    15     3  1988        2.110000
    16     3  1988        1.900000
    17     3  1988        1.900000
    18     3  1988        1.900000
    19     3  1988        1.610000
    20     3  1988        2.220000
    21     3  1988        1.440000
    22     3  1988        1.210000
    23     3  1988        1.140000
    24     3  1988        1.070000
    25     3  1988        1.010000
    26     3  1988        1.440000
    27     3  1988        1.070000
    28     3  1988        0.890000
    29     3  1988        1.010000
    30     3  1988        0.950000
    31     3  1988        1.210000
     1     4  1988        0.830000
     2     4  1988        0.780000
     3     4  1988        0.730000
     4     4  1988        0.680000
     5     4  1988        0.630000
     6     4  1988        0.590000
     7     4  1988        0.550000
     8     4  1988        0.510000
     9     4  1988        0.470000
    10     4  1988        0.440000
    11     4  1988        0.410000
    12     4  1988        0.380000
    13     4  1988        0.350000
    14     4  1988        0.320000
    15     4  1988        0.290000
    16     4  1988        0.510000
    17     4  1988        0.470000
    18     4  1988        0.440000
    19     4  1988        0.410000
    20     4  1988        0.380000
    21     4  1988        0.350000
    22     4  1988        0.320000
    23     4  1988        0.290000
    24     4  1988        0.270000
    25     4  1988        0.250000
    26     4  1988        0.220000
    27     4  1988        0.210000
    28     4  1988        0.250000
    29     4  1988        0.220000
    30     4  1988        0.210000
     1     5  1988        0.190000
     2     5  1988        0.170000
     3     5  1988        0.150000
     4     5  1988        0.140000
     5     5  1988        0.130000
     6     5  1988        0.100000
     7     5  1988        0.150000
     8     5  1988        0.170000
     9     5  1988        0.190000
    10     5  1988        0.210000
    11     5  1988        1.610000
    12     5  1988        1.520000
    13     5  1988        1.700000
    14     5  1988        1.800000
    15     5  1988        1.280000
    16     5  1988        1.140000
    17     5  1988        0.950000
    18     5  1988        0.830000
    19     5  1988        1.010000
    20     5  1988        0.950000
    21     5  1988        0.780000
    22     5  1988        0.830000
    23     5  1988        0.780000
    24     5  1988        2.220000
    25     5  1988       16.110000
    26     5  1988        9.780000
    27     5  1988        6.000000
    28     5  1988        5.100000
    29     5  1988      205.740000
    30     5  1988       16.620000
    31     5  1988       14.190000
     1     6  1988        7.570000
     2     6  1988        6.490000
     3     6  1988      136.040000
     4     6  1988      182.390000
     5     6  1988      210.530000
     6     6  1988       76.160000
     7     6  1988       78.410000
     8     6  1988       80.670000
     9     6  1988       82.960000
    10     6  1988       85.280000
    11     6  1988       89.970000
    12     6  1988      238.190000
    13     6  1988      387.950000
    14     6  1988      240.040000
    15     6  1988       64.250000
    16     6  1988       72.840000
    17     6  1988       85.280000
    18     6  1988      249.420000
    19     6  1988      327.480000
    20     6  1988      400.250000
    21     6  1988      375.870000
    22     6  1988      435.860000
    23     6  1988      400.250000
    24     6  1988      375.870000
    25     6  1988      356.990000
    26     6  1988      340.920000
    27     6  1988      249.420000
    28     6  1988      799.420000
    29     6  1988      113.440000
    30     6  1988       97.170000
     1     7  1988      102.080000
     2     7  1988       88.790000
     3     7  1988      168.870000
     4     7  1988       70.660000
     5     7  1988       66.360000
     6     7  1988      158.610000
     7     7  1988      814.220000
     8     7  1988      689.990000
     9     7  1988     1033.400000
    10     7  1988      633.840000
    11     7  1988     1161.060000
    12     7  1988      428.080000
    13     7  1988      157.170000
    14     7  1988      364.000000
    15     7  1988     1386.110000
    16     7  1988      108.340000
    17     7  1988       95.960000
    18     7  1988      329.700000
    19     7  1988      164.450000
    20     7  1988      179.350000
    21     7  1988       39.320000
    22     7  1988      354.670000
    23     7  1988      633.840000
    24     7  1988      366.360000
    25     7  1988      154.290000
    26     7  1988     1447.220000
    27     7  1988      942.160000
    28     7  1988      373.480000
    29     7  1988       70.660000
    30     7  1988       50.110000
    31     7  1988       32.030000
     1     8  1988       45.560000
     2     8  1988       89.970000
     3     8  1988      102.080000
     4     8  1988      182.390000
     5     8  1988      383.090000
     6     8  1988       45.560000
     7     8  1988       33.750000
     8     8  1988       24.400000
     9     8  1988      264.860000
    10     8  1988      161.520000
    11     8  1988      532.510000
    12     8  1988      212.130000
    13     8  1988      230.870000
    14     8  1988      199.410000
    15     8  1988      108.340000
    16     8  1988      142.960000
    17     8  1988      105.820000
    18     8  1988       93.540000
    19     8  1988       84.120000
    20     8  1988       68.500000
    21     8  1988      204.150000
    22     8  1988      113.440000
    23     8  1988       92.350000
    24     8  1988      902.270000
    25     8  1988      318.690000
    26     8  1988      274.770000
    27     8  1988      299.420000
    28     8  1988      266.820000
    29     8  1988      547.220000
    30     8  1988      262.900000
    31     8  1988      278.790000
     1     9  1988       -1.000000
     2     9  1988       -1.000000
     3     9  1988       -1.000000
     4     9  1988       -1.000000
     5     9  1988       -1.000000
     6     9  1988       -1.000000
     7     9  1988       -1.000000
     8     9  1988       -1.000000
     9     9  1988       -1.000000
    10     9  1988       -1.000000
    11     9  1988       -1.000000
    12     9  1988       -1.000000
    13     9  1988       -1.000000
    14     9  1988       -1.000000
    15     9  1988       -1.000000
    16     9  1988       -1.000000
    17     9  1988       -1.000000
    18     9  1988       -1.000000
    19     9  1988       -1.000000
    20     9  1988       -1.000000
    21     9  1988       -1.000000
    22     9  1988       -1.000000
    23     9  1988       -1.000000
    24     9  1988       -1.000000
    25     9  1988       -1.000000
    26     9  1988       -1.000000
    27     9  1988       -1.000000
    28     9  1988       -1.000000
    29     9  1988       -1.000000
    30     9  1988       -1.000000
     1    10  1988       -1.000000
     2    10  1988       -1.000000
     3    10  1988       -1.000000
     4    10  1988       -1.000000
     5    10  1988       -1.000000
     6    10  1988       -1.000000
     7    10  1988       -1.000000
     8    10  1988       -1.000000
     9    10  1988       -1.000000
    10    10  1988       -1.000000
    11    10  1988       -1.000000
    12    10  1988       -1.000000
    13    10  1988       -1.000000
    14    10  1988       -1.000000
    15    10  1988       -1.000000
    16    10  1988       -1.000000
    17    10  1988       -1.000000
    18    10  1988       -1.000000
    19    10  1988       -1.000000
    20    10  1988       -1.000000
    21    10  1988       -1.000000
    22    10  1988       -1.000000
    23    10  1988       -1.000000
    24    10  1988       -1.000000
    25    10  1988       -1.000000
    26    10  1988       -1.000000
    27    10  1988       -1.000000
    28    10  1988       -1.000000
    29    10  1988       -1.000000
    30    10  1988       -1.000000
    31    10  1988        0.000000
     1    11  1988       -1.000000
     2    11  1988       -1.000000
     3    11  1988       -1.000000
     4    11  1988       -1.000000
     5    11  1988       -1.000000
     6    11  1988       -1.000000
     7    11  1988       -1.000000
     8    11  1988       -1.000000
     9    11  1988       -1.000000
    10    11  1988       -1.000000
    11    11  1988       -1.000000
    12    11  1988       -1.000000
    13    11  1988       -1.000000
    14    11  1988       -1.000000
    15    11  1988       -1.000000
    16    11  1988       -1.000000
    17    11  1988       -1.000000
    18    11  1988       -1.000000
    19    11  1988       -1.000000
    20    11  1988       -1.000000
    21    11  1988       -1.000000
    22    11  1988       -1.000000
    23    11  1988       -1.000000
    24    11  1988       -1.000000
    25    11  1988       -1.000000
    26    11  1988       -1.000000
    27    11  1988       -1.000000
    28    11  1988       -1.000000
    29    11  1988       -1.000000
    30    11  1988       -1.000000
     1    12  1988       -1.000000
     2    12  1988       -1.000000
     3    12  1988       -1.000000
     4    12  1988       -1.000000
     5    12  1988       -1.000000
     6    12  1988       -1.000000
     7    12  1988       -1.000000
     8    12  1988       -1.000000
     9    12  1988       -1.000000
    10    12  1988       -1.000000
    11    12  1988       -1.000000
    12    12  1988       -1.000000
    13    12  1988       -1.000000
    14    12  1988       -1.000000
    15    12  1988       -1.000000
    16    12  1988       -1.000000
    17    12  1988       -1.000000
    18    12  1988       -1.000000
    19    12  1988       -1.000000
    20    12  1988       -1.000000
    21    12  1988       -1.000000
    22    12  1988       -1.000000
    23    12  1988       -1.000000
    24    12  1988       -1.000000
    25    12  1988       -1.000000
    26    12  1988       -1.000000
    27    12  1988       -1.000000
    28    12  1988       -1.000000
    29    12  1988       -1.000000
    30    12  1988       -1.000000
    31    12  1988        0.000000
     1     1  1989       -1.000000
     2     1  1989       -1.000000
     3     1  1989       -1.000000
     4     1  1989       -1.000000
     5     1  1989       -1.000000
     6     1  1989       -1.000000
     7     1  1989       -1.000000
     8     1  1989       -1.000000
     9     1  1989       -1.000000
    10     1  1989       -1.000000
    11     1  1989       -1.000000
    12     1  1989       -1.000000
    13     1  1989       -1.000000
    14     1  1989       -1.000000
    15     1  1989       -1.000000
    16     1  1989       -1.000000
    17     1  1989       -1.000000
    18     1  1989       -1.000000
    19     1  1989       -1.000000
    20     1  1989       -1.000000
    21     1  1989       -1.000000
    22     1  1989       -1.000000
    23     1  1989       -1.000000
    24     1  1989       -1.000000
    25     1  1989       -1.000000
    26     1  1989       -1.000000
    27     1  1989       -1.000000
    28     1  1989       -1.000000
    29     1  1989       -1.000000
    30     1  1989       -1.000000
    31     1  1989        0.000000
     1     2  1989       -1.000000
     2     2  1989       -1.000000
     3     2  1989       -1.000000
     4     2  1989       -1.000000
     5     2  1989       -1.000000
     6     2  1989       -1.000000
     7     2  1989       -1.000000
     8     2  1989       -1.000000
     9     2  1989       -1.000000
    10     2  1989       -1.000000
    11     2  1989       -1.000000
    12     2  1989       -1.000000
    13     2  1989       -1.000000
    14     2  1989       -1.000000
    15     2  1989       -1.000000
    16     2  1989       -1.000000
    17     2  1989       -1.000000
    18     2  1989       -1.000000
    19     2  1989       -1.000000
    20     2  1989       -1.000000
    21     2  1989       -1.000000
    22     2  1989       -1.000000
    23     2  1989       -1.000000
    24     2  1989       -1.000000
    25     2  1989       -1.000000
    26     2  1989       -1.000000
    27     2  1989       -1.000000
    28     2  1989       -1.000000
     1     3  1989       -1.000000
     2     3  1989       -1.000000
     3     3  1989       -1.000000
     4     3  1989       -1.000000
     5     3  1989       -1.000000
     6     3  1989       -1.000000
     7     3  1989       -1.000000
     8     3  1989       -1.000000
     9     3  1989       -1.000000
    10     3  1989       -1.000000
    11     3  1989       -1.000000
    12     3  1989       -1.000000
    13     3  1989       -1.000000
    14     3  1989       -1.000000
    15     3  1989       -1.000000
    16     3  1989       -1.000000
    17     3  1989       -1.000000
    18     3  1989       -1.000000
    19     3  1989       -1.000000
    20     3  1989       -1.000000
    21     3  1989       -1.000000
    22     3  1989       -1.000000
    23     3  1989       -1.000000
    24     3  1989       -1.000000
    25     3  1989       -1.000000
    26     3  1989       -1.000000
    27     3  1989       -1.000000
    28     3  1989       -1.000000
    29     3  1989       -1.000000
    30     3  1989       -1.000000
    31     3  1989        0.000000
     1     4  1989       -1.000000
     2     4  1989       -1.000000
     3     4  1989       -1.000000
     4     4  1989       -1.000000
     5     4  1989       -1.000000
     6     4  1989       -1.000000
     7     4  1989       -1.000000
     8     4  1989       -1.000000
     9     4  1989       -1.000000
    10     4  1989       -1.000000
    11     4  1989       -1.000000
    12     4  1989       -1.000000
    13     4  1989       -1.000000
    14     4  1989       -1.000000
    15     4  1989       -1.000000
    16     4  1989       -1.000000
    17     4  1989       -1.000000
    18     4  1989       -1.000000
    19     4  1989       -1.000000
    20     4  1989       -1.000000
    21     4  1989       -1.000000
    22     4  1989       -1.000000
    23     4  1989       -1.000000
    24     4  1989       -1.000000
    25     4  1989       -1.000000
    26     4  1989       -1.000000
    27     4  1989       -1.000000
    28     4  1989       -1.000000
    29     4  1989       -1.000000
    30     4  1989       -1.000000
     1     5  1989       -1.000000
     2     5  1989       -1.000000
     3     5  1989       -1.000000
     4     5  1989       -1.000000
     5     5  1989       -1.000000
     6     5  1989       -1.000000
     7     5  1989       -1.000000
     8     5  1989       -1.000000
     9     5  1989       -1.000000
    10     5  1989       -1.000000
    11     5  1989       -1.000000
    12     5  1989       -1.000000
    13     5  1989       -1.000000
    14     5  1989       -1.000000
    15     5  1989       -1.000000
    16     5  1989       -1.000000
    17     5  1989       -1.000000
    18     5  1989       -1.000000
    19     5  1989       -1.000000
    20     5  1989       -1.000000
    21     5  1989       -1.000000
    22     5  1989       -1.000000
    23     5  1989       -1.000000
    24     5  1989       -1.000000
    25     5  1989       -1.000000
    26     5  1989       -1.000000
    27     5  1989       -1.000000
    28     5  1989       -1.000000
    29     5  1989       -1.000000
    30     5  1989       -1.000000
    31     5  1989        0.000000
     1     6  1989       -1.000000
     2     6  1989       -1.000000
