Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14620000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14620000;1;01/03/2024;;1;1;"264,5419";"165,9809";"200,2785";31;23;2;2;2;"0,0";0;"234,9048";"224,8428";"221,5351";"218,2506";"210,1409";"211,7512";"218,2506";"224,8428";"223,186";"219,8899";"218,2506";"211,7512";"205,3449";"199,0316";"192,8117";"188,2081";"186,6852";"183,6571";"179,1588";"174,7133";"170,3207";"168,8682";"165,9809";"167,4216";"167,4216";"180,6524";"188,2081";"189,7368";"189,7368";"208,5364";"264,5419";;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;;;2
14620000;1;01/02/2024;;1;1;"375,967";"238,305";"296,1549";10;27;2;2;2;"0,0";0;"371,7455";"348,9311";"334,769";"328,7845";"318,9238";"316,9688";"311,1376";"311,1376";"346,8909";"375,967";"355,0854";"326,801";"307,2787";"299,6291";"293,9518";"284,6038";"277,2284";"271,7569";"268,138";"264,5419";"268,138";"268,138";"269,9446";"260,9689";"250,3877";"241,7284";"238,305";"238,305";"238,305";;;2;;;;;;;;2;;;;2;;2;;;;;2;;;;;;;;;;0;0
14620000;1;01/01/2024;;1;1;"1191,442";"375,967";"576,1466";8;31;2;2;2;"0,0";0;"650,6986";"626,2327";"599,569";"623,5417";"670,0339";"684,0086";"1063,4302";"1191,442";"1059,9727";"909,9069";"712,3669";"604,8578";"530,3239";"488,7913";"465,1096";"458,1136";"469,8014";"479,2519";"453,4775";"444,2721";"423,8868";"444,2721";"423,8868";"441,9847";"465,1096";"446,5651";"426,1295";"421,6498";"414,9721";"390,9193";"375,967";;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
14620000;2;01/12/2023;;1;1;"695,2866";"467,4527";"558,739";28;12;1;1;1;;;"550,422";"540,3287";"535,3153";"530,3239";"520,4075";"515,4825";"510,5797";"505,699";"500,8405";"491,19";"472,1557";"467,4527";"486,3981";"515,4825";"591,6769";"656,1957";"634,3387";"591,6769";"550,422";"515,4825";"491,19";"481,6284";"486,3981";"535,3153";"618,176";"650,6986";"689,6367";"695,2866";"667,2554";"656,1957";"667,2554";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/12/2023;;1;1;"681,2028";"453,4775";"542,9173";28;12;2;2;2;"0,0";0;"532,8168";"525,3546";"515,4825";"515,4825";"505,699";"498,4195";"500,8405";"488,7913";"474,5155";"474,5155";"458,1136";"453,4775";"474,5155";"503,267";"581,231";"637,0517";"615,5014";"578,6333";"530,3239";"500,8405";"481,6284";"467,4527";"472,1557";"515,4825";"607,5105";"637,0517";"672,8179";"681,2028";"645,2235";"634,3388";"650,6986";;2;;2;2;;;;;;;;;;2;;;;;;;;;;2;;;;;;
14620000;2;01/11/2023;;1;1;"794,6609";"545,3643";"624,5587";1;24;1;1;1;;;"794,6609";"764,7821";"706,6517";"678,4023";"656,1957";"650,6986";"645,2234";"650,6986";"634,3387";"628,9293";"623,5417";"623,5417";"628,9293";"634,3387";"634,3387";"645,2234";"645,2234";"623,5417";"602,2106";"581,231";"570,8732";"565,7274";"550,422";"545,3643";"555,5017";"576,0411";"602,2106";"586,4429";"570,8732";"560,6035";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14620000;1;01/11/2023;;1;1;"794,6609";"527,8365";"613,3788";1;24;2;2;2;"0,0";0;"794,6609";"764,7821";"706,6517";"678,4024";"656,1957";"650,6986";"645,2235";"647,9583";"631,6313";"610,1686";"607,5105";"607,5105";"612,8323";"615,5014";"615,5014";"631,6313";"631,6313";"610,1686";"589,0572";"565,7273";"552,9591";"555,5017";"542,8438";"527,8365";"545,3643";"547,8904";"583,8342";"568,2975";"555,5017";"547,8904";;;;2;;;;;;;;;;;;;;;2;;2;;;;;;;;;;2;0
14620000;2;01/10/2023;;1;1;"1123,0231";"712,3669";"867,9242";24;17;1;1;1;;;"1012,1259";"978,5901";"952,1465";"906,6953";"881,1956";"862,2966";"831,2294";"812,8478";"800,7016";"800,7016";"812,8478";"800,7016";"776,6686";"741,2692";"741,2692";"718,1039";"712,3669";"735,4453";"764,7821";"747,1149";"758,8714";"800,7016";"906,6953";"1123,0231";"1101,815";"1059,9727";"1012,1259";"1005,376";"978,5901";"919,5741";"849,8051";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/10/2023;;1;1;"1123,0231";"709,5066";"866,6416";24;17;2;2;2;"0,0";0;"1012,1259";"978,5901";"948,8651";"903,489";"878,0323";"859,1657";"831,2294";"812,8479";"797,6786";"800,7016";"809,8032";"797,6786";"776,6687";"741,2693";"738,3546";"715,2327";"709,5066";"732,5415";"764,7821";"747,1149";"758,8714";"800,7016";"906,6953";"1123,0231";"1101,815";"1059,9727";"1012,1259";"1005,376";"978,5901";"916,3463";"846,6956";;;;2;2;2;2;2;;;;;2;2;;2;;2;;;;;2;2;1;;2;;;;
14620000;2;01/09/2023;;1;1;"1520,8314";"1018,8972";"1197,9717";1;22;1;1;1;;;"1520,8314";"1480,1123";"1447,9135";"1431,9397";"1384,5214";"1337,8589";"1307,1709";"1269,285";"1231,9264";"1209,7648";"1202,4198";"1180,512";"1166,0126";"1239,356";"1231,9264";"1195,096";"1173,2516";"1137,268";"1087,7823";"1053,0734";"1032,5037";"1018,8972";"1018,8972";"1039,339";"1101,815";"1115,9324";"1115,9324";"1087,7823";"1073,835";"1046,1956";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14620000;1;01/09/2023;;1;1;"1520,8315";"1015,5089";"1196,3727";1;23;2;2;2;"0,0";0;"1520,8315";"1476,0691";"1443,9122";"1431,9397";"1380,6039";"1337,8588";"1303,3586";"1269,2852";"1231,9264";"1209,7646";"1198,7552";"1180,5118";"1166,0125";"1235,6385";"1228,2196";"1195,096";"1169,6294";"1133,6989";"1087,7823";"1053,0734";"1032,5037";"1018,8972";"1015,5089";"1039,339";"1098,2988";"1112,3951";"1115,9324";"1087,7823";"1070,3615";"1046,1956";;;2;2;;;;2;;;;;;;;;2;;;;;;;;;2;;;2;;;0
14620000;2;01/08/2023;;1;1;"5083,728";"1570,3835";"3134,555";7;31;1;1;1;;;"4601,987";"4383,144";"4129,826";"4342,673";"4727,299";"5040,3105";"5083,728";"4713,297";"4077,4055";"3412,8213";"3153,4158";"2815,3481";"2600,0625";"2413,2424";"2252,7197";"2164,7249";"2184,136";"2433,6748";"2771,6433";"3016,0142";"3072,9133";"3424,8428";"3607,5588";"3188,218";"2547,5076";"2213,4062";"2012,3892";"1838,3325";"1723,5386";"1654,638";"1570,3835";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/08/2023;;1;1;"5083,728";"1570,3835";"3131,6748";7;31;2;2;2;;0;"4601,987";"4376,3867";"4129,8267";"4335,945";"4720,2954";"5040,31";"5083,728";"4706,303";"4077,4058";"3406,818";"3153,4158";"2815,3481";"2600,0625";"2408,1472";"2252,72";"2164,7249";"2184,136";"2428,559";"2766,2031";"3010,352";"3072,913";"3418,8296";"3607,559";"3182,405";"2547,5076";"2208,5151";"2007,7135";"1833,8525";"1719,1934";"1650,3759";"1570,3835";2;2;2;;;;;;2;;;;;;;2;;;2;;;;;2;;;;2;2;2;
14620000;2;01/07/2023;;1;1;"8686,475";"3118,7942";"5504,385";8;20;1;1;1;;;"5200,37";"5817,7515";"6338,388";"6880,074";"7477,4863";"8044,23";"8482,113";"8686,475";"8574,72";"8261,8";"7723,0283";"7048,3623";"6274,1577";"5407,501";"4671,4077";"4129,826";"3731,8616";"3473,128";"3293,7078";"3118,7942";"3353,0144";"3558,3958";"3595,2385";"3694,362";"4103,576";"4574,356";"4982,694";"5215,038";"5200,37";"4968,3384";"4755,362";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/07/2023;;1;1;"8686,475";"3118,794";"5501,0747";8;20;2;2;2;;0;"5193,043";"5810,0254";"6330,343";"6871,71";"7468,7866";"8044,23";"8482,114";"8686,475";"8574,72";"8252,68";"7723,028";"7048,363";"6266,151";"5407,501";"4671,408";"4123,257";"3731,8618";"3467,0747";"3287,8047";"3118,794";"3353,0144";"3552,2727";"3589,0854";"3694,362";"4103,5767";"4574,3555";"4975,5137";"5207,7017";"5200,37";"4968,3384";"4755,3623";;;;;;;;2;;;;2;;2;2;;2;2;2;;2;2;2;2;2;2;2;2;2;2;2
14620000;2;01/06/2023;;1;1;"7065,2974";"3999,3684";"5161,9316";2;17;1;1;1;;;"6963,9785";"7065,2974";"6997,6743";"6598,401";"5802,304";"4939,6865";"4478,2676";"4464,619";"4643,5806";"4911,1133";"5054,763";"5025,8765";"4811,724";"4478,2676";"4235,6177";"4064,35";"3999,3684";"4090,4814";"4464,619";"4911,1133";"5318,262";"5618,4526";"5817,7515";"5864,2095";"5817,7515";"5557,7915";"5083,728";"4629,6963";"4505,6226";"4643,5806";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14620000;1;01/06/2023;;1;1;"7056,8276";"3992,8977";"5158,554";2;17;2;2;2;;0;"6963,978";"7056,8276";"6989,243";"6598,401";"5802,304";"4939,6865";"4471,441";"4464,619";"4643,5806";"4911,1133";"5047,534";"5018,6675";"4804,662";"4471,441";"4235,6177";"4057,8296";"3992,8977";"4083,9412";"4464,619";"4911,1133";"5310,8574";"5618,4526";"5817,7515";"5856,4546";"5810,0254";"5557,7915";"5083,728";"4629,6963";"4498,7764";"4643,5806";;;;;;;;;2;;;;;;;;;;;2;2;;;;;;;;;2;;0
14620000;2;01/05/2023;;1;1;"6863,3516";"1472,0312";"4566,613";24;9;1;1;1;;;"5786,8765";"4685,3516";"3400,82";"2537,0576";"2106,9832";"1811,5311";"1646,1189";"1537,2654";"1472,0312";"1472,0312";"1620,6864";"2174,4202";"3199,859";"4195,7974";"4755,362";"4882,6187";"4882,6187";"4982,694";"5259,16";"5756,079";"6242,1587";"6664,176";"6829,963";"6863,3516";"6813,2974";"6697,1787";"6565,629";"6565,629";"6631,2495";"6713,71";"6813,2974";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/05/2023;;1;1;"6863,351";"1467,9985";"4563,244";24;10;2;2;2;"0,0";0;"5779,17";"4678,3774";"3400,8198";"2537,0576";"2102,2046";"1811,531";"1641,8671";"1533,149";"1472,0312";"1467,9985";"1616,466";"2169,5698";"3199,859";"4195,7974";"4748,339";"4882,6187";"4882,6187";"4975,5137";"5259,1597";"5756,079";"6234,171";"6655,9375";"6821,6274";"6863,351";"6813,2974";"6688,9214";"6565,6294";"6565,6294";"6623,0303";"6705,442";"6813,2974";;2;;;;;;2;;;;;;;;;2;;;;;;2;2;;;;;;;
14620000;2;01/04/2023;;1;1;"6435,3135";"900,2881";"2337,257";29;15;1;1;1;;;"1368,8832";"1496,3373";"1520,8314";"1512,6459";"1472,0312";"1392,372";"1330,1553";"1291,9534";"1151,5979";"1094,788";"1039,339";"991,9404";"965,3255";"926,0457";"900,2881";"906,6953";"998,6475";"1307,1709";"1802,6387";"2342,371";"2495,4604";"2653,1245";"2837,3218";"3199,859";"3782,14";"4783,504";"5633,667";"6130,7705";"6435,3135";"6354,4946";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14620000;1;01/04/2023;;1;1;"6427,21";"897,0926";"2334,865";29;15;2;2;2;"0,0";0;"1368,883";"1496,3373";"1520,8315";"1508,5609";"1467,9985";"1392,372";"1330,1553";"1291,9534";"1148,0074";"1094,788";"1035,9187";"991,9403";"962,0227";"922,8072";"897,0926";"903,489";"995,2912";"1307,171";"1798,2001";"2342,371";"2495,4604";"2653,1245";"2837,3215";"3194,036";"3775,8381";"4783,504";"5626,0576";"6130,771";"6427,21";"6346,439";;;;;;;;;;;;;;;;2;;2;2;;;2;;;2;2;2;;;2;;0
14620000;2;01/03/2023;;1;1;"2621,2266";"1073,835";"1581,5527";5;28;1;1;1;;;"1740,9712";"1688,9221";"2145,3955";"2485,1118";"2621,2266";"2600,0625";"2352,4346";"2003,0428";"1784,9156";"1654,638";"1603,8356";"1587,068";"1562,0728";"1537,2654";"1529,038";"1512,6459";"1463,9711";"1400,2435";"1330,1553";"1291,9534";"1276,8201";"1276,8201";"1239,356";"1209,7648";"1187,7933";"1108,863";"1108,863";"1073,835";"1073,835";"1239,356";"1337,8589";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/03/2023;;1;1;"2615,9277";"1070,3615";"1579,4854";5;28;2;2;2;"0,0";0;"1736,6053";"1688,9221";"2140,5762";"2485,112";"2615,9277";"2600,0625";"2352,4343";"2003,0428";"1780,498";"1654,638";"1599,6357";"1587,0679";"1562,0728";"1537,2654";"1524,9321";"1508,5609";"1463,971";"1400,2437";"1326,3114";"1288,1622";"1276,8201";"1273,0499";"1235,6385";"1206,0896";"1187,7935";"1105,3363";"1105,3363";"1070,3615";"1070,3615";"1239,356";"1337,8588";;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;2;;
14620000;2;01/02/2023;;1;1;"2547,5076";"1629,1431";"1894,8737";20;5;1;1;1;;;"1892,4933";"1793,7667";"1732,2445";"1671,7384";"1629,1431";"1680,32";"1740,9712";"1811,5311";"1838,3325";"1802,6387";"1838,3325";"1892,4933";"1865,32";"1820,4442";"1740,9712";"1732,2445";"1874,357";"2068,8992";"2413,2424";"2547,5076";"2537,0576";"2302,322";"2068,8992";"1892,4933";"1758,4868";"1680,32";"1688,9221";"1740,9712";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
14620000;1;01/02/2023;;1;1;"2547,5076";"1629,1431";"1892,2896";20;5;2;2;2;"0,0";0;"1887,9515";"1789,3387";"1727,8889";"1667,4554";"1629,1431";"1676,0266";"1736,6053";"1807,0822";"1838,3324";"1798,2001";"1833,8525";"1892,4933";"1865,32";"1815,985";"1740,9713";"1732,2445";"1874,357";"2068,8992";"2408,1472";"2547,5076";"2531,84";"2302,322";"2064,1616";"1887,9515";"1758,4869";"1680,32";"1684,6184";"1736,6053";;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;0;0;0
14620000;2;01/01/2023;;1;1;"4262,263";"2003,0428";"3192,4304";12;31;1;1;1;;;"2068,8992";"2097,4314";"2403,057";"2859,376";"3084,3533";"3130,3145";"3050,0933";"2970,8574";"3061,493";"3595,2385";"4116,692";"4262,263";"4129,826";"3960,6177";"3782,14";"3619,9";"3448,9453";"3424,8428";"3509,5515";"3794,7595";"3934,8828";"3909,2273";"3731,8616";"3461,0266";"3176,5972";"2892,6086";"2653,1245";"2433,6748";"2272,4995";"2126,1484";"2003,0428";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/01/2023;;1;1;"4255,594";"1998,3774";"3189,4187";12;31;2;2;2;"0,0";0;"2068,8992";"2097,4314";"2397,9717";"2859,376";"3078,6306";"3130,3145";"3044,401";"2970,8574";"3061,4932";"3589,0854";"4110,132";"4255,594";"4123,257";"3960,6174";"3782,1401";"3613,7268";"3448,9453";"3424,8425";"3503,4685";"3788,4475";"3934,8826";"3909,227";"3731,8618";"3454,9834";"3170,7942";"2887,0571";"2647,7954";"2433,6748";"2267,5469";"2126,1482";"1998,3774";;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
14620000;2;01/12/2022;;1;1;"6813,2974";"2003,0428";"4089,8835";11;30;1;1;1;;;"4657,485";"4896,8564";"4968,3384";"4882,6187";"5127,3223";"5603,259";"6004,6323";"6242,1587";"6467,777";"6697,1787";"6813,2974";"6631,2495";"6067,5464";"5229,726";"4629,6963";"4090,4814";"3558,3958";"3176,5972";"2859,376";"2642,4717";"2495,4604";"2413,2424";"2372,6223";"2505,829";"2631,8389";"2568,4688";"2332,3284";"2145,3955";"2040,5518";"2003,0428";"2031,1438";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14620000;1;01/12/2022;;1;1;"6813,2974";"1998,3774";"4086,744";11;30;2;2;2;"0,0";0;"4657,4844";"4896,856";"4961,168";"4882,6187";"5120,0444";"5595,6685";"5996,79";"6242,1587";"6459,654";"6688,9214";"6813,2974";"6623,0303";"6067,547";"5222,3794";"4629,6963";"4083,9412";"3558,3958";"3176,5972";"2859,376";"2642,4714";"2495,4604";"2413,2424";"2367,5676";"2505,829";"2631,8389";"2568,4685";"2327,3145";"2140,5762";"2035,8451";"1998,3774";"2026,4473";;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;2;
14620000;2;01/11/2022;;1;1;"6114,936";"2392,8916";"3946,4805";12;20;1;1;1;;;"2848,3386";"2826,325";"2804,3918";"2993,3955";"3986,432";"4854,202";"5244,433";"5588,083";"5664,1533";"5802,304";"5988,9526";"6114,936";"5973,2915";"5802,304";"4968,3384";"4222,324";"3424,8428";"2859,376";"2464,476";"2392,8916";"2485,1118";"2568,4688";"2516,2183";"2516,2183";"2578,9797";"3004,6948";"3570,657";"3883,6511";"4090,4814";"4356,143";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14620000;1;01/11/2022;;1;1;"6114,936";"2392,8916";"3943,5615";12;20;2;2;2;"0,0";0;"2842,8276";"2826,3247";"2798,921";"2987,7537";"3986,432";"4847,1104";"5237,0767";"5580,503";"5664,1533";"5794,588";"5988,952";"6114,936";"5973,2915";"5802,304";"4961,168";"4222,324";"3424,8425";"2853,8547";"2459,3298";"2392,8916";"2485,112";"2568,4685";"2516,2183";"2511,0212";"2578,9795";"2999,0427";"3564,5237";"3877,2693";"4090,4812";"4356,1436";;2;;;;;;;;;;;;;;2;;;;;;;;;2;;;;2;2;;0
