Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14710000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14710000;1;01/03/2024;;1;1;"375,2255";"268,5173";"324,7823";1;27;1;1;1;"0,0";0;"375,2255";"369,3806";"375,2255";"372,3";"366,4673";"360,6589";"354,875";"351,9924";"354,875";"363,56";"363,56";"354,875";"351,9924";"346,2457";"334,8277";"317,892";"320,6985";"309,5118";"306,7315";"301,1909";"292,9302";"284,7305";"282,011";"279,2983";"271,2021";"273,8938";"268,5173";"279,2983";"292,9302";"295,6771";"295,6771";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/02/2024;;1;1;"528,7657";"366,4673";"427,5503";1;19;1;1;1;"0,0";0;"528,7657";"512,8018";"487,5308";"459,5086";"447,1959";"444,1315";"434,9719";"419,8185";"413,797";"416,8049";"444,1315";"471,9089";"456,4221";"441,0727";"413,797";"398,8443";"386,9874";"378,157";"366,4673";"392,9041";"422,8378";"422,8378";"422,8378";"422,8378";"419,8185";"407,7985";"395,8712";"389,9428";"378,157";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14710000;1;01/01/2024;;1;1;"1367,7231";"548,0912";"799,3963";10;31;1;1;1;"0,0";0;"880,189";"880,189";"876,5245";"869,2075";"887,5302";"931,9118";"954,3151";"1068,3943";"1355,3829";"1367,7231";"1233,627";"1060,6842";"917,0546";"814,8512";"740,3381";"702,0709";"633,8935";"644,0025";"671,1641";"698,6188";"695,1711";"671,1641";"620,4809";"600,5046";"574,1402";"580,702";"600,5046";"580,702";"561,0759";"561,0759";"548,0912";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;2;01/12/2023;;1;1;"916,6571";"676,1082";"761,4428";29;24;1;1;1;;;"783,0679";"769,4155";"755,8427";"749,0864";"728,9383";"728,9383";"715,6077";"715,6077";"708,973";"702,3587";"695,7651";"695,7651";"689,192";"695,7651";"722,2628";"769,4155";"838,4662";"859,5616";"824,4994";"776,2318";"749,0864";"722,2628";"682,6397";"676,1082";"689,192";"755,8427";"838,4662";"873,7213";"916,6571";"902,2695";"873,7213";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/12/2023;;1;1;"943,0959";"691,728";"783,311";29;24;2;2;2;"0,0";0;"804,0918";"793,3702";"775,5856";"768,5016";"750,8669";"750,8669";"736,8372";"733,3407";"729,8486";"722,8776";"715,9242";"712,4542";"708,9887";"712,4542";"743,8433";"793,3702";"865,5551";"883,8576";"850,9861";"800,5137";"768,5016";"740,3381";"702,0709";"691,728";"708,9887";"779,134";"861,9068";"902,2606";"943,0959";"931,9118";"898,572";;;;;;;;;2;2;2;2;;;;;;;;;;;;2;2;2;;;;;
14710000;2;01/11/2023;;1;1;"1211,7815";"762,6191";"894,8578";1;26;1;1;1;;;"1211,7815";"1133,5332";"1064,6041";"1019,4534";"974,9554";"952,9542";"945,6575";"923,8792";"923,8792";"923,8792";"895,104";"880,8299";"880,8299";"887,9575";"895,104";"887,9575";"887,9575";"887,9575";"873,7213";"845,4787";"824,4994";"817,5451";"796,7998";"789,9241";"769,4155";"762,6191";"769,4155";"803,6953";"817,5451";"796,7998";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14710000;1;01/11/2023;;1;1;"1249,6855";"786,2436";"922,4608";1;26;1;1;1;"0,0";0;"1249,6855";"1165,9945";"1099,3811";"1052,9888";"1007,1293";"980,6285";"973,0911";"954,3151";"954,3151";"954,3151";"924,4753";"905,9531";"905,9531";"917,0546";"924,4753";"917,0546";"913,3501";"917,0546";"898,572";"872,864";"850,9861";"840,1023";"822,0451";"811,2606";"793,3702";"786,2436";"793,3702";"825,6482";"840,1023";"822,0451";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14710000;2;01/10/2023;;1;1;"1619,2625";"1034,4316";"1246,6803";26;18;1;1;1;;;"1465,06";"1431,4923";"1365,1349";"1324,1941";"1267,5752";"1243,5618";"1235,5912";"1203,8792";"1188,1257";"1188,1257";"1188,1257";"1172,4413";"1156,8259";"1125,8038";"1087,4213";"1064,6041";"1041,9478";"1034,4316";"1034,4316";"1064,6041";"1087,4213";"1095,0624";"1125,8038";"1267,5752";"1465,06";"1619,2625";"1550,0979";"1465,06";"1431,4923";"1365,1349";"1291,7401";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/10/2023;;1;1;"1655,0981";"1064,5374";"1283,3219";26;18;2;2;2;"0,0";0;"1505,3811";"1467,4941";"1400,774";"1359,493";"1306,3186";"1281,9663";"1273,8759";"1241,6494";"1225,6182";"1225,6182";"1225,6182";"1209,642";"1193,7213";"1162,0476";"1122,7736";"1095,495";"1076,1191";"1064,5374";"1068,3943";"1099,3811";"1122,7736";"1130,5999";"1162,0476";"1306,3186";"1501,1589";"1655,0981";"1590,476";"1505,3811";"1467,4941";"1404,92";"1330,7911";;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;
14710000;2;01/09/2023;;1;1;"2294,5864";"1473,4922";"1743,9059";1;24;1;1;1;;;"2294,5864";"2216,8435";"2149,5498";"2092,419";"2054,6157";"1979,6976";"1924,1166";"1859,9384";"1814,54";"1778,4899";"1733,7654";"1724,8656";"1715,9812";"1698,2582";"1724,8656";"1751,61";"1715,9812";"1680,5961";"1619,2625";"1567,2953";"1541,5228";"1515,8923";"1490,4043";"1473,4922";"1473,4922";"1515,8923";"1550,0979";"1575,9174";"1567,2953";"1515,8923";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14710000;1;01/09/2023;;1;1;"2317,492";"1509,6064";"1780,394";1;24;2;2;2;"0,0";0;"2317,492";"2242,0989";"2176,6729";"2121,0027";"2088,7048";"2010,8148";"1956,3069";"1897,7054";"1852,9491";"1817,3477";"1773,1034";"1764,2891";"1751,0895";"1737,916";"1759,8864";"1790,7666";"1751,0895";"1720,3923";"1659,4302";"1607,6421";"1581,9113";"1556,2902";"1526,539";"1509,6064";"1513,835";"1556,2902";"1590,476";"1616,2434";"1607,6421";"1556,2902";;;;;;;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;;0
14710000;2;01/08/2023;;1;1;"6556,675";"2373,2117";"4455,894";1;31;1;1;1;;;"6556,675";"6415,9463";"6230,591";"6032,738";"6047,848";"6230,591";"6415,9463";"6493,9478";"6307,505";"5763,856";"5020,2437";"4478,4834";"4105,7573";"3766,9255";"3561,5293";"3326,7717";"3184,1243";"3195,0237";"3404,4346";"3675,168";"3929,293";"4046,651";"4332,932";"4320,8745";"4188,9814";"3584,1624";"3162,363";"2852,4412";"2644,955";"2482,7437";"2373,2117";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/08/2023;;1;1;"6512,619";"2398,3118";"4435,6875";1;31;1;1;1;"0,0";0;"6512,619";"6366,7393";"6184,954";"5998,539";"6005,938";"6184,954";"6374,3735";"6450,984";"6267,928";"5735,3706";"5009,915";"4474,1987";"4090,2544";"3741,681";"3542,6074";"3311,267";"3172,1711";"3177,463";"3381,9941";"3655,662";"3910,972";"4030,0234";"4317,201";"4310,9824";"4169,2573";"3565,0688";"3151,0505";"2853,1301";"2656,7202";"2503,9758";"2398,3118";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14710000;2;01/07/2023;;1;1;"9944,764";"4588,687";"7001,765";10;21;1;1;1;;;"6047,848";"6400,4";"6874,6553";"7448,508";"7889,0884";"8394,842";"8897,465";"9339,45";"9715,63";"9944,764";"9925,57";"9829,876";"9358,09";"8680,335";"7837,632";"6987,6567";"6154,131";"5486,4326";"5075,6914";"4801,3804";"4588,687";"4680,3306";"4882,905";"4978,85";"5159,412";"5500,87";"5912,5073";"6307,505";"6588,147";"6651,309";"6714,761";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/07/2023;;1;1;"9875,07";"4589,066";"6956,626";10;21;1;1;1;"0,0";0;"6013,342";"6359,1094";"6825,426";"7383,2017";"7827,3213";"8320,221";"8819,924";"9269,763";"9645,718";"9875,07";"9855,85";"9760,04";"9279,065";"8612,832";"7776,3584";"6928,752";"6117,499";"5457,275";"5063,8887";"4797,0615";"4589,066";"4679,467";"4869,6816";"4969,635";"5138,6";"5478,4087";"5880,808";"6260,3613";"6543,5522";"6597,871";"6660,2393";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14710000;2;01/06/2023;;1;1;"8306,565";"5400,1924";"6615,239";4;18;1;1;1;;;"8131,3604";"8201,227";"8288,964";"8306,565";"8201,227";"7616,522";"6874,6553";"6215,2627";"5957,4575";"5987,515";"6184,66";"6338,3975";"6384,8726";"6353,871";"6002,5713";"5719,615";"5515,325";"5400,1924";"5428,866";"5675,538";"6047,848";"6369,3623";"6667,145";"6922,976";"7003,872";"7020,1055";"6987,6567";"6572,4023";"6123,6733";"5957,4575";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14710000;1;01/06/2023;;1;1;"8232,602";"5380,152";"6570,1006";4;18;2;2;2;"0,0";0;"8058,8257";"8128,102";"8223,866";"8232,602";"8136,783";"7557,5405";"6817,5117";"6177,44";"5924,8135";"5954,246";"6147,4307";"6290,6587";"6336,249";"6305,8364";"5968,991";"5692,1133";"5492,5215";"5380,152";"5401,128";"5649,028";"6013,342";"6328,6387";"6621,223";"6873,013";"6952,7124";"6968,7104";"6936,734";"6520,345";"6087,6436";"5924,8135";;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;0
14710000;2;01/05/2023;;1;1;"8148,7993";"2178,3057";"5762,2554";26;10;1;1;1;;;"7599,64";"7415,121";"6651,309";"5159,412";"3940,9775";"3118,9888";"2583,7278";"2333,7896";"2187,919";"2178,3057";"2245,893";"2393,0046";"3043,5627";"4105,7573";"5257,918";"5867,721";"6245,9375";"6462,6924";"6509,6025";"6651,309";"6939,119";"7298,835";"7718,195";"7923,483";"8079,1484";"8148,7993";"8148,7993";"8113,938";"8096,5347";"8113,938";"8096,5347";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/05/2023;;1;1;"8084,7676";"2209,322";"5729,004";26;10;1;1;1;"0,0";0;"7540,8447";"7350,237";"6605,6504";"5145,4204";"3922,7925";"3109,0317";"2599,2332";"2360,188";"2218,6738";"2209,322";"2275,0024";"2417,4338";"3031,0464";"4090,2544";"5241,407";"5836,9756";"6207,5254";"6412,6187";"6458,6714";"6605,6504";"6880,9614";"7243,637";"7658,125";"7852,869";"8015,6865";"8084,7676";"8076,1157";"8041,5557";"8024,3047";"8050,188";"8032,9277";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;2;01/04/2023;;1;1;"7381,806";"1195,9939";"2730,2673";30;16;1;1;1;;;"1689,4194";"1814,54";"1951,8414";"1998,3406";"1961,1124";"1869,0625";"1787,48";"1698,2582";"1610,5624";"1515,8923";"1431,4923";"1348,709";"1291,7401";"1243,5618";"1219,701";"1195,9939";"1195,9939";"1291,7401";"1707,112";"2383,1013";"3032,8374";"3471,4734";"3698,037";"3871,0442";"4296,7935";"4937,6206";"5704,905";"6384,8726";"6922,976";"7381,806";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14710000;1;01/04/2023;;1;1;"7325,564";"1229,6208";"2745,1223";30;17;2;2;2;"0,0";0;"1729,1483";"1852,9491";"1983,5115";"2033,6425";"1992,6017";"1906,6904";"1821,7878";"1733,5306";"1650,7689";"1556,2902";"1471,6912";"1388,3556";"1326,7041";"1281,9663";"1257,7354";"1233,627";"1229,6208";"1326,7041";"1746,6954";"2403,0884";"3025,8845";"3447,979";"3678,4976";"3852,1504";"4279,961";"4929,525";"5677,7324";"6336,249";"6873,013";"7325,564";;;;;;;;;;;;;2;2;2;2;2;2;2;2;;;;;;;;1;1;;;0
14710000;2;01/03/2023;;1;1;"3260,6775";"1423,1407";"2079,6016";6;29;1;1;1;;;"2333,7896";"2304,3667";"2275,0676";"2604,0842";"3065,0505";"3260,6775";"3238,744";"3022,125";"2696,3394";"2402,9214";"2207,188";"2092,419";"2064,0452";"2045,2007";"2045,2007";"2035,7999";"2007,6838";"1979,6976";"1887,355";"1778,4899";"1689,4194";"1662,9952";"1662,9952";"1636,7092";"1584,5553";"1558,6887";"1507,3804";"1456,644";"1423,1407";"1431,4923";"1507,3804";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/03/2023;;1;1;"3246,6787";"1463,3002";"2105,9307";6;29;1;1;1;"0,0";0;"2360,188";"2331,7012";"2298,5823";"2618,322";"3056,9258";"3246,6787";"3219,9644";"3010,4263";"2705,1316";"2427,01";"2232,7212";"2125,6272";"2093,3108";"2079,501";"2074,9028";"2070,3076";"2038,2162";"2010,8148";"1920,1888";"1812,9103";"1729,1483";"1702,9155";"1702,9155";"1676,7887";"1624,8567";"1594,763";"1543,5211";"1496,9398";"1463,3002";"1467,4941";"1547,7744";;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;
14710000;2;01/02/2023;;1;1;"3271,6626";"2149,5498";"2524,4236";22;6;1;1;1;;;"2624,4932";"2492,782";"2373,2117";"2294,5864";"2216,8435";"2149,5498";"2178,3057";"2255,604";"2323,968";"2373,2117";"2343,6245";"2343,6245";"2393,0046";"2442,7249";"2442,7249";"2402,9214";"2402,9214";"2573,5696";"2862,951";"3108,1763";"3260,6775";"3271,6626";"3086,5884";"2810,53";"2614,282";"2422,796";"2304,3667";"2314,1604";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
14710000;1;01/02/2023;;1;1;"3252,0354";"2181,329";"2539,2722";22;6;1;1;1;"0,0";0;"2637,4841";"2513,6409";"2398,3118";"2317,492";"2242,0989";"2181,329";"2204,65";"2284,4268";"2350,6824";"2393,5376";"2364,9446";"2364,9446";"2417,4338";"2460,6045";"2465,4138";"2422,2207";"2422,2207";"2589,7163";"2858,1348";"3093,3513";"3241,3264";"3252,0354";"3077,7124";"2813,258";"2623,1057";"2441,3926";"2326,9624";"2341,1865";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
14710000;2;01/01/2023;;1;1;"5034,0786";"2644,955";"4019,3174";14;1;1;1;1;;;"2644,955";"2675,7463";"2727,3267";"3043,5627";"3471,4734";"3824,653";"3987,8293";"4011,3237";"3940,9775";"3964,3806";"4284,7695";"4747,397";"5006,4277";"5034,0786";"4951,3457";"4814,9214";"4627,008";"4527,353";"4478,4834";"4490,684";"4680,3306";"4842,0596";"4842,0596";"4640,311";"4320,8745";"3987,8293";"3663,751";"3393,304";"3173,2375";"2979,4001";"2820,9885";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/01/2023;;1;1;"5016,6455";"2656,7202";"4008,1526";14;1;2;2;2;"0,0";0;"2656,7202";"2685,712";"2729,51";"3036,213";"3447,979";"3799,6118";"3964,3127";"3988,1416";"3922,7925";"3940,5586";"4267,585";"4744,608";"4996,469";"5016,6455";"4936,198";"4803,6396";"4627,696";"4518,687";"4474,1987";"4486,886";"4672,979";"4829,9995";"4836,601";"4640,61";"4304,769";"3964,3127";"3644,2727";"3371,0618";"3156,3237";"2969,4084";"2818,226";;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;
14710000;2;01/12/2022;;1;1;"7718,195";"2644,955";"5049,0986";12;31;1;1;1;;;"5145,413";"5414,5205";"5631,6255";"5823,098";"5927,4727";"6078,1235";"6415,9463";"6778,502";"7150,623";"7282,295";"7582,775";"7718,195";"7684,232";"7331,969";"6714,761";"5987,515";"5286,2266";"4653,6323";"4141,357";"3743,916";"3471,4734";"3271,6626";"3140,6511";"3075,8132";"3173,2375";"3282,6602";"3271,6626";"3086,5884";"2873,4736";"2737,6816";"2644,955";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14710000;1;01/12/2022;;1;1;"7649,7163";"2656,7202";"5020,6167";12;31;2;2;2;"0,0";0;"5131,784";"5387,139";"5606,1147";"5786,0557";"5888,1304";"6043,005";"6374,3735";"6722,9165";"7089,3115";"7227,31";"7524,168";"7649,7163";"7624,519";"7276,3496";"6660,2393";"5954,246";"5269,0034";"4653,5435";"4126,6187";"3718,6396";"3453,5083";"3252,0354";"3130,004";"3067,3098";"3156,3237";"3262,763";"3257,397";"3072,5088";"2873,1768";"2744,1924";"2656,7202";2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;;;;;;;;;;;
14710000;2;01/11/2022;;1;1;"7150,623";"3326,7717";"4881,613";13;21;1;1;1;;;"3766,9255";"3778,4478";"3836,234";"3905,959";"4117,6123";"4910,226";"5778,639";"6230,591";"6540,9663";"6698,8706";"6826,497";"7020,1055";"7150,623";"7101,5435";"6842,5317";"6292,0854";"5515,325";"4613,723";"3929,293";"3493,9158";"3326,7717";"3337,83";"3371,0781";"3337,83";"3393,304";"3449,079";"3813,0847";"4357,0796";"4760,865";"4951,3457";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
