Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14310000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14310000;2;01/10/2023;;1;1;"112,1492";"43,5032";"65,1235";16;7;2;2;2;;;"75,506";"74,9364";"67,1123";"54,8902";"48,8409";"45,9043";"43,5032";"44,9388";"47,8554";"48,3474";"48,8409";"59,5766";"74,9364";"85,9972";"103,813";"112,1492";"110,853";"101,2908";"87,7888";"74,9364";"62,7701";"59,5766";"63,3077";"66,0178";"58,5243";"50,3315";"46,8766";"46,8766";"48,3474";"51,3333";"52,8481";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14310000;1;01/10/2023;;1;1;"166,4978";"67,6336";"96,3968";17;11;1;1;1;"0,0";0;"86,6723";"94,3479";"96,0851";"88,3577";"81,9605";"75,205";"72,2992";"70,2118";"69,1763";"69,1763";"67,6336";"68,4034";"75,4712";"86,3925";"119,0541";"147,1096";"166,4978";"159,1264";"136,4223";"113,7639";"97,2496";"97,5415";"114,3818";"120,3114";"105,2405";"92,9089";"86,113";"86,113";"83,3365";"79,7761";"81,9605";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14310000;2;01/09/2023;;1;1;"136,9987";"72,6721";"89,9198";12;23;2;2;2;;;"95,0751";"87,1902";"78,3752";"73,8014";"77,7985";"83,0382";"76,077";"80,1134";"87,1902";"100,0374";"122,6947";"136,9987";"130,8051";"114,1027";"95,6908";"78,9532";"77,7985";"92,6252";"97,5459";"87,1902";"78,3752";"73,8014";"72,6721";"76,6494";"84,8095";"100,0374";"105,0817";"86,593";"73,2361";"73,2361";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
14310000;1;01/09/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0
14310000;2;01/08/2023;;1;1;"548,677";"79,5326";"290,5359";5;30;2;2;2;;;"488,6062";"513,0015";"537,7833";"547,5844";"548,677";"544,311";"536,6978";"503,4091";"451,2141";"383,3091";"332,0365";"301,9139";"295,6459";"299,2223";"298,3269";"291,1953";"276,23";"241,2219";"210,1965";"192,1104";"174,5665";"151,8105";"128,7616";"116,0673";"116,0673";"99,4126";"92,6252";"86,593";"80,6956";"79,5326";"87,7888";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2
14310000;1;01/08/2023;;1;1;;;;;;0;0;0;;0;"488,8399";"513,0109";"537,059";"547,3309";"548,4162";"544,621";"536,5203";"504,0294";"452,3622";"384,8987";"334,5276";"305,0121";"298,8779";"301,9394";"301,5014";"294,5237";"279,892";"245,7208";"215,5016";"198,2887";"181,2313";"158,7784";"136,4223";"124,1115";"124,1115";"125,7074";"125,3877";;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;0;0;0;0
14310000;2;01/07/2023;;1;1;"620,0671";"197,5582";"438,6242";21;11;1;1;1;;;"410,8297";"423,8182";"435,9247";"430,8668";"395,027";"330,1842";"305,5149";"303,7126";"274,4865";"212,5946";"197,5582";"224,7181";"224,7181";"222,2758";"303,7126";"420,8091";"517,2838";"571,7856";"600,8258";"617,7932";"620,0671";"608,7247";"589,6007";"579,5576";"574,0026";"566,2552";"561,8436";"544,311";"528,0404";"509,7974";"490,7121";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/07/2023;;1;1;"619,4627";"202,8284";"440,0453";21;11;1;1;1;;0;"412,002";"424,8094";"436,2558";"431,7638";"396,9166";"333,1648";"308,5375";"307,2138";"278,6139";"217,8353";"202,8284";"229,6385";"229,6385";"227,26";"306,773";"421,3474";"516,7257";"571,3853";"600,2889";"616,6294";"619,4627";"608,1577";"589,6686";"579,1166";"573,5904";"566,4349";"561,5";"544,621";"528,4633";"509,8345";"490,9251";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14310000;2;01/06/2023;;1;1;"506,6";"173,8163";"312,3403";1;22;1;1;1;;;"506,6";"487,5544";"466,6755";"446,0985";"420,8091";"398,9586";"285,8839";"258,9586";"241,2219";"238,722";"252,1532";"275,3577";"277,1031";"268,4126";"290,3078";"312,7587";"321,8914";"298,3269";"256,3996";"217,4175";"185,9458";"173,8163";"185,9458";"236,2305";"279,7279";"290,3078";"320,058";"370,7461";"398,9586";"406,86";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14310000;1;01/06/2023;;1;1;"506,6651";"180,5022";"315,4632";1;22;1;1;1;;0;"506,6651";"487,7985";"467,1388";"447,3065";"422,3355";"400,3053";"289,7607";"263,0237";"245,7208";"243,2836";"255,9693";"278,6139";"280,7453";"272,2547";"293,6556";"315,6317";"324,5805";"301,9394";"260,9418";"222,5298";"191,9208";"180,5022";"191,5485";"240,8552";"282,8825";"293,2219";"322,7836";"372,069";"399,8206";"408,0897";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14310000;2;01/05/2023;;1;1;"652,1891";"254,6983";"460,0172";18;2;1;1;1;;;"266,6855";"254,6983";"264,9619";"276,23";"298,3269";"328,3354";"363,0835";"415,8096";"445,0776";"473,949";"502,347";"508,7308";"511,9328";"547,5844";"559,642";"632,623";"649,877";"652,1891";"634,9147";"610,9876";"581,7845";"550,8643";"521,5778";"494,9326";"462,5358";"421,8114";"381,3674";"365,9508";"370,7461";"397,9745";"513,0015";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/05/2023;;1;1;"651,5119";"259,2805";"460,9112";18;2;1;1;1;"0,0";0;"270,9892";"259,2805";"268,4646";"279,892";"301,5014";"330,898";"365,0091";"416,9113";"445,2899";"473,818";"501,9244";"508,2489";"511,4218";"546,7885";"558,7651";"631,9842";"649,2035";"651,5119";"634,2705";"610,4127";"581,3324";"551,1329";"522,0493";"495,105";"463,5565";"423,3245";"382,9882";"368,2977";"372,5414";"398,8517";"512,481";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/04/2023;;1;1;"394,0461";"203,8452";"280,6184";25;8;1;1;1;;;"255,5484";"258,1047";"278,8521";"283,2402";"251,3067";"215,0016";"208,6027";"203,8452";"232,9221";"271,0103";"291,1953";"302,8128";"294,7541";"264,9619";"233,7478";"211,7942";"216,6112";"241,2219";"249,6165";"238,722";"240,3876";"325,5685";"359,2719";"375,5618";"394,0461";"386,2278";"369,7854";"350,7443";"321,8914";"291,1953";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14310000;1;01/04/2023;;1;1;"395,4674";"209,3226";"284,2944";25;8;1;1;1;"0,0";0;"259,2805";"261,7738";"282,4546";"286,7442";"255,5565";"220,5694";"214,3381";"209,3226";"237,6309";"274,7921";"294,0895";"305,452";"298,0052";"269,3052";"238,4355";"217,4457";"221,3528";"245,7208";"254,3195";"243,2836";"244,5012";"327,7338";"361,2638";"377,2771";"395,4674";"387,7709";"372,069";"352,8875";"325,0303";"294,9581";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;2;01/03/2023;;1;1;"489,6588";"120,6938";"296,4506";12;24;1;1;1;;;"129,4416";"126,0533";"128,7616";"177,5779";"289,4213";"439,985";"457,3782";"487,5544";"483,3547";"478,1218";"485,4531";"489,6588";"485,4531";"481,2593";"462,5358";"427,8413";"364,9942";"279,7279";"211,7942";"194,4391";"177,5779";"153,9668";"131,4886";"120,6938";"143,2855";"173,8163";"223,0889";"232,9221";"241,2219";"253,8489";"257,2517";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/03/2023;;1;1;"489,8821";"128,5984";"300,2711";12;24;2;2;2;"0,0";0;"137,0817";"133,7959";"136,4223";"183,7914";"292,7884";"440,7646";"457,9471";"487,7985";"483,6409";"478,462";"485,7181";"489,8821";"485,7181";"481,5669";"463,0455";"428,7784";"366,887";"283,3107";"217,0564";"200,1757";"183,7914";"160,8706";"139,0669";"128,5984";"150,5083";"180,1381";"228,0519";"237,6309";"245,7208";"258,037";"261,3577";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1
14310000;2;01/02/2023;;1;1;"393,066";"106,3555";"257,3184";16;4;2;2;2;;;"122,0265";"119,3659";"109,5618";"106,3555";"107,6342";"117,3831";"136,9987";"163,4255";"254,6983";"287,6508";"350,7443";"366,9082";"355,4736";"347,9168";"383,3091";"393,066";"393,066";"387,2022";"332,9638";"336,6819";"340,4134";"322,8094";"303,7126";"268,4126";"229,6289";"211,7942";"195,2174";"160,4955";;;;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;;;
14310000;1;01/02/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;"243,2836";"258,8657";"290,6246";"352,8875";"368,2977";"357,9979";"349,6491";"384,8987";"394,0202";"394,5024";"388,73";"335,4372";;"342,7459";"325,4804";"307,2138";"272,677";"234,4222";"217,0564";"200,9324";"167,206";;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0
14310000;2;01/01/2023;;1;1;"638,3573";"128,7616";"367,1283";22;1;1;1;1;;;"128,7616";"134,2344";"141,1797";"156,1332";"156,8575";"146,8179";"154,6879";"184,415";"247,0882";"305,5149";"305,5149";"326,49";"379,429";"429,8575";"454,2928";"457,3782";"449,1656";"456,3489";"526,9614";"605,3352";"626,9055";"638,3573";"626,9055";"606,4644";"579,5576";"545,4013";"497,0473";"414,8121";"311,8501";"235,402";"151,8105";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/01/2023;;1;1;"638,2786";"136,4223";"369,8676";22;1;1;1;1;"0,0";0;"136,4223";"141,7298";"148,4657";"162,6216";"164,0273";"153,9349";"161,2203";"190,0621";"251,4415";"308,096";"308,5375";"328,6368";"381,081";"430,2702";"454,3902";"457,9471";"450,3375";"456,4215";"526,8572";"604,2187";"625,7122";"638,2786";"626,2814";"605,9057";"579,6703";"545,7044";"497,7239";"415,9278";"314,7417";"240,4513";"158,7784";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/12/2022;;1;1;"179,8475";"117,3831";"128,9554";1;8;1;1;1;;;"179,8475";"134,2344";"122,0265";"124,7063";"122,6947";"120,0293";"118,0428";"117,3831";"118,0428";"119,3659";"120,6938";"124,7063";"131,4886";"137,6927";"143,9897";"139,7814";"133,5462";"128,0828";"124,7063";"120,0293";"119,3659";"126,0533";"134,9238";"140,48";"141,8805";"134,9238";"128,7616";"124,0346";"120,6938";"120,0293";"125,3792";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/12/2022;;1;1;"185,9959";"125,3877";"136,6006";1;8;1;1;1;"0,0";0;"185,9959";"141,7298";"130,2147";"132,4896";"130,5388";"127,9539";"126,3478";"125,3877";"126,0275";"126,9894";"128,276";"132,1638";"138,7354";"145,0837";"151,1914";"147,1096";"141,0624";"135,764";"132,4896";"128,276";"127,3106";"133,7959";"142,3983";"147,4482";"149,4858";"142,3983";"136,4223";"132,1638";"128,9211";"127,6321";"132,8158";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/11/2022;;1;1;"279,7279";"121,3596";"162,9798";1;6;1;1;1;;;"279,7279";"192,1104";"159,7657";"148,2388";"134,2344";"121,3596";"121,3596";"125,3792";"130,1228";"134,9238";"138,3878";"143,2855";"139,7814";"130,1228";"126,0533";"125,3792";"164,897";"196,7769";"207,8072";"208,6027";"206,2194";"210,1965";"231,2736";"210,9948";"167,1123";"129,4416";"126,0533";"134,2344";"163,4255";"182,1266";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14310000;1;01/11/2022;;1;1;"283,3107";"129,244";"169,6508";1;6;1;1;1;"0,0";0;"283,3107";"197,912";"166,8518";"155,6585";"142,0639";"129,244";"129,244";"132,8158";"137,7423";"142,0639";"145,4207";"150,1672";"147,1096";"138,0731";"134,1232";"133,1422";"171,1208";"202,0692";"213,1769";"213,9508";"211,6322";"215,1135";"236,0245";"216,6673";"173,6288";"137,4119";"133,7959";"141,7298";"170,0499";"188,2099";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;2;01/10/2022;;1;1;"321,8914";"120,0293";"187,4326";26;16;1;1;1;;;"139,084";"143,2855";"134,9238";"129,4416";"127,4051";"122,0265";"124,0346";"139,084";"172,3191";"168,5947";"161,9583";"144,6951";"131,4886";"124,7063";"122,0265";"120,0293";"124,7063";"149,6641";"173,0672";"180,6062";"201,4801";"213,3959";"206,2194";"229,6289";"290,3078";"321,8914";"320,058";"307,3206";"301,0158";"293,863";"292,0836";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/10/2022;;1;1;"324,5805";"127,9539";"193,4913";26;16;1;1;1;"0,0";0;"146,4332";"150,5083";"142,733";"137,0817";"135,1068";"129,8908";"131,8382";"146,0954";"178,6842";"175,0679";"168,9814";"151,8756";"139,3988";"132,4896";"130,2147";"127,9539";"132,4896";"156,3499";"179,4106";"186,7329";"207,0221";"218,6152";"211,2466";"234,0222";"293,2219";"324,5805";"322,7836";"310,3056";"304,1331";"297,5692";"295,3927";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/09/2022;;1;1;"560,7425";"143,9897";"339,7888";9;30;2;2;2;;;"320,058";"320,058";"336,6819";"411,8241";"458,4082";"495,9895";"517,2838";"541,0438";"560,7425";"550,8643";"536,6978";"533,4459";"532,3633";"486,5034";"442,0197";"367,8665";"293,863";"252,1532";"223,903";"207,0129";"192,8856";"210,1965";"212,5946";"207,0129";"192,1104";"176,8235";"164,897";"156,1332";"148,2388";"143,9897";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;
14310000;1;01/09/2022;;1;1;;;;;;0;0;0;;0;"322,7836";"322,3349";"338,6278";"412,492";"458,456";"495,6284";"516,7257";"540,2952";"559,8585";"551,1329";"536,5203";"533,8298";"532,2178";"486,7579";"442,7738";"369,7103";"297,1334";"256,3824";"229,2415";"212,404";"198,2887";"215,5016";"217,8353";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0
14310000;2;01/08/2022;;1;1;"566,2552";"267,5486";"386,1974";13;5;2;2;2;;;"413,8153";"382,3379";"358,3211";"336,6819";"267,5486";"281,4823";"289,4213";"306,4173";"352,6335";"390,1305";"522,653";"553,0545";"566,2552";"470,8272";"419,8076";"364,0385";"316,4014";"324,648";"359,2719";"415,8096";"418,807";"414,8121";"389,1536";"314,5783";"342,2842";"396,9912";"420,8091";"403,891";"396,9912";"396,9912";"385,2541";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2
