Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14550000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14550000;1;01/11/2023;;1;1;"225,1448";"132,4165";"182,4784";1;30;3;3;3;;0;"225,1448";"222,1269";"219,1253";"216,1402";"213,1715";"210,2193";"207,2836";"204,3645";"201,462";"198,5763";"195,7072";"192,8549";"190,0195";"187,2009";"184,3993";"181,6146";"178,847";"176,0964";"173,363";"170,6467";"167,9477";"165,2659";"162,6016";"159,9546";"157,3251";"152,7656";"147,6208";"142,547";"137,5446";"132,4165";;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0
14550000;2;01/10/2023;;1;1;"132,4165";"40,6157";"61,9297";21;11;2;2;2;;;"59,4619";"55,3649";"52,2066";"49,9069";"49,1534";"48,4064";"48,4064";"47,6659";"46,2044";"43,3588";"40,6157";"40,6157";"41,9745";"41,9745";"44,7688";"61,1475";"52,9863";"52,9863";"52,9863";"71,8283";"132,4165";"128,4946";"119,6034";"99,5058";"77,538";"72,7627";"73,7039";"64,5992";"54,5654";"48,4064";"46,2044";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14550000;1;01/10/2023;;1;1;"389,4258";"39,9458";"189,7644";23;12;3;3;3;;0;"56,5766";"54,9644";"53,3786";"51,8192";"50,2861";"50,2861";"47,2981";"45,8431";"44,4139";"43,0103";"41,6324";"39,9458";"197,1396";"193,5664";"188,6081";"185,798";"183,0048";"179,5373";"174,0447";"170,6467";"192,8549";"339,8757";"389,4258";"382,8506";"378,1816";"370,759";"364,3128";"360,6496";"356,0915";"349,7494";"346,1458";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
14550000;2;01/09/2023;;1;1;"100,63";"60,3014";"76,2498";22;29;2;2;2;;;"97,2788";"90,7694";"84,5153";"81,4831";"78,5139";"75,6071";"85,54";"81,4831";"77,538";"77,538";"79,4967";"86,5718";"82,4868";"74,6521";"70,9007";"67,259";"65,479";"63,7262";"62,0003";"61,1475";"68,1592";"100,63";"81,4831";"76,5691";"80,4864";"76,5691";"71,8283";"65,479";"60,3014";"62,0003";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
14550000;1;01/09/2023;;1;1;"341,6625";"46,5674";"188,1493";6;30;1;1;1;"0,0";0;"198,5763";"195,7072";"192,8549";"190,0195";"187,2009";"341,6625";"335,4253";"330,9984";"326,5952";"323,0896";"319,5993";"316,1241";"312,6643";"309,2197";"305,7905";"299,8262";"295,595";"147,6208";"130,4472";"62,8599";"59,4619";"57,3926";"55,7671";"54,1682";"52,5956";"51,0494";"49,5293";"48,0354";"48,0354";"46,5674";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14550000;2;01/08/2023;;1;1;"564,7339";"91,8365";"241,547";18;29;2;2;2;;;"255,4183";"294,7517";"310,0794";"445,6177";"431,7767";"274,8026";"216,8849";"206,5522";"199,2961";"180,9211";"155,3644";"135,0704";"123,3695";"140,0368";"257,0119";"339,8758";"410,382";"564,7339";"506,9017";"492,3195";"357,912";"202,1861";"143,8088";"125,9172";"117,1295";"109,8838";"102,9001";"97,2788";"91,8365";"96,1761";"101,7614";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14550000;1;01/08/2023;;1;1;"992,1889";"202,1861";"558,9213";17;31;1;1;1;"0,0";0;"535,5046";"530,1603";"522,7145";"518,4787";"513,2034";"504,8081";"499,5893";"495,4299";"488,1846";"480,9821";"772,2535";"764,2998";"756,3838";"964,2674";"955,4598";"946,6894";"992,1889";"836,0558";"751,8773";"746,2616";"740,6652";"465,6933";"435,7134";"338,0927";"333,6517";"328,3536";"271,5324";"216,8849";"213,1715";"205,822";"202,1861";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;2;01/07/2023;;1;1;"1258,3639";"164,5982";"422,0253";3;13;2;2;2;;;"1060,9498";"1152,2515";"1258,3639";"1182,5277";"864,6222";"737,3167";"508,9989";"359,7361";"231,9948";"196,4229";"193,5664";"187,904";"164,5982";"172,6823";"180,9211";"187,904";"174,0447";"186,4989";"230,4654";"231,9948";"203,6373";"196,4229";"236,607";"387,5426";"506,9017";"414,2395";"425,8986";"389,4258";"313,5278";"281,3899";"263,4259";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14550000;1;01/07/2023;;1;1;"1559,4811";"176,7824";"583,0101";3;13;1;1;1;"0,0";0;"1340,7489";"1439,1226";"1559,4811";"1474,1523";"1118,2834";"975,6457";"719,5749";"711,8751";"404,6231";"195,7072";"192,8549";"187,904";"176,7824";"271,5324";"389,4258";"382,8506";"378,1816";"370,759";"363,3956";"356,0915";"348,8471";"344,3497";"340,7687";"335,4253";"391,3127";"561,4555";"557,0962";"552,7505";"548,4185";"544,1001";"539,7955";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;2;01/06/2023;;1;1;"699,8523";"187,904";"285,1204";23;19;1;1;1;;;"216,8849";"212,4319";"209,4838";"206,5522";"203,6373";"200,739";"192,1445";"189,3133";"219,8742";"252,2431";"286,3714";"281,3899";"263,4259";"247,5101";"230,4654";"197,8574";"194,9926";"190,7268";"187,904";"197,8574";"209,4838";"276,4435";"699,8523";"570,8472";"365,2309";"361,564";"357,912";"352,4618";"393,2033";"584,8086";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14550000;1;01/06/2023;;1;1;"850,2283";"185,6978";"401,9207";30;19;3;3;3;;0;"385,8412";"381,0344";"377,2085";"373,4";"369,6089";"365,8353";"354,619";"349,0699";"345,3924";"480,1554";"474,8496";"469,5702";"321,0292";"309,5856";"227,8751";"195,5224";"192,6921";"189,1804";"185,6978";"196,2328";"207,0289";"273,898";"730,4736";"577,8556";"573,2386";"568,6382";"564,0545";"558,3484";"609,4561";"850,2283";;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;0
14550000;2;01/05/2023;;1;1;"891,1937";"86,5718";"354,0177";30;8;1;1;1;;;"469,751";"325,7173";"320,4704";"161,9382";"152,7656";"146,3457";"138,7885";"86,5718";"89,7094";"92,9108";"106,3593";"137,5446";"288,0397";"216,8849";"221,375";"224,3888";"279,7372";"576,8117";"568,8653";"556,0085";"545,1784";"528,0286";"435,7134";"457,6206";"425,8986";"393,2033";"389,4258";"372,6091";"648,489";"891,1937";"726,2048";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;1;01/05/2023;;1;1;"1267,6476";"88,9831";"401,1844";30;8;3;3;3;;0;"472,7346";"323,6966";"319,2565";"160,1872";"151,851";"144,9543";"138,2023";"88,9831";"92,5";"95,0496";"107,7202";"136,9903";"285,5751";"215,1111";"218,8308";"221,8272";"277,2119";"585,9756";"575,545";"562,9112";"550,4038";"533,5525";"437,4332";"459,0914";"231,6922";"609,4561";"604,7268";"583,6504";"938,896";"1267,6476";"1045,0533";;;;;;;;;;;;;3;;;;;;;;;;;;3;;;;;;
14550000;2;01/04/2023;;1;1;"1108,856";"37,974";"247,5094";26;14;2;2;2;;;"49,1534";"46,9319";"45,4834";"44,7688";"44,0606";"42,6634";"41,9745";"40,6157";"39,9458";"39,2822";"38,625";"38,625";"38,625";"37,974";"42,6634";"67,259";"93,9921";"119,6034";"143,8088";"112,2698";"78,5139";"104,0459";"283,0465";"766,5684";"1003,7164";"1108,856";"855,0513";"771,1149";"691,1673";"594,8756";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;
14550000;1;01/04/2023;;1;1;"1559,6594";"58,8822";"319,6091";26;20;3;3;3;;0;"80,6985";"77,3934";"75,0708";"95,0496";"93,0074";"90,9852";"88,9831";"87,001";"85,0391";"83,0973";"81,1757";"79,2744";"77,3934";"75,5328";"73,6926";"67,4133";"65,6656";"63,9385";"62,2323";"58,8822";"81,1757";"106,0974";"281,3795";"1096,9564";"1418,0355";"1559,6594";"1218,6707";"937,4577";"720,2258";"607,0893";;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;0
14550000;2;01/03/2023;;1;1;"215,3965";"50,6669";"79,4949";2;23;2;2;2;;;"85,54";"215,3965";"197,8574";"127,2022";"113,4738";"99,5058";"90,7694";"86,5718";"87,6106";"85,54";"78,5139";"71,8283";"65,479";"62,0003";"59,4619";"59,4619";"65,479";"61,1475";"55,3649";"54,5654";"54,5654";"51,4335";"50,6669";"51,4335";"55,3649";"57,8032";"65,479";"76,5691";"69,0662";"56,9838";"52,2066";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14550000;1;01/03/2023;;1;1;"95,0496";"63,9385";"80,2851";1;26;1;1;1;"0,0";0;"95,0496";"93,0074";"90,9852";"88,9831";"87,001";"85,0391";"83,0973";"81,1757";"79,2744";"77,3934";"75,5328";"73,6926";"71,8728";"70,0736";"68,2949";"86,5086";"84,0656";"82,134";"80,2225";"77,3934";"75,0708";"72,7802";"69,627";"67,4133";"65,6656";"63,9385";"91,4889";"92,5";"88,9831";"86,5086";"84,0656";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;2;01/02/2023;;1;1;"169,9703";"80,4864";"107,2566";15;28;2;2;2;;;"83,4976";"81,4831";"83,4976";"89,7094";"101,7614";"99,5058";"109,8838";"107,5269";"108,7017";"102,9001";"101,7614";"98,3887";"99,5058";"123,3695";"169,9703";"145,075";"137,5446";"160,6147";"120,8514";"93,9921";"82,4868";"86,5718";"91,8365";"85,54";"125,9172";"132,4165";"98,3887";"80,4864";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;
14550000;1;01/02/2023;;1;1;;;;;;0;0;0;"0,0";0;"87,9895";"86,0175";"84,0656";"83,0973";"80,2225";"78,3314";"76,4606";"74,6101";"74,1507";"69,627";"67,4133";"65,6656";"63,9385";"62,2323";"60,5468";"58,8822";"56,0195";"54,0141";"68,2949";"66,5369";"64,7995";"62,6569";;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
14550000;2;01/01/2023;;1;1;"368,9126";"87,6106";"160,6083";12;31;2;2;2;;;"109,8838";"131,1017";"141,2897";"137,5446";"136,3053";"138,7885";"156,6704";"167,2756";"356,0915";"288,0397";"306,6463";"368,9126";"316,9915";"219,8742";"172,6823";"146,3457";"135,0704";"131,1017";"123,3695";"112,2698";"107,5269";"117,1295";"137,5446";"122,1068";"113,4738";"112,2698";"102,9001";"97,2788";"93,9921";"90,7694";"87,6106";1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14550000;1;01/01/2023;;1;1;"165,4166";"90,4828";"132,5187";8;31;1;1;1;"0,0";0;"111,5498";"130,4101";"140,0294";"137,5957";"135,1812";"138,2023";"155,0335";"165,4166";"162,7925";"160,1872";"157,6008";"155,0335";"152,4851";"149,9557";"147,4455";"144,9543";"142,4823";"140,0294";"137,5957";"135,1812";"132,786";"130,4101";"128,0535";"125,7163";"112,655";"102,8852";"100,2423";"97,6304";"95,0496";"93,0074";"90,4828";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;2;01/12/2022;;1;1;"881,4888";"113,4738";"338,3539";4;31;1;1;1;;;"659,0417";"648,489";"646,3878";"881,4888";"871,8325";"864,6222";"859,8306";"744,0207";"451,6031";"284,707";"260,211";"249,0838";"320,4704";"260,211";"192,1445";"176,7825";"164,5982";"161,9382";"159,2956";"156,6704";"154,0628";"151,4728";"148,9004";"145,075";"137,5446";"135,0704";"129,7944";"124,6397";"119,6034";"115,9036";"113,4738";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;1;01/12/2022;;1;1;"946,1024";"115,4395";"349,6397";4;31;1;1;1;"0,0";0;"682,3786";"671,204";"666,2642";"946,1024";"934,5841";"927,4174";"921,702";"782,6876";"453,892";"283,0544";"259,2079";"246,4568";"318,3718";"259,2079";"191,2839";"175,4253";"164,1022";"161,4874";"158,8916";"156,3148";"153,7569";"151,218";"148,6982";"144,3345";"137,5957";"134,5806";"129,8192";"125,1351";"120,5286";"117,6891";"115,4395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14550000;2;01/11/2022;;1;1;"1811,7231";"172,6823";"589,0967";29;1;1;1;1;;;"172,6823";"235,0655";"345,2473";"376,3204";"492,3195";"556,0085";"596,8984";"838,4196";"1001,1495";"988,3599";"970,5811";"940,4473";"762,0342";"746,2617";"732,8627";"717,3711";"584,8086";"530,1603";"500,6313";"412,309";"361,564";"257,0119";"231,9948";"310,0794";"199,2961";"182,3092";"357,912";"787,1246";"1811,7231";"673,9465";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14550000;1;01/11/2022;;1;1;"2071,6436";"170,7216";"619,2571";29;1;1;1;1;"0,0";0;"170,7216";"233,227";"343,5602";"376,2548";"496,2321";"562,9112";"609,4561";"893,3636";"1089,2526";"1075,4474";"1052,615";"1018,0345";"805,3689";"785,3408";"769,482";"751,1644";"595,3179";"535,7857";"505,9924";"413,2594";"361,1427";"255,1921";"230,1619";"308,7131";"198,3712";"180,8712";"356,4774";"832,4258";"2071,6436";"699,9261";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14550000;2;01/10/2022;;1;1;"1011,4353";"93,9921";"204,5965";27;23;2;2;2;;;"180,9211";"187,904";"193,5664";"172,6823";"160,6147";"147,6208";"135,0704";"120,8514";"112,2698";"108,7017";"108,7017";"112,2698";"141,2897";"200,739";"159,2956";"175,4114";"168,6208";"167,2756";"155,3644";"152,7656";"128,4946";"106,3593";"93,9921";"117,1295";"189,3133";"395,0974";"1011,4353";"517,4219";"389,4258";"168,6208";"163,266";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1
14550000;1;01/10/2022;;1;1;"1100,0447";"109,9012";"222,9737";27;14;1;1;1;;0;"136,9903";"132,1902";"122,8221";"142,4823";"140,0294";"137,5957";"136,386";"132,786";"127,4674";"116,0001";"116,5619";"114,322";"112,1018";"109,9012";"138,2023";"171,3901";"186,392";"255,993";"252,7961";"248,8256";"244,8833";"241,75";"223,3323";"218,8308";"215,8527";"394,5618";"1100,0447";"522,4495";"389,7062";"167,3972";"162,1394";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
