Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14900050


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
14900050;1;01/11/2024;07:00;0;1;408;289;340;30;4;0;0;0;;0;296;292;290;289;289;290;299;299;299;299;300;301;301;312;323;334;346;357;367;374;378;383;385;387;389;396;399;402;404;405;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14900050;1;01/11/2024;;1;1;408;289;340;30;4;0;0;0;;0;295;292;290;289;289;294;299;299;299;299;300;301;303;315;326;337;349;360;370;375;379;384;386;388;390;398;400;403;404;407;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14900050;1;01/10/2024;07:00;0;1;399;301;361;1;31;0;0;0;;0;399;393;387;376;364;357;353;350;352;355;360;366;371;381;386;389;389;388;387;382;376;372;365;356;346;335;325;317;312;307;302;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/10/2024;17:00;0;1;399;301;361;1;31;0;0;0;;0;396;391;383;369;360;355;351;351;353;357;362;370;378;384;388;390;390;388;385;379;374;369;361;350;342;332;322;314;310;304;301;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/10/2024;;1;1;399;301;361;1;31;0;0;0;;0;398;392;385;373;362;356;352;351;353;356;361;368;375;383;387;390;390;388;386;381;375;371;363;353;344;334;324;316;311;306;302;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/09/2024;07:00;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
14900050;1;01/09/2024;17:00;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
14900050;1;01/09/2024;;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
14900050;1;01/08/2024;07:00;0;1;1470;978;1275;1;31;0;0;0;;0;1470;1464;1454;1444;1436;1426;1418;1402;1394;1380;1370;1360;1346;1334;1324;1306;1290;1274;1258;1236;1220;1199;1182;1160;1140;1118;1098;1080;1050;1024;988;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/08/2024;17:00;0;1;1470;978;1275;1;31;0;0;0;;0;1466;1459;1450;1440;1430;1422;1410;1399;1392;1376;1366;1354;1340;1328;1314;1298;1282;1264;1248;1228;1210;1190;1176;1150;1130;1106;1090;1070;1038;1012;978;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/08/2024;;1;1;1470;978;1275;1;31;0;0;0;;0;1468;1462;1452;1442;1433;1424;1414;1401;1393;1378;1368;1357;1343;1331;1319;1302;1286;1269;1253;1232;1215;1195;1179;1155;1135;1112;1094;1075;1044;1018;983;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/07/2024;07:00;0;1;1632;1474;1571;1;31;0;0;0;;0;1632;1630;1628;1626;1625;1622;1620;1617;1613;1609;1606;1599;1597;1594;1586;1582;1577;1570;1564;1556;1548;1546;1538;1530;1525;1516;1512;1503;1494;1486;1480;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/07/2024;17:00;0;1;1632;1474;1571;1;31;0;0;0;;0;1631;1629;1626;1626;1624;1620;1619;1616;1610;1608;1604;1598;1596;1590;1584;1580;1574;1568;1560;1554;1546;1542;1536;1528;1520;1514;1509;1498;1490;1483;1474;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/07/2024;;1;1;1632;1474;1571;1;31;0;0;0;;0;1632;1630;1627;1626;1625;1621;1620;1617;1612;1609;1605;1599;1597;1592;1585;1581;1576;1569;1562;1555;1547;1544;1537;1529;1523;1515;1511;1501;1492;1485;1477;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/06/2024;07:00;0;1;1634;1578;1619;20;1;0;0;0;;0;1578;1584;1588;1592;1595;1598;1602;1605;1608;1612;1615;1620;1624;1625;1626;1628;1629;1630;1631;1634;1632;1632;1634;1634;1634;1634;1634;1634;1634;1633;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14900050;1;01/06/2024;17:00;0;1;1634;1578;1619;20;1;0;0;0;;0;1582;1586;1590;1594;1597;1599;1604;1606;1608;1613;1617;1622;1624;1625;1627;1628;1629;1630;1632;1634;1632;1632;1634;1634;1634;1634;1634;1634;1634;1633;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14900050;1;01/06/2024;;1;1;1634;1578;1619;20;1;0;0;0;;0;1580;1585;1589;1593;1596;1599;1603;1606;1608;1613;1616;1621;1624;1625;1627;1628;1629;1630;1632;1634;1632;1632;1634;1634;1634;1634;1634;1634;1634;1633;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14900050;1;01/04/2024;07:00;0;5;;;;;;;;;;;1284;1288;1292;;;;1314;1320;1326;1332;1337;1346;1350;1356;1360;1364;1372;1382;1388;1392;1398;1406;1412;1420;1428;1438;;;;;;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;
14900050;1;01/04/2024;17:00;0;5;;;;;;;;;;;1286;1290;1296;;;;1316;1324;1328;1334;1344;1348;1354;1358;1362;1368;1376;1386;1390;1394;1402;1410;1416;1426;1432;;;;;;;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;
14900050;1;01/04/2024;;1;5;;;;;;;;;;;1285;1289;1294;;;;1315;1322;1327;1333;1340;1347;1352;1357;1361;1366;1374;1384;1389;1393;1400;1408;1414;1423;1430;;;;;;;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;
14900050;1;01/03/2024;07:00;0;5;;;;;;;;;;;1134;1146;1152;1158;1162;1166;1171;1173;1175;1180;1184;1186;1192;1194;1197;1202;1206;12010;1213;1218;1224;1230;1234;1238;1247;1252;1254;1262;1269;1274;1280;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/03/2024;17:00;0;5;;;;;;;;;;;1136;1149;1154;1160;1164;1168;1172;1174;1178;1183;1185;1188;1190;1196;1198;1204;1108;12011;1215;1220;1226;1232;1236;1239;1250;1254;1258;1268;1270;1276;1282;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/03/2024;;1;5;;;;;;;;;;;1135;1147;1153;1159;1163;1167;1171;1173;1176;1181;1184;1187;1191;1195;1197;1203;1157;12010;1214;1219;1225;1231;1235;1238;1248;1253;1256;1265;1269;1275;1281;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/02/2024;07:00;0;5;;;;;;;;;;;1035;1044;1048;1054;1057;1062;1064;1067;1070;1071;1076;1078;1082;1086;1088;1090;1093;1098;1101;1102;1104;1106;1107;1108;1113;1115;1128;1135;1138;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
14900050;1;01/02/2024;17:00;0;5;;;;;;;;;;;1040;1046;1052;1055;1058;1064;1066;1069;1070;1072;1078;1078;1082;1086;1088;1091;1094;1089;1102;1103;1104;1107;1108;1110;1115;1116;1133;1137;1146;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
14900050;1;01/02/2024;17:00;0;1;1140;1035;1087;29;1;0;0;0;;0;1040;1046;1052;1055;1058;1064;1066;1069;1070;1070;1078;1078;1082;1086;1088;1091;1094;1099;1102;1103;1104;1105;1108;1110;1115;1116;1133;1137;1140;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14900050;1;01/02/2024;07:00;0;1;1140;1035;1087;29;1;0;0;0;;0;1035;1044;1048;1054;1057;1062;1064;1067;1069;1070;1076;1078;1082;1086;1088;1090;1093;1098;1101;1102;1104;1104;1106;1108;1113;1115;1128;1135;1138;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14900050;1;01/02/2024;;1;1;1140;1035;1087;29;1;0;0;0;;0;1038;1045;1050;1055;1058;1063;1065;1068;1070;1070;1077;1078;1082;1086;1088;1091;1094;1099;1102;1103;1104;1105;1107;1109;1114;1116;1131;1136;1139;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14900050;1;01/01/2024;17:00;0;1;1022;802;942;31;1;0;0;0;;0;804;820;830;842;854;862;874;884;892;898;910;920;930;948;958;966;975;984;988;992;995;999;1002;1006;1008;1010;1013;1016;1018;1020;1022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/01/2024;07:00;0;1;1022;802;942;31;1;0;0;0;;0;802;814;827;839;849;858;870;878;888;894;897;915;925;940;956;962;970;983;986;990;993;998;1001;1004;1007;1008;1012;1015;1017;1019;1021;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/01/2024;07:00;0;5;;;;;;;;;;;802;814;827;839;849;858;870;878;888;894;907;915;925;940;953;962;970;983;986;990;993;998;1001;1004;1007;1010;1016;1020;1023;1028;1032;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/01/2024;17:00;0;5;;;;;;;;;;;804;820;830;842;853;862;874;884;892;898;910;920;930;948;958;966;982;984;988;992;994;999;1002;1005;1008;1014;1018;1022;1024;1030;1032;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/01/2024;;1;1;1022;802;942;31;1;0;0;0;;0;803;817;829;841;852;860;872;881;890;896;904;918;928;944;957;964;973;984;987;991;994;999;1002;1005;1008;1009;1013;1016;1018;1020;1022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;2;01/12/2023;;1;1;789;413;573;31;1;1;1;1;1174;1;413;419;426;430;438;443;449;454;456;471;481;494;507;521;538;550;572;590;602;622;640;655;670;691;704;720;746;749;760;776;789;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/12/2023;07:00;0;5;;;;;;;;;;;412;418;424;429;436;442;446;454;456;470;476;492;405;518;538;546;568;587;599;618;634;652;666;688;698;715;734;748;757;774;784;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/12/2023;17:00;0;5;;;;;;;;;;;414;420;428;430;439;444;452;455;457;472;486;496;510;524;539;554;576;592;604;625;646;658;674;694;710;724;758;750;764;778;794;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/12/2023;07:00;0;1;794;412;574;31;1;0;0;0;;0;412;418;424;436;440;443;446;454;470;475;482;492;505;518;538;546;566;587;599;610;634;652;666;688;698;715;734;748;757;774;784;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/12/2023;17:00;0;1;794;412;574;31;1;0;0;0;;0;414;420;428;432;442;444;452;466;472;478;486;496;510;524;539;554;576;592;604;618;646;658;674;694;710;724;738;750;764;778;794;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/12/2023;;1;1;794;412;574;31;1;0;0;0;;0;413;419;426;434;441;444;449;460;471;477;484;494;508;521;539;550;571;590;602;614;640;655;670;691;704;720;736;749;761;776;789;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;2;01/11/2023;;1;1;398;272;319;30;18;1;1;1;1174;1;295;301;306;311;314;316;325;330;327;323;317;312;305;295;282;277;273;272;274;279;285;307;321;336;348;363;378;390;397;398;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14900050;1;01/11/2023;07:00;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;272;273;278;284;305;316;333;347;360;374;388;;398;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;1;
14900050;1;01/11/2023;17:00;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;272;274;280;286;309;326;340;350;366;382;392;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;;
14900050;1;01/11/2023;07:00;0;1;408;205;317;30;22;2;2;2;;0;294;299;305;310;313;316;318;330;328;324;318;314;306;302;284;278;274;272;273;278;284;305;316;333;347;360;374;388;396;406;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;0
14900050;1;01/11/2023;17:00;0;1;408;205;317;30;22;2;2;2;;0;296;302;307;312;314;316;332;330;326;322;316;310;304;288;280;276;272;272;274;280;286;310;326;340;350;366;378;392;398;408;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;0
14900050;1;01/11/2023;;1;1;408;205;317;30;22;2;2;2;;0;295;301;306;311;314;316;325;330;327;323;317;312;305;295;282;277;273;272;274;279;285;308;321;337;349;363;376;390;397;407;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;0
14900050;2;01/10/2023;;1;1;505;270;358;1;27;1;1;1;1174;1;505;489;477;466;456;444;436;424;414;402;391;382;372;364;353;344;334;326;318;311;300;292;282;277;273;272;270;274;278;281;288;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/10/2023;07:00;0;1;506;270;358;1;27;0;0;0;;0;506;492;480;468;458;446;438;426;416;406;394;384;374;366;354;346;336;328;320;312;302;294;284;278;274;272;270;272;277;280;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;1;01/10/2023;17:00;0;1;506;270;358;1;27;0;0;0;;0;504;486;474;463;454;442;434;422;411;398;388;380;370;362;352;342;333;325;316;310;298;290;280;276;272;272;270;276;279;282;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;1;01/10/2023;;1;1;506;270;358;1;27;0;0;0;;0;505;489;477;466;456;444;436;424;414;402;391;382;372;364;353;344;335;327;318;311;300;292;282;277;273;272;270;274;278;281;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;2;01/09/2023;;1;1;1305;520;938;1;30;1;1;1;1174;1;1305;1289;1269;1250;1230;1210;1186;1166;1144;1127;1102;1075;1039;1004;974;943;909;875;845;813;779;743;713;678;647;615;585;564;541;520;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14900050;1;01/09/2023;17:00;0;1;1308;516;938;1;30;0;0;0;;0;1302;1286;1266;1244;1226;1206;1182;1162;1138;1122;1094;1068;1030;998;968;938;902;868;838;810;772;738;706;672;638;610;580;560;536;516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14900050;1;01/09/2023;07:00;0;1;1308;516;938;1;30;0;0;0;;0;1308;1292;1272;1256;1234;1213;1190;1170;1150;1132;1110;1082;1048;1010;980;948;916;882;852;816;786;748;720;684;656;620;590;568;546;524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14900050;1;01/09/2023;;1;1;1308;516;938;1;30;0;0;0;;0;1305;1289;1269;1250;1230;1210;1186;1166;1144;1127;1102;1075;1039;1004;974;943;909;875;845;813;779;743;713;678;647;615;585;564;541;520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14900050;2;01/08/2023;;1;1;1602;1320;1485;1;31;1;1;1;1174;1;1602;1597;1593;1584;1577;1573;1565;1559;1553;1545;1538;1530;1523;1514;1505;1497;1489;1479;1470;1462;1450;1438;1426;1415;1401;1390;1378;1370;1348;1334;1320;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/08/2023;07:00;0;1;1604;1318;1485;1;31;0;0;0;;0;1604;1598;1594;1588;1578;1574;1566;1560;1554;1546;1540;1532;1524;1516;1508;1498;1490;1482;1472;1466;1452;1441;1429;1417;1404;1392;1380;1379;1350;1336;1322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;1;01/08/2023;17:00;0;1;1604;1318;1485;1;31;0;0;0;;0;1600;1596;1592;1580;1576;1572;1564;1558;1552;1544;1536;1528;1522;1512;1502;1496;1488;1476;1468;1458;1448;1436;1424;1413;1398;1387;1376;1360;1346;1333;1318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;1;01/08/2023;;1;1;1604;1318;1485;1;31;0;0;0;;0;1602;1597;1593;1584;1577;1573;1565;1559;1553;1545;1538;1530;1523;1514;1505;1497;1489;1479;1470;1462;1450;1439;1427;1415;1401;1390;1378;1370;1348;1335;1320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;2;01/07/2023;;1;1;1732;1608;1680;1;31;1;1;1;1174;1;1732;1732;1729;1725;1722;1720;1717;1712;1709;1705;1700;1695;1691;1688;1686;1684;1681;1677;1673;1670;1665;1661;1657;1651;1647;1641;1635;1628;1623;1614;1608;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14900050;1;01/07/2023;17:00;0;1;1733;1606;1680;1;31;0;0;0;;0;1732;1732;1728;1724;1721;1719;1716;1712;1708;1704;1698;1694;1690;1687;1685;1684;1680;1676;1672;1668;1664;1660;1656;1650;1646;1640;1634;1626;1622;1612;1606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;1;01/07/2023;07:00;0;1;1733;1606;1680;1;31;0;0;0;;0;1733;1732;1730;1726;1722;1720;1718;1713;1710;1706;1702;1696;1692;1689;1686;1684;1682;1678;1674;1671;1666;1662;1658;1652;1648;1642;1636;1630;1624;1616;1610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;1;01/07/2023;;1;1;1733;1606;1680;1;31;0;0;0;;0;1733;1732;1729;1725;1722;1720;1717;1713;1709;1705;1700;1695;1691;1688;1686;1684;1681;1677;1673;1670;1665;1661;1657;1651;1647;1641;1635;1628;1623;1614;1608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14900050;2;01/06/2023;;1;1;1762;1734;1753;12;30;1;1;1;1174;1;1744;1746;1748;1750;1753;1756;1756;1758;1760;1760;1761;1762;1762;1762;1762;1762;1760;1760;1760;1758;1756;1754;1752;1750;1748;1746;1743;1739;1736;1734;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14900050;1;01/06/2023;07:00;0;1;1762;1733;1753;12;30;0;0;0;;0;1744;1746;1748;1750;1752;1755;1756;1758;1760;1760;1761;1761;1762;1762;1762;1762;1760;1760;1760;1758;1757;1755;1752;1751;1748;1746;1744;1740;1736;1734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14900050;1;01/06/2023;17:00;0;1;1762;1733;1753;12;30;0;0;0;;0;1745;1747;1748;1751;1754;1756;1757;1759;1760;1760;1761;1762;1762;1762;1762;1761;1760;1760;1759;1758;1756;1754;1752;1749;1747;1745;1742;1738;1735;1733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14900050;1;01/06/2023;;1;1;1762;1733;1753;12;30;0;0;0;;0;1745;1747;1748;1751;1753;1756;1757;1759;1760;1760;1761;1762;1762;1762;1762;1762;1760;1760;1760;1758;1757;1755;1752;1750;1748;1746;1743;1739;1736;1734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
