Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14310000


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
14310000;1;01/08/2024;17:00;0;1;663;383;483;1;23;0;0;0;;0;663;654;629;622;602;575;548;516;478;448;444;444;464;463;461;464;476;471;453;430;408;386;387;401;417;432;458;462;442;410;387;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/08/2024;;1;1;663;383;483;1;23;0;0;0;;0;662;657;635;622;608;581;554;524;487;454;444;445;463;464;462;462;475;474;458;436;413;391;385;398;413;429;453;464;447;415;391;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/07/2024;07:00;0;1;771;548;682;14;20;0;0;0;;0;674;632;602;602;660;684;720;736;750;745;738;741;752;767;768;757;714;650;603;551;574;614;628;625;667;709;746;733;695;660;646;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/07/2024;17:00;0;1;771;548;682;14;20;0;0;0;;0;658;616;596;630;674;692;738;744;748;742;738;745;758;771;769;742;694;630;582;548;596;622;626;638;685;729;744;717;679;650;650;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/07/2024;;1;1;771;548;682;14;20;0;0;0;;0;666;624;599;616;667;688;729;740;749;744;738;743;755;769;769;750;704;640;593;550;585;618;627;632;676;719;745;725;687;655;648;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/06/2024;17:00;0;1;982;652;863;13;5;0;0;0;;0;851;810;748;678;652;695;764;849;901;935;967;978;982;980;980;980;970;955;932;910;894;892;902;898;880;858;820;778;730;696;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;1;01/06/2024;07:00;0;1;982;652;863;13;5;0;0;0;;0;863;832;775;704;656;670;735;819;880;921;958;976;971;979;980;980;974;962;944;917;901;888;898;898;888;870;838;796;750;710;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;1;01/06/2024;;1;1;982;652;863;13;5;0;0;0;;0;857;821;762;691;654;683;750;834;891;928;963;977;977;980;980;980;972;959;938;914;898;890;900;898;884;864;829;787;740;703;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;1;01/05/2024;17:00;0;1;910;639;836;12;5;0;0;0;;0;786;762;718;668;656;774;839;866;879;896;907;910;904;892;879;868;856;861;861;868;860;840;834;827;815;810;825;848;868;879;873;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/05/2024;07:00;0;1;910;639;836;12;5;0;0;0;;0;790;776;735;689;639;728;818;856;873;887;902;910;908;896;885;874;861;864;851;866;867;846;836;831;821;809;816;836;860;876;877;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/05/2024;;1;1;910;639;836;12;5;0;0;0;;0;788;769;727;679;648;751;829;861;876;892;905;910;906;894;882;871;859;863;856;867;864;843;835;829;818;810;821;842;864;878;875;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/04/2024;07:00;0;1;790;476;635;30;23;2;2;2;;0;537;536;529;534;523;606;678;742;770;767;723;671;678;694;690;646;578;520;507;523;508;486;476;544;662;734;761;780;786;789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14310000;1;01/04/2024;17:00;0;1;790;476;635;30;23;2;2;2;;0;540;530;532;529;543;650;716;761;772;753;698;670;685;696;677;620;552;506;518;517;498;478;486;603;703;751;772;784;788;790;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;0
14310000;1;01/04/2024;;1;1;790;476;635;30;23;2;2;2;;0;539;533;531;532;533;628;697;752;771;760;711;671;682;695;684;633;565;513;513;520;503;482;481;574;683;743;767;782;787;790;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;0
14310000;1;01/03/2024;17:00;0;1;624;370;504;11;1;0;0;0;;0;415;518;572;587;540;470;432;498;568;616;624;604;581;540;516;491;483;464;439;464;560;592;556;486;460;438;416;391;381;451;522;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/03/2024;07:00;0;1;624;370;504;11;1;0;0;0;;0;370;478;562;592;567;501;440;422;539;602;624;614;589;560;533;498;486;473;448;442;520;582;583;511;470;448;425;402;383;420;502;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/03/2024;;1;1;624;370;504;11;1;0;0;0;;0;393;498;567;590;554;486;436;460;554;609;624;609;585;550;525;495;485;469;444;453;540;587;570;499;465;443;421;397;382;436;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/02/2024;17:00;0;1;840;362;637;18;29;0;0;0;;0;485;487;480;468;510;580;656;691;721;750;773;791;794;798;816;824;834;840;832;802;752;680;588;509;452;411;387;371;362;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14310000;1;01/02/2024;07:00;0;1;840;362;637;18;29;0;0;0;;0;465;488;464;472;480;553;625;673;706;738;762;785;794;792;808;821;828;839;837;828;779;717;632;544;473;432;397;398;363;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14310000;1;01/02/2024;;1;1;840;362;637;18;29;0;0;0;;0;475;488;472;470;495;567;641;682;714;744;768;788;794;795;812;823;831;840;835;815;766;699;610;527;463;422;392;385;363;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14310000;1;01/01/2024;07:00;0;1;779;404;617;15;30;0;0;0;;0;720;707;661;608;542;494;462;435;429;468;505;584;676;754;779;754;739;740;744;754;762;764;750;728;696;639;563;488;440;409;407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/01/2024;17:00;0;1;779;404;617;15;30;0;0;0;;0;719;690;640;580;516;480;451;430;444;486;522;607;719;770;775;747;737;742;749;758;766;762;741;715;674;606;525;466;425;404;436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/01/2024;;1;1;779;404;617;15;30;0;0;0;;0;720;699;651;594;529;487;457;433;437;477;514;596;698;762;777;751;738;741;747;756;764;763;746;722;685;623;544;477;433;407;422;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/12/2023;;1;1;717;409;540;20;3;2;2;2;583;2;457;429;409;411;444;470;471;477;513;539;551;555;549;549;520;496;515;609;700;717;704;675;633;577;542;527;497;483;531;596;605;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14310000;1;01/12/2023;;1;1;859;462;638;21;2;0;0;0;;0;507;468;469;469;466;529;529;522;543;564;570;579;588;601;602;615;659;759;824;853;858;852;824;769;732;722;692;639;625;663;698;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/11/2023;;1;1;632;295;460;12;1;2;2;2;583;2;295;303;303;309;352;407;445;447;454;515;610;632;607;563;547;547;486;407;363;334;360;436;502;560;561;514;470;509;495;478;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
14310000;1;01/11/2023;;1;1;820;363;584;24;1;2;2;2;;0;380;430;427;420;432;456;475;506;530;587;701;755;758;725;656;593;553;515;467;455;547;616;775;811;776;717;680;637;587;545;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14310000;2;01/10/2023;;1;1;395;274;315;16;7;2;2;2;583;2;335;334;320;297;285;279;274;277;283;284;285;306;334;353;382;395;393;378;356;334;312;306;313;318;304;288;281;281;284;290;293;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14310000;1;01/10/2023;;1;1;466;302;354;17;11;0;0;0;;0;339;352;355;342;330;318;312;308;306;306;303;305;318;338;393;436;464;454;420;385;357;358;386;395;371;350;338;338;333;326;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14310000;2;01/09/2023;;1;1;432;330;359;12;23;2;2;2;583;2;368;355;340;332;339;348;336;343;355;376;411;432;423;398;369;341;339;364;372;355;340;332;330;337;351;376;384;354;331;331;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
14310000;1;01/09/2023;17:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0
14310000;1;01/09/2023;07:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0
14310000;1;01/09/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0
14310000;2;01/08/2023;;1;1;885;342;606;5;30;2;2;2;583;2;829;852;875;884;885;881;874;843;793;725;671;638;631;635;634;626;609;568;530;507;484;453;420;401;401;375;364;354;344;342;356;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2
14310000;1;01/08/2023;07:00;0;1;;;;;;0;0;0;;0;825;846;871;883;885;883;873;852;806;740;682;640;632;634;636;628;616;580;540;511;490;461;426;401;401;402;405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;0;0;0
14310000;1;01/08/2023;17:00;0;1;;;;;;0;0;0;;0;833;858;878;885;885;880;875;835;781;710;660;636;630;635;632;624;602;556;520;504;479;445;414;401;401;405;401;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;0;0;0;0
14310000;1;01/08/2023;;1;1;;;;;;0;0;0;;0;829;852;875;884;885;882;874;844;794;725;671;638;631;635;634;626;609;568;530;508;485;453;420;401;401;404;403;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;0;0;0;0
14310000;2;01/07/2023;;1;1;949;514;773;21;11;1;1;1;583;2;753;766;778;773;737;669;642;640;607;533;514;548;548;545;640;763;856;906;932;947;949;939;922;913;908;901;897;881;866;849;831;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/07/2023;07:00;0;1;950;510;773;21;11;0;0;0;;0;752;762;777;777;749;685;640;645;620;530;510;542;552;542;608;742;840;898;929;945;950;942;926;914;910;902;899;885;868;853;835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14310000;1;01/07/2023;17:00;0;1;950;510;773;21;11;0;0;0;;0;754;770;778;769;726;654;644;636;595;536;517;554;544;548;672;783;871;914;935;948;948;936;919;912;906;901;895;878;865;845;827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14310000;1;01/07/2023;;1;1;950;510;773;21;11;0;0;0;;0;753;766;778;773;738;670;642;641;608;533;514;548;548;545;640;763;856;906;932;947;949;939;923;913;908;902;897;882;867;849;831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14310000;2;01/06/2023;;1;1;846;483;645;1;22;1;1;1;583;2;846;828;808;788;763;741;620;589;568;565;581;608;610;600;625;650;660;634;586;539;499;483;499;562;613;625;658;712;741;749;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14310000;1;01/06/2023;07:00;0;1;849;482;645;1;22;0;0;0;;0;849;832;812;793;769;746;632;594;570;566;574;605;611;602;619;645;662;643;598;548;506;482;493;545;610;618;648;702;737;749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14310000;1;01/06/2023;17:00;0;1;849;482;645;1;22;0;0;0;;0;843;824;804;784;758;736;609;584;566;564;587;610;609;598;631;655;658;626;575;530;492;485;504;579;615;631;668;721;744;749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14310000;1;01/06/2023;;1;1;849;482;645;1;22;0;0;0;;0;846;828;808;789;764;741;621;589;568;565;581;608;610;600;625;650;660;635;587;539;499;484;499;562;613;625;658;712;741;749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14310000;2;01/05/2023;;1;1;977;584;796;18;2;1;1;1;583;2;598;584;596;609;634;667;704;758;787;815;842;848;851;884;895;960;975;977;962;941;915;887;860;835;804;764;723;707;712;740;852;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/05/2023;07:00;0;1;1077;681;893;18;2;0;0;0;;0;601;581;593;604;627;660;688;750;782;808;837;848;846;880;890;955;975;977;966;946;921;895;866;840;812;773;730;709;702;736;847;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/05/2023;17:00;0;1;1077;681;893;18;2;0;0;0;;0;596;588;598;614;641;674;720;766;791;821;846;847;855;887;899;965;975;977;958;936;909;880;855;830;797;756;716;706;722;743;856;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/05/2023;;1;1;1077;681;893;18;2;0;0;0;;0;599;585;596;609;634;667;704;758;787;815;842;848;851;884;895;960;975;977;962;941;915;888;861;835;805;765;723;708;712;740;852;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/04/2023;;1;1;736;522;612;25;8;1;1;1;583;2;585;588;612;617;580;536;528;522;558;603;626;639;630;596;559;532;538;568;578;565;567;664;700;717;736;728;711;691;660;626;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14310000;1;01/04/2023;07:00;0;1;838;622;712;25;8;0;0;0;;0;586;585;606;620;592;542;528;522;550;596;623;637;636;605;566;535;532;564;579;569;550;651;698;709;734;731;716;698;670;634;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;1;01/04/2023;17:00;0;1;838;622;712;25;8;0;0;0;;0;583;590;618;614;568;531;529;522;566;610;628;640;624;588;552;530;543;572;578;561;583;676;702;725;738;725;707;684;651;619;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;1;01/04/2023;;1;1;838;622;712;25;8;0;0;0;;0;585;588;612;617;580;537;529;522;558;603;626;639;630;597;559;533;538;568;579;565;567;664;700;717;736;728;712;691;661;627;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14310000;2;01/03/2023;;1;1;830;408;619;12;24;1;1;1;583;2;421;416;420;488;624;782;799;828;824;819;826;830;826;822;804;770;706;613;532;510;488;456;424;408;441;483;546;558;568;583;587;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/03/2023;07:00;0;1;831;402;619;12;24;2;2;2;;0;422;410;414;464;596;793;794;828;823;819;822;831;826;820;810;779;722;632;540;512;493;464;430;402;435;468;536;560;564;582;585;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;
14310000;1;01/03/2023;17:00;0;1;831;402;619;12;24;2;2;2;;0;420;421;426;512;652;770;804;828;825;819;830;828;826;824;798;760;690;594;524;508;483;448;418;415;448;498;556;555;572;584;588;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;
14310000;1;01/03/2023;;1;1;830;408;619;12;24;2;2;2;;0;421;416;420;488;624;782;799;828;824;819;826;830;826;822;804;770;706;613;532;510;488;456;424;408;441;483;546;558;568;583;587;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1
14310000;2;01/02/2023;;1;1;735;386;578;16;4;2;2;2;583;2;410;406;391;386;388;403;432;469;584;622;691;708;696;688;725;735;735;729;672;676;680;661;640;600;554;532;511;465;;;;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;;;
14310000;1;01/02/2023;17:00;0;1;;;;;;0;0;0;;0;;;;;;;;570;588;629;697;709;691;693;730;736;733;726;637;;676;656;635;591;546;530;502;454;;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0
14310000;1;01/02/2023;07:00;0;1;;;;;;0;0;0;;0;410;;;;;;;560;580;614;685;706;702;682;720;733;737;732;707;;684;666;646;610;562;534;520;476;;;;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0
14310000;1;01/02/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;565;584;622;691;708;697;688;725;735;735;729;672;;680;661;641;601;554;532;511;465;;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0
14310000;2;01/01/2023;;1;1;965;420;693;22;1;1;1;1;583;2;420;428;438;459;460;446;457;497;575;642;642;665;721;772;796;799;791;798;865;936;955;965;955;937;913;882;837;757;649;561;453;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/01/2023;17:00;0;1;1066;518;793;22;1;0;0;0;;0;422;430;440;466;457;444;462;509;594;649;637;687;736;779;799;796;791;801;886;945;964;966;952;932;908;873;830;734;622;562;441;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/01/2023;07:00;0;1;1066;518;793;22;1;0;0;0;;0;418;426;436;451;464;448;451;484;556;634;647;642;706;764;792;802;792;794;844;926;945;965;958;942;919;892;845;780;676;561;465;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/01/2023;;1;1;1066;518;793;22;1;0;0;0;;0;420;428;438;459;461;446;457;497;575;642;642;665;721;772;796;799;792;798;865;936;955;966;955;937;914;883;838;757;649;562;453;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/12/2022;;1;1;491;403;420;1;8;1;1;1;679;2;491;428;410;414;411;407;404;403;404;406;408;414;424;433;442;436;427;419;414;407;406;416;429;437;439;429;420;413;408;407;415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/12/2022;17:00;0;1;596;503;520;1;8;0;0;0;;0;496;420;411;415;410;406;405;403;404;405;408;418;427;435;444;430;426;418;413;406;407;420;433;438;439;426;419;412;407;408;416;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/12/2022;07:00;0;1;596;503;520;1;8;0;0;0;;0;486;436;410;413;412;408;404;403;404;406;407;409;420;431;440;442;428;420;415;409;405;412;425;435;440;432;421;415;410;405;413;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;1;01/12/2022;;1;1;596;503;520;1;8;0;0;0;;0;491;428;411;414;411;407;405;403;404;406;408;414;424;433;442;436;427;419;414;408;406;416;429;437;440;429;420;414;409;407;415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14310000;2;01/11/2022;;1;1;613;409;466;1;6;1;1;1;679;2;613;507;464;448;428;409;409;415;422;429;434;441;436;422;416;415;471;513;527;528;525;530;556;531;474;421;416;428;469;494;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14310000;1;01/11/2022;17:00;0;1;718;507;566;1;7;0;0;0;;0;608;494;462;445;423;408;411;416;424;430;435;442;434;425;410;416;484;519;528;527;525;558;559;520;461;420;415;436;478;496;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
