GARGANTA	-57.043	-0.998
    15     4  1999      847.000000
    16     4  1999      829.000000
    17     4  1999      811.000000
    18     4  1999      808.000000
    19     4  1999      809.000000
    20     4  1999      826.000000
    21     4  1999      843.000000
    22     4  1999      859.000000
    23     4  1999      867.000000
    24     4  1999      873.000000
    25     4  1999      876.000000
    26     4  1999      882.000000
    27     4  1999      886.000000
    28     4  1999      886.000000
    29     4  1999      884.000000
    30     4  1999      882.000000
     1     5  1999      880.000000
     2     5  1999      871.000000
     3     5  1999      855.000000
     4     5  1999      835.000000
     5     5  1999      823.000000
     6     5  1999      814.000000
     7     5  1999      823.000000
     8     5  1999      841.000000
     9     5  1999      851.000000
    10     5  1999      860.000000
    11     5  1999      868.000000
    12     5  1999      883.000000
    13     5  1999      906.000000
    14     5  1999      917.000000
    15     5  1999      908.000000
    16     5  1999      897.000000
    17     5  1999      892.000000
    18     5  1999      887.000000
    19     5  1999      889.000000
    20     5  1999      893.000000
    21     5  1999      910.000000
    22     5  1999      936.000000
    23     5  1999      943.000000
    24     5  1999      944.000000
    25     5  1999      939.000000
    26     5  1999      924.000000
    27     5  1999      910.000000
    28     5  1999      898.000000
    29     5  1999      892.000000
    30     5  1999      887.000000
    31     5  1999      888.000000
     1     6  1999      890.000000
     2     6  1999      894.000000
     3     6  1999      899.000000
     4     6  1999      903.000000
     5     6  1999      907.000000
     6     6  1999      911.000000
     7     6  1999      915.000000
     8     6  1999      920.000000
     9     6  1999      917.000000
    10     6  1999      914.000000
    11     6  1999      916.000000
    12     6  1999      920.000000
    13     6  1999      921.000000
    14     6  1999      917.000000
    15     6  1999      911.000000
    16     6  1999      907.000000
    17     6  1999      902.000000
    18     6  1999      898.000000
    19     6  1999      895.000000
    20     6  1999      893.000000
    21     6  1999      887.000000
    22     6  1999      882.000000
    23     6  1999      878.000000
    24     6  1999      874.000000
    25     6  1999      866.000000
    26     6  1999      858.000000
    27     6  1999      851.000000
    28     6  1999      839.000000
    29     6  1999      827.000000
    30     6  1999      816.000000
     1     7  1999      817.000000
     2     7  1999      818.000000
     3     7  1999      819.000000
     4     7  1999      811.000000
     5     7  1999      799.000000
     6     7  1999      794.000000
     7     7  1999      783.000000
     8     7  1999      771.000000
     9     7  1999      767.000000
    10     7  1999      771.000000
    11     7  1999      783.000000
    12     7  1999      796.000000
    13     7  1999      810.000000
    14     7  1999      820.000000
    15     7  1999      817.000000
    16     7  1999      811.000000
    17     7  1999      806.000000
    18     7  1999      798.000000
    19     7  1999      787.000000
    20     7  1999      779.000000
    21     7  1999      771.000000
    22     7  1999      763.000000
    23     7  1999      755.000000
    24     7  1999      747.000000
    25     7  1999      740.000000
    26     7  1999      744.000000
    27     7  1999      747.000000
    28     7  1999      745.000000
    29     7  1999      727.000000
    30     7  1999      721.000000
    31     7  1999      718.000000
     1     8  1999      716.000000
     2     8  1999      714.000000
     3     8  1999      713.000000
     4     8  1999      712.000000
     5     8  1999      714.000000
     6     8  1999      719.000000
     7     8  1999      723.000000
     8     8  1999      729.000000
     9     8  1999      741.000000
    10     8  1999      756.000000
    11     8  1999      763.000000
    12     8  1999      770.000000
    13     8  1999      775.000000
    14     8  1999      773.000000
    15     8  1999      769.000000
    16     8  1999      764.000000
    17     8  1999      760.000000
    18     8  1999      758.000000
    19     8  1999      761.000000
    20     8  1999      765.000000
    21     8  1999      766.000000
    22     8  1999      759.000000
    23     8  1999      753.000000
    24     8  1999      753.000000
    25     8  1999      755.000000
    26     8  1999      749.000000
    27     8  1999      745.000000
    28     8  1999      740.000000
    29     8  1999      735.000000
    30     8  1999      724.000000
    31     8  1999      708.000000
     1     9  1999      697.000000
     2     9  1999      683.000000
     3     9  1999      677.000000
     4     9  1999      674.000000
     5     9  1999      673.000000
     6     9  1999      671.000000
     7     9  1999      668.000000
     8     9  1999      666.000000
     9     9  1999      663.000000
    10     9  1999      659.000000
    11     9  1999      656.000000
    12     9  1999      653.000000
    13     9  1999      649.000000
    14     9  1999      648.000000
    15     9  1999      646.000000
    16     9  1999      644.000000
    17     9  1999      642.000000
    18     9  1999      638.000000
    19     9  1999      632.000000
    20     9  1999      626.000000
    21     9  1999      623.000000
    22     9  1999      621.000000
    23     9  1999      622.000000
    24     9  1999      646.000000
    25     9  1999      664.000000
    26     9  1999      677.000000
    27     9  1999      692.000000
    28     9  1999      707.000000
    29     9  1999      715.000000
    30     9  1999      707.000000
     1    10  1999      698.000000
     2    10  1999      686.000000
     3    10  1999      685.000000
     4    10  1999      679.000000
     5    10  1999      671.000000
     6    10  1999      665.000000
     7    10  1999      660.000000
     8    10  1999      661.000000
     9    10  1999      678.000000
    10    10  1999      689.000000
    11    10  1999      691.000000
    12    10  1999      686.000000
    13    10  1999      678.000000
    14    10  1999      658.000000
    15    10  1999      655.000000
    16    10  1999      658.000000
    17    10  1999      654.000000
    18    10  1999      647.000000
    19    10  1999      643.000000
    20    10  1999      640.000000
    21    10  1999      644.000000
    22    10  1999      636.000000
    23    10  1999      631.000000
    24    10  1999      627.000000
    25    10  1999      620.000000
    26    10  1999      612.000000
    27    10  1999      602.000000
    28    10  1999      592.000000
    29    10  1999      589.000000
    30    10  1999      577.000000
    31    10  1999      570.000000
     1    11  1999      565.000000
     2    11  1999      562.000000
     3    11  1999      560.000000
     4    11  1999      558.000000
     5    11  1999      558.000000
     6    11  1999      555.000000
     7    11  1999      550.000000
     8    11  1999      543.000000
     9    11  1999      537.000000
    10    11  1999      533.000000
    11    11  1999      530.000000
    12    11  1999      532.000000
    13    11  1999      535.000000
    14    11  1999      539.000000
    15    11  1999      550.000000
    16    11  1999      573.000000
    17    11  1999      595.000000
    18    11  1999      617.000000
    19    11  1999      625.000000
    20    11  1999      620.000000
    21    11  1999      606.000000
    22    11  1999      583.000000
    23    11  1999      566.000000
    24    11  1999      578.000000
    25    11  1999      583.000000
    26    11  1999      590.000000
    27    11  1999      584.000000
    28    11  1999      574.000000
    29    11  1999      565.000000
    30    11  1999      552.000000
     1    12  1999      546.000000
     2    12  1999      541.000000
     3    12  1999      542.000000
     4    12  1999      548.000000
     5    12  1999      547.000000
     6    12  1999      538.000000
     7    12  1999      530.000000
     8    12  1999      524.000000
     9    12  1999      519.000000
    10    12  1999      514.000000
    11    12  1999      508.000000
    12    12  1999      501.000000
    13    12  1999      497.000000
    14    12  1999      493.000000
    15    12  1999      490.000000
    16    12  1999      487.000000
    17    12  1999      483.000000
    18    12  1999      479.000000
    19    12  1999      477.000000
    20    12  1999      476.000000
    21    12  1999      472.000000
    22    12  1999      475.000000
    23    12  1999      495.000000
    24    12  1999      514.000000
    25    12  1999      540.000000
    26    12  1999      556.000000
    27    12  1999      564.000000
    28    12  1999      570.000000
    29    12  1999      573.000000
    30    12  1999      580.000000
    31    12  1999      585.000000
     1     1  2000      580.000000
     2     1  2000      566.000000
     3     1  2000      556.000000
     4     1  2000      550.000000
     5     1  2000      546.000000
     6     1  2000      541.000000
     7     1  2000      534.000000
     8     1  2000      534.000000
     9     1  2000      569.000000
    10     1  2000      595.000000
    11     1  2000      612.000000
    12     1  2000      632.000000
    13     1  2000      661.000000
    14     1  2000      677.000000
    15     1  2000      692.000000
    16     1  2000      703.000000
    17     1  2000      706.000000
    18     1  2000      708.000000
    19     1  2000      709.000000
    20     1  2000      712.000000
    21     1  2000      714.000000
    22     1  2000      715.000000
    23     1  2000      698.000000
    24     1  2000      674.000000
    25     1  2000      664.000000
    26     1  2000      645.000000
    27     1  2000      620.000000
    28     1  2000      604.000000
    29     1  2000      595.000000
    30     1  2000      591.000000
    31     1  2000      597.000000
     1     2  2000      603.000000
     2     2  2000      607.000000
     3     2  2000      610.000000
     4     2  2000      612.000000
     5     2  2000      614.000000
     6     2  2000      615.000000
     7     2  2000      612.000000
     8     2  2000      602.000000
     9     2  2000      584.000000
    10     2  2000      557.000000
    11     2  2000      544.000000
    12     2  2000      536.000000
    13     2  2000      529.000000
    14     2  2000      525.000000
    15     2  2000      539.000000
    16     2  2000      569.000000
    17     2  2000      598.000000
    18     2  2000      641.000000
    19     2  2000      682.000000
    20     2  2000      715.000000
    21     2  2000      732.000000
    22     2  2000      755.000000
    23     2  2000      790.000000
    24     2  2000      809.000000
    25     2  2000      815.000000
    26     2  2000      803.000000
    27     2  2000      780.000000
    28     2  2000      749.000000
    29     2  2000      733.000000
     1     3  2000      721.000000
     2     3  2000      717.000000
     3     3  2000      714.000000
     4     3  2000      719.000000
     5     3  2000      724.000000
     6     3  2000      736.000000
     7     3  2000      760.000000
     8     3  2000      771.000000
     9     3  2000      779.000000
    10     3  2000      783.000000
    11     3  2000      787.000000
    12     3  2000      794.000000
    13     3  2000      815.000000
    14     3  2000      850.000000
    15     3  2000      844.000000
    16     3  2000      832.000000
    17     3  2000      822.000000
    18     3  2000      813.000000
    19     3  2000      799.000000
    20     3  2000      787.000000
    21     3  2000      775.000000
    22     3  2000      761.000000
    23     3  2000      761.000000
    24     3  2000      767.000000
    25     3  2000      778.000000
    26     3  2000      791.000000
    27     3  2000      806.000000
    28     3  2000      840.000000
    29     3  2000      871.000000
    30     3  2000      863.000000
    31     3  2000      853.000000
     1     4  2000      847.000000
     2     4  2000      844.000000
     3     4  2000      840.000000
     4     4  2000      836.000000
     5     4  2000      833.000000
     6     4  2000      840.000000
     7     4  2000      852.000000
     8     4  2000      864.000000
     9     4  2000      878.000000
    10     4  2000      894.000000
    11     4  2000      929.000000
    12     4  2000      961.000000
    13     4  2000      979.000000
    14     4  2000      993.000000
    15     4  2000     1003.000000
    16     4  2000     1008.000000
    17     4  2000     1014.000000
    18     4  2000     1027.000000
    19     4  2000     1035.000000
    20     4  2000     1023.000000
    21     4  2000     1004.000000
    22     4  2000      996.000000
    23     4  2000      992.000000
    24     4  2000     1001.000000
    25     4  2000     1007.000000
    26     4  2000     1011.000000
    27     4  2000     1015.000000
    28     4  2000     1019.000000
    29     4  2000     1026.000000
    30     4  2000     1039.000000
     1     5  2000     1048.000000
     2     5  2000     1048.000000
     3     5  2000     1041.000000
     4     5  2000     1036.000000
     5     5  2000     1031.000000
     6     5  2000     1033.000000
     7     5  2000     1044.000000
     8     5  2000     1053.000000
     9     5  2000     1062.000000
    10     5  2000     1071.000000
    11     5  2000     1080.000000
    12     5  2000     1073.000000
    13     5  2000     1067.000000
    14     5  2000     1071.000000
    15     5  2000     1076.000000
    16     5  2000     1083.000000
    17     5  2000     1087.000000
    18     5  2000     1094.000000
    19     5  2000     1111.000000
    20     5  2000     1125.000000
    21     5  2000     1141.000000
    22     5  2000     1152.000000
    23     5  2000     1162.000000
    24     5  2000     1170.000000
    25     5  2000     1165.000000
    26     5  2000     1148.000000
    27     5  2000     1127.000000
    28     5  2000     1116.000000
    29     5  2000     1111.000000
    30     5  2000     1107.000000
    31     5  2000     1103.000000
     1     6  2000     1093.000000
     2     6  2000     1085.000000
     3     6  2000     1079.000000
     4     6  2000     1070.000000
     5     6  2000     1054.000000
     6     6  2000     1046.000000
     7     6  2000     1034.000000
     8     6  2000     1018.000000
     9     6  2000     1006.000000
    10     6  2000      993.000000
    11     6  2000      981.000000
    12     6  2000      972.000000
    13     6  2000      963.000000
    14     6  2000      954.000000
    15     6  2000      944.000000
    16     6  2000      933.000000
    17     6  2000      926.000000
    18     6  2000      920.000000
    19     6  2000      916.000000
    20     6  2000      911.000000
    21     6  2000      909.000000
    22     6  2000      913.000000
    23     6  2000      916.000000
    24     6  2000      912.000000
    25     6  2000      903.000000
    26     6  2000      896.000000
    27     6  2000      888.000000
    28     6  2000      882.000000
    29     6  2000      877.000000
    30     6  2000      873.000000
     1     7  2000      865.000000
     2     7  2000      847.000000
     3     7  2000      837.000000
     4     7  2000      827.000000
     5     7  2000      815.000000
     6     7  2000      811.000000
     7     7  2000      809.000000
     8     7  2000      807.000000
     9     7  2000      810.000000
    10     7  2000      818.000000
    11     7  2000      827.000000
    12     7  2000      828.000000
    13     7  2000      827.000000
    14     7  2000      826.000000
    15     7  2000      822.000000
    16     7  2000      819.000000
    17     7  2000      814.000000
    18     7  2000      809.000000
    19     7  2000      802.000000
    20     7  2000      796.000000
    21     7  2000      790.000000
    22     7  2000      784.000000
    23     7  2000      780.000000
    24     7  2000      779.000000
    25     7  2000      774.000000
    26     7  2000      769.000000
    27     7  2000      767.000000
    28     7  2000      767.000000
    29     7  2000      767.000000
    30     7  2000      772.000000
    31     7  2000      777.000000
     1     8  2000      782.000000
     2     8  2000      783.000000
     3     8  2000      782.000000
     4     8  2000      777.000000
     5     8  2000      773.000000
     6     8  2000      769.000000
     7     8  2000      765.000000
     8     8  2000      759.000000
     9     8  2000      754.000000
    10     8  2000      749.000000
    11     8  2000      745.000000
    12     8  2000      739.000000
    13     8  2000      735.000000
    14     8  2000      731.000000
    15     8  2000      726.000000
    16     8  2000      722.000000
    17     8  2000      716.000000
    18     8  2000      711.000000
    19     8  2000      705.000000
    20     8  2000      699.000000
    21     8  2000      695.000000
    22     8  2000      689.000000
    23     8  2000      684.000000
    24     8  2000      680.000000
    25     8  2000      678.000000
    26     8  2000      676.000000
    27     8  2000      671.000000
    28     8  2000      666.000000
    29     8  2000      658.000000
    30     8  2000      651.000000
    31     8  2000      647.000000
     1     9  2000      642.000000
     2     9  2000      640.000000
     3     9  2000      638.000000
     4     9  2000      637.000000
     5     9  2000      636.000000
     6     9  2000      638.000000
     7     9  2000      642.000000
     8     9  2000      642.000000
     9     9  2000      644.000000
    10     9  2000      647.000000
    11     9  2000      646.000000
    12     9  2000      638.000000
    13     9  2000      632.000000
    14     9  2000      626.000000
    15     9  2000      618.000000
    16     9  2000      611.000000
    17     9  2000      603.000000
    18     9  2000      603.000000
    19     9  2000      612.000000
    20     9  2000      626.000000
    21     9  2000      630.000000
    22     9  2000      630.000000
    23     9  2000      628.000000
    24     9  2000      624.000000
    25     9  2000      620.000000
    26     9  2000      618.000000
    27     9  2000      615.000000
    28     9  2000      612.000000
    29     9  2000      614.000000
    30     9  2000      618.000000
     1    10  2000      622.000000
     2    10  2000      622.000000
     3    10  2000      616.000000
     4    10  2000      611.000000
     5    10  2000      607.000000
     6    10  2000      602.000000
     7    10  2000      599.000000
     8    10  2000      598.000000
     9    10  2000      595.000000
    10    10  2000      590.000000
    11    10  2000      582.000000
    12    10  2000      577.000000
    13    10  2000      572.000000
    14    10  2000      568.000000
    15    10  2000      564.000000
    16    10  2000      560.000000
    17    10  2000      558.000000
    18    10  2000      556.000000
    19    10  2000      562.000000
    20    10  2000      568.000000
    21    10  2000      573.000000
    22    10  2000      572.000000
    23    10  2000      568.000000
    24    10  2000      564.000000
    25    10  2000      558.000000
    26    10  2000      552.000000
    27    10  2000      548.000000
    28    10  2000      543.000000
    29    10  2000      539.000000
    30    10  2000      532.000000
    31    10  2000      528.000000
     1    11  2000      530.000000
     2    11  2000      530.000000
     3    11  2000      526.000000
     4    11  2000      520.000000
     5    11  2000      516.000000
     6    11  2000      512.000000
     7    11  2000      511.000000
     8    11  2000      509.000000
     9    11  2000      511.000000
    10    11  2000      512.000000
    11    11  2000      508.000000
    12    11  2000      510.000000
    13    11  2000      545.000000
    14    11  2000      570.000000
    15    11  2000      562.000000
    16    11  2000      553.000000
    17    11  2000      541.000000
    18    11  2000      529.000000
    19    11  2000      521.000000
    20    11  2000      516.000000
    21    11  2000      519.000000
    22    11  2000      528.000000
    23    11  2000      541.000000
    24    11  2000      545.000000
    25    11  2000      540.000000
    26    11  2000      532.000000
    27    11  2000      520.000000
    28    11  2000      504.000000
    29    11  2000      492.000000
    30    11  2000      484.000000
     1    12  2000      475.000000
     2    12  2000      465.000000
     3    12  2000      460.000000
     4    12  2000      455.000000
     5    12  2000      449.000000
     6    12  2000      442.000000
     7    12  2000      440.000000
     8    12  2000      438.000000
     9    12  2000      433.000000
    10    12  2000      431.000000
    11    12  2000      429.000000
    12    12  2000      427.000000
    13    12  2000      422.000000
    14    12  2000      422.000000
    15    12  2000      420.000000
    16    12  2000      418.000000
    17    12  2000      414.000000
    18    12  2000      409.000000
    19    12  2000      404.000000
    20    12  2000      403.000000
    21    12  2000      410.000000
    22    12  2000      416.000000
    23    12  2000      420.000000
    24    12  2000      422.000000
    25    12  2000      425.000000
    26    12  2000      433.000000
    27    12  2000      441.000000
    28    12  2000      439.000000
    29    12  2000      429.000000
    30    12  2000      421.000000
    31    12  2000      419.000000
     1     1  2001      415.000000
     2     1  2001      412.000000
     3     1  2001      410.000000
     4     1  2001      445.000000
     5     1  2001      491.000000
     6     1  2001      535.000000
     7     1  2001      573.000000
     8     1  2001      599.000000
     9     1  2001      615.000000
    10     1  2001      623.000000
    11     1  2001      627.000000
    12     1  2001      616.000000
    13     1  2001      595.000000
    14     1  2001      578.000000
    15     1  2001      564.000000
    16     1  2001      551.000000
    17     1  2001      550.000000
    18     1  2001      557.000000
    19     1  2001      570.000000
    20     1  2001      592.000000
    21     1  2001      613.000000
    22     1  2001      641.000000
    23     1  2001      668.000000
    24     1  2001      688.000000
    25     1  2001      688.000000
    26     1  2001      672.000000
    27     1  2001      650.000000
    28     1  2001      657.000000
    29     1  2001      652.000000
    30     1  2001      634.000000
    31     1  2001      613.000000
     1     2  2001      602.000000
     2     2  2001      594.000000
     3     2  2001      577.000000
     4     2  2001      569.000000
     5     2  2001      564.000000
     6     2  2001      559.000000
     7     2  2001      559.000000
     8     2  2001      580.000000
     9     2  2001      604.000000
    10     2  2001      626.000000
    11     2  2001      650.000000
    12     2  2001      670.000000
    13     2  2001      691.000000
    14     2  2001      706.000000
    15     2  2001      701.000000
    16     2  2001      676.000000
    17     2  2001      635.000000
    18     2  2001      610.000000
    19     2  2001      598.000000
    20     2  2001      591.000000
    21     2  2001      592.000000
    22     2  2001      599.000000
    23     2  2001      598.000000
    24     2  2001      621.000000
    25     2  2001      641.000000
    26     2  2001      661.000000
    27     2  2001      672.000000
    28     2  2001      678.000000
     1     3  2001      674.000000
     2     3  2001      668.000000
     3     3  2001      674.000000
     4     3  2001      684.000000
     5     3  2001      690.000000
     6     3  2001      696.000000
     7     3  2001      695.000000
     8     3  2001      674.000000
     9     3  2001      657.000000
    10     3  2001      643.000000
    11     3  2001      627.000000
    12     3  2001      611.000000
    13     3  2001      602.000000
    14     3  2001      586.000000
    15     3  2001      571.000000
    16     3  2001      562.000000
    17     3  2001      566.000000
    18     3  2001      582.000000
    19     3  2001      606.000000
    20     3  2001      627.000000
    21     3  2001      647.000000
    22     3  2001      662.000000
    23     3  2001      674.000000
    24     3  2001      686.000000
    25     3  2001      693.000000
    26     3  2001      699.000000
    27     3  2001      713.000000
    28     3  2001      729.000000
    29     3  2001      743.000000
    30     3  2001      756.000000
    31     3  2001      760.000000
     1     4  2001      756.000000
     2     4  2001      750.000000
     3     4  2001      739.000000
     4     4  2001      717.000000
     5     4  2001      707.000000
     6     4  2001      727.000000
     7     4  2001      750.000000
     8     4  2001      773.000000
     9     4  2001      795.000000
    10     4  2001      816.000000
    11     4  2001      834.000000
    12     4  2001      852.000000
    13     4  2001      867.000000
    14     4  2001      875.000000
    15     4  2001      880.000000
    16     4  2001      868.000000
    17     4  2001      860.000000
    18     4  2001      860.000000
    19     4  2001      841.000000
    20     4  2001      816.000000
    21     4  2001      786.000000
    22     4  2001      781.000000
    23     4  2001      777.000000
    24     4  2001      770.000000
    25     4  2001      765.000000
    26     4  2001      759.000000
    27     4  2001      752.000000
    28     4  2001      742.000000
    29     4  2001      742.000000
    30     4  2001      748.000000
     1     5  2001      761.000000
     2     5  2001      801.000000
     3     5  2001      830.000000
     4     5  2001      848.000000
     5     5  2001      867.000000
     6     5  2001      887.000000
     7     5  2001      907.000000
     8     5  2001      922.000000
     9     5  2001      937.000000
    10     5  2001      944.000000
    11     5  2001      952.000000
    12     5  2001      952.000000
    13     5  2001      944.000000
    14     5  2001      936.000000
    15     5  2001      930.000000
    16     5  2001      922.000000
    17     5  2001      910.000000
    18     5  2001      902.000000
    19     5  2001      891.000000
    20     5  2001      873.000000
    21     5  2001      854.000000
    22     5  2001      842.000000
    23     5  2001      828.000000
    24     5  2001      816.000000
    25     5  2001      817.000000
    26     5  2001      828.000000
    27     5  2001      832.000000
    28     5  2001      826.000000
    29     5  2001      819.000000
    30     5  2001      810.000000
    31     5  2001      803.000000
     1     6  2001      793.000000
     2     6  2001      783.000000
     3     6  2001      776.000000
     4     6  2001      777.000000
     5     6  2001      781.000000
     6     6  2001      788.000000
     7     6  2001      795.000000
     8     6  2001      802.000000
     9     6  2001      810.000000
    10     6  2001      818.000000
    11     6  2001      824.000000
    12     6  2001      833.000000
    13     6  2001      846.000000
    14     6  2001      862.000000
    15     6  2001      874.000000
    16     6  2001      882.000000
    17     6  2001      891.000000
    18     6  2001      898.000000
    19     6  2001      900.000000
    20     6  2001      897.000000
    21     6  2001      892.000000
    22     6  2001      886.000000
    23     6  2001      882.000000
    24     6  2001      878.000000
    25     6  2001      875.000000
    26     6  2001      871.000000
    27     6  2001      866.000000
    28     6  2001      865.000000
    29     6  2001      864.000000
    30     6  2001      862.000000
     1     7  2001      857.000000
     2     7  2001      854.000000
     3     7  2001      852.000000
     4     7  2001      842.000000
     5     7  2001      831.000000
     6     7  2001      815.000000
     7     7  2001      797.000000
     8     7  2001      788.000000
     9     7  2001      776.000000
    10     7  2001      761.000000
    11     7  2001      748.000000
    12     7  2001      738.000000
    13     7  2001      744.000000
    14     7  2001      750.000000
    15     7  2001      762.000000
    16     7  2001      783.000000
    17     7  2001      798.000000
    18     7  2001      792.000000
    19     7  2001      778.000000
    20     7  2001      763.000000
    21     7  2001      760.000000
    22     7  2001      758.000000
    23     7  2001      753.000000
    24     7  2001      741.000000
    25     7  2001      728.000000
    26     7  2001      718.000000
    27     7  2001      712.000000
    28     7  2001      707.000000
    29     7  2001      703.000000
    30     7  2001      708.000000
    31     7  2001      716.000000
     1     8  2001      722.000000
     2     8  2001      726.000000
     3     8  2001      728.000000
     4     8  2001      733.000000
     5     8  2001      729.000000
     6     8  2001      722.000000
     7     8  2001      719.000000
     8     8  2001      716.000000
     9     8  2001      714.000000
    10     8  2001      708.000000
    11     8  2001      699.000000
    12     8  2001      692.000000
    13     8  2001      688.000000
    14     8  2001      686.000000
    15     8  2001      681.000000
    16     8  2001      677.000000
    17     8  2001      674.000000
    18     8  2001      672.000000
    19     8  2001      666.000000
    20     8  2001      661.000000
    21     8  2001      658.000000
    22     8  2001      652.000000
    23     8  2001      656.000000
    24     8  2001      660.000000
    25     8  2001      656.000000
    26     8  2001      647.000000
    27     8  2001      636.000000
    28     8  2001      626.000000
    29     8  2001      622.000000
    30     8  2001      620.000000
    31     8  2001      614.000000
     1     9  2001      609.000000
     2     9  2001      604.000000
     3     9  2001      600.000000
     4     9  2001      598.000000
     5     9  2001      593.000000
     6     9  2001      594.000000
     7     9  2001      597.000000
     8     9  2001      607.000000
     9     9  2001      624.000000
    10     9  2001      630.000000
    11     9  2001      636.000000
    12     9  2001      642.000000
    13     9  2001      641.000000
    14     9  2001      634.000000
    15     9  2001      628.000000
    16     9  2001      623.000000
    17     9  2001      617.000000
    18     9  2001      612.000000
    19     9  2001      614.000000
    20     9  2001      628.000000
    21     9  2001      639.000000
    22     9  2001      638.000000
    23     9  2001      632.000000
    24     9  2001      620.000000
    25     9  2001      615.000000
    26     9  2001      607.000000
    27     9  2001      602.000000
    28     9  2001      594.000000
    29     9  2001      584.000000
    30     9  2001      577.000000
     1    10  2001      569.000000
     2    10  2001      562.000000
     3    10  2001      556.000000
     4    10  2001      550.000000
     5    10  2001      543.000000
     6    10  2001      539.000000
     7    10  2001      535.000000
     8    10  2001      532.000000
     9    10  2001      529.000000
    10    10  2001      526.000000
    11    10  2001      525.000000
    12    10  2001      524.000000
    13    10  2001      526.000000
    14    10  2001      526.000000
    15    10  2001      523.000000
    16    10  2001      520.000000
    17    10  2001      516.000000
    18    10  2001      514.000000
    19    10  2001      512.000000
    20    10  2001      508.000000
    21    10  2001      504.000000
    22    10  2001      495.000000
    23    10  2001      489.000000
    24    10  2001      482.000000
    25    10  2001      477.000000
    26    10  2001      476.000000
    27    10  2001      479.000000
    28    10  2001      484.000000
    29    10  2001      489.000000
    30    10  2001      494.000000
    31    10  2001      504.000000
     1    11  2001      527.000000
     2    11  2001      516.000000
     3    11  2001      529.000000
     4    11  2001      538.000000
     5    11  2001      537.000000
     6    11  2001      530.000000
     7    11  2001      523.000000
     8    11  2001      513.000000
     9    11  2001      508.000000
    10    11  2001      502.000000
    11    11  2001      492.000000
    12    11  2001      482.000000
    13    11  2001      474.000000
    14    11  2001      466.000000
    15    11  2001      458.000000
    16    11  2001      452.000000
    17    11  2001      446.000000
    18    11  2001      440.000000
    19    11  2001      435.000000
    20    11  2001      431.000000
    21    11  2001      428.000000
    22    11  2001      426.000000
    23    11  2001      424.000000
    24    11  2001      420.000000
    25    11  2001      418.000000
    26    11  2001      416.000000
    27    11  2001      414.000000
    28    11  2001      410.000000
    29    11  2001      406.000000
    30    11  2001      403.000000
     1    12  2001      405.000000
     2    12  2001      411.000000
     3    12  2001      416.000000
     4    12  2001      414.000000
     5    12  2001      412.000000
     6    12  2001      407.000000
     7    12  2001      404.000000
     8    12  2001      409.000000
     9    12  2001      414.000000
    10    12  2001      419.000000
    11    12  2001      420.000000
    12    12  2001      416.000000
    13    12  2001      412.000000
    14    12  2001      408.000000
    15    12  2001      401.000000
    16    12  2001      397.000000
    17    12  2001      393.000000
    18    12  2001      388.000000
    19    12  2001      384.000000
    20    12  2001      380.000000
    21    12  2001      379.000000
    22    12  2001      374.000000
    23    12  2001      370.000000
    24    12  2001      367.000000
    25    12  2001      363.000000
    26    12  2001      360.000000
    27    12  2001      356.000000
    28    12  2001      353.000000
    29    12  2001      350.000000
    30    12  2001      349.000000
    31    12  2001      350.000000
     1     1  2002      405.000000
     2     1  2002      402.000000
     3     1  2002      402.000000
     4     1  2002      409.000000
     5     1  2002      413.000000
     6     1  2002      411.000000
     7     1  2002      405.000000
     8     1  2002      399.000000
     9     1  2002      396.000000
    10     1  2002      402.000000
    11     1  2002      407.000000
    12     1  2002      418.000000
    13     1  2002      426.000000
    14     1  2002      417.000000
    15     1  2002      409.000000
    16     1  2002      418.000000
    17     1  2002      424.000000
    18     1  2002      430.000000
    19     1  2002      438.000000
    20     1  2002      445.000000
    21     1  2002      451.000000
    22     1  2002      460.000000
    23     1  2002      466.000000
    24     1  2002      475.000000
    25     1  2002      477.000000
    26     1  2002      491.000000
    27     1  2002      496.000000
    28     1  2002      504.000000
    29     1  2002      506.000000
    30     1  2002      490.000000
    31     1  2002      489.000000
     1     2  2002      466.000000
     2     2  2002      462.000000
     3     2  2002      460.000000
     4     2  2002      472.000000
     5     2  2002      471.000000
     6     2  2002      468.000000
     7     2  2002      459.000000
     8     2  2002      452.000000
     9     2  2002      444.000000
    10     2  2002      435.000000
    11     2  2002      428.000000
    12     2  2002      424.000000
    13     2  2002      412.000000
    14     2  2002      409.000000
    15     2  2002      416.000000
    16     2  2002      424.000000
    17     2  2002      430.000000
    18     2  2002      436.000000
    19     2  2002      439.000000
    20     2  2002      469.000000
    21     2  2002      509.000000
    22     2  2002      565.000000
    23     2  2002      614.000000
    24     2  2002      621.000000
    25     2  2002      626.000000
    26     2  2002      632.000000
    27     2  2002      640.000000
    28     2  2002      644.000000
     1     3  2002      635.000000
     2     3  2002      617.000000
     3     3  2002      608.000000
     4     3  2002      600.000000
     5     3  2002      594.000000
     6     3  2002      592.000000
     7     3  2002      605.000000
     8     3  2002      626.000000
     9     3  2002      608.000000
    10     3  2002      593.000000
    11     3  2002      589.000000
    12     3  2002      576.000000
    13     3  2002      572.000000
    14     3  2002      570.000000
    15     3  2002      569.000000
    16     3  2002      583.000000
    17     3  2002      605.000000
    18     3  2002      626.000000
    19     3  2002      633.000000
    20     3  2002      671.000000
