VILASURUMU	-60.794	4.196
    17     6  1993      372.000000
    18     6  1993      479.000000
    19     6  1993      795.000000
    20     6  1993      410.000000
    21     6  1993      426.000000
    22     6  1993      413.000000
    23     6  1993      393.000000
    24     6  1993      372.000000
    25     6  1993      386.000000
    26     6  1993      360.000000
    27     6  1993      412.000000
    28     6  1993      382.000000
    29     6  1993      355.000000
    30     6  1993      440.000000
     1     7  1993      405.000000
     2     7  1993      450.000000
     3     7  1993      480.000000
     4     7  1993      384.000000
     5     7  1993      356.000000
     6     7  1993      338.000000
     7     7  1993      518.000000
     8     7  1993      385.000000
     9     7  1993      358.000000
    10     7  1993      345.000000
    11     7  1993      337.000000
    12     7  1993      331.000000
    13     7  1993      400.000000
    14     7  1993      338.000000
    15     7  1993      334.000000
    16     7  1993      335.000000
    17     7  1993      541.000000
    18     7  1993      391.000000
    19     7  1993      474.000000
    20     7  1993      453.000000
    21     7  1993      400.000000
    22     7  1993      563.000000
    23     7  1993      703.000000
    24     7  1993      435.000000
    25     7  1993      529.000000
    26     7  1993      429.000000
    27     7  1993      435.000000
    28     7  1993      458.000000
    29     7  1993      400.000000
    30     7  1993      366.000000
    31     7  1993      358.000000
     1     8  1993      555.000000
     2     8  1993      514.000000
     3     8  1993      403.000000
     4     8  1993      405.000000
     5     8  1993      377.000000
     6     8  1993      376.000000
     7     8  1993      662.000000
     8     8  1993      438.000000
     9     8  1993      430.000000
    10     8  1993      384.000000
    11     8  1993      365.000000
    12     8  1993      406.000000
    13     8  1993      618.000000
    14     8  1993      430.000000
    15     8  1993      374.000000
    16     8  1993      379.000000
    17     8  1993      368.000000
    18     8  1993      357.000000
    19     8  1993      354.000000
    20     8  1993      344.000000
    21     8  1993      337.000000
    22     8  1993      335.000000
    23     8  1993      335.000000
    24     8  1993      333.000000
    25     8  1993      327.000000
    26     8  1993      324.000000
    27     8  1993      323.000000
    28     8  1993      325.000000
    29     8  1993      322.000000
    30     8  1993      363.000000
    31     8  1993      330.000000
     1     9  1993      323.000000
     2     9  1993      349.000000
     3     9  1993      346.000000
     4     9  1993      344.000000
     5     9  1993      328.000000
     6     9  1993      325.000000
     7     9  1993      317.000000
     8     9  1993      309.000000
     9     9  1993      315.000000
    10     9  1993      314.000000
    11     9  1993      311.000000
    12     9  1993      307.000000
    13     9  1993      303.000000
    14     9  1993      340.000000
    15     9  1993      343.000000
    16     9  1993      329.000000
    17     9  1993      325.000000
    18     9  1993      319.000000
    19     9  1993      315.000000
    20     9  1993      311.000000
    21     9  1993      307.000000
    22     9  1993      314.000000
    23     9  1993      311.000000
    24     9  1993      309.000000
    25     9  1993      307.000000
    26     9  1993      305.000000
    27     9  1993      323.000000
    28     9  1993      335.000000
    29     9  1993      319.000000
    30     9  1993      313.000000
     1    10  1993    -9999.000000
     2    10  1993    -9999.000000
     3    10  1993    -9999.000000
     4    10  1993    -9999.000000
     5    10  1993    -9999.000000
     6    10  1993    -9999.000000
     7    10  1993    -9999.000000
     8    10  1993    -9999.000000
     9    10  1993    -9999.000000
    10    10  1993    -9999.000000
    11    10  1993    -9999.000000
    12    10  1993    -9999.000000
    13    10  1993    -9999.000000
    14    10  1993    -9999.000000
    15    10  1993    -9999.000000
    16    10  1993    -9999.000000
    17    10  1993    -9999.000000
    18    10  1993    -9999.000000
    19    10  1993    -9999.000000
    20    10  1993    -9999.000000
    21    10  1993    -9999.000000
    22    10  1993    -9999.000000
    23    10  1993    -9999.000000
    24    10  1993    -9999.000000
    25    10  1993    -9999.000000
    26    10  1993    -9999.000000
    27    10  1993    -9999.000000
    28    10  1993    -9999.000000
    29    10  1993    -9999.000000
    30    10  1993    -9999.000000
    31    10  1993    -9999.000000
     1    11  1993    -9999.000000
     2    11  1993    -9999.000000
     3    11  1993    -9999.000000
     4    11  1993    -9999.000000
     5    11  1993    -9999.000000
     6    11  1993    -9999.000000
     7    11  1993    -9999.000000
     8    11  1993    -9999.000000
     9    11  1993    -9999.000000
    10    11  1993    -9999.000000
    11    11  1993    -9999.000000
    12    11  1993    -9999.000000
    13    11  1993    -9999.000000
    14    11  1993    -9999.000000
    15    11  1993    -9999.000000
    16    11  1993    -9999.000000
    17    11  1993    -9999.000000
    18    11  1993    -9999.000000
    19    11  1993    -9999.000000
    20    11  1993    -9999.000000
    21    11  1993    -9999.000000
    22    11  1993    -9999.000000
    23    11  1993    -9999.000000
    24    11  1993    -9999.000000
    25    11  1993    -9999.000000
    26    11  1993    -9999.000000
    27    11  1993    -9999.000000
    28    11  1993    -9999.000000
    29    11  1993    -9999.000000
    30    11  1993    -9999.000000
     1    12  1993    -9999.000000
     2    12  1993    -9999.000000
     3    12  1993    -9999.000000
     4    12  1993    -9999.000000
     5    12  1993    -9999.000000
     6    12  1993    -9999.000000
     7    12  1993    -9999.000000
     8    12  1993    -9999.000000
     9    12  1993    -9999.000000
    10    12  1993    -9999.000000
    11    12  1993    -9999.000000
    12    12  1993    -9999.000000
    13    12  1993    -9999.000000
    14    12  1993    -9999.000000
    15    12  1993    -9999.000000
    16    12  1993    -9999.000000
    17    12  1993    -9999.000000
    18    12  1993    -9999.000000
    19    12  1993    -9999.000000
    20    12  1993    -9999.000000
    21    12  1993    -9999.000000
    22    12  1993    -9999.000000
    23    12  1993    -9999.000000
    24    12  1993    -9999.000000
    25    12  1993    -9999.000000
    26    12  1993    -9999.000000
    27    12  1993    -9999.000000
    28    12  1993    -9999.000000
    29    12  1993    -9999.000000
    30    12  1993    -9999.000000
    31    12  1993    -9999.000000
     1     1  1994      309.000000
     2     1  1994      304.000000
     3     1  1994      303.000000
     4     1  1994      304.000000
     5     1  1994      302.000000
     6     1  1994      302.000000
     7     1  1994      303.000000
     8     1  1994      302.000000
     9     1  1994      301.000000
    10     1  1994      301.000000
    11     1  1994      302.000000
    12     1  1994      302.000000
    13     1  1994      302.000000
    14     1  1994      299.000000
    15     1  1994      299.000000
    16     1  1994      298.000000
    17     1  1994      298.000000
    18     1  1994      297.000000
    19     1  1994      296.000000
    20     1  1994      295.000000
    21     1  1994      294.000000
    22     1  1994      293.000000
    23     1  1994      292.000000
    24     1  1994      289.000000
    25     1  1994      287.000000
    26     1  1994      283.000000
    27     1  1994      287.000000
    28     1  1994      280.000000
    29     1  1994      277.000000
    30     1  1994      275.000000
    31     1  1994      273.000000
     1     2  1994      286.000000
     2     2  1994      283.000000
     3     2  1994      281.000000
     4     2  1994      290.000000
     5     2  1994      291.000000
     6     2  1994      289.000000
     7     2  1994      287.000000
     8     2  1994      285.000000
     9     2  1994      288.000000
    10     2  1994      285.000000
    11     2  1994      284.000000
    12     2  1994      281.000000
    13     2  1994      279.000000
    14     2  1994      277.000000
    15     2  1994      276.000000
    16     2  1994      274.000000
    17     2  1994      271.000000
    18     2  1994      278.000000
    19     2  1994      276.000000
    20     2  1994      274.000000
    21     2  1994      274.000000
    22     2  1994      275.000000
    23     2  1994      273.000000
    24     2  1994      272.000000
    25     2  1994      271.000000
    26     2  1994      269.000000
    27     2  1994      268.000000
    28     2  1994      266.000000
     1     3  1994      266.000000
     2     3  1994      264.000000
     3     3  1994      262.000000
     4     3  1994      265.000000
     5     3  1994      263.000000
     6     3  1994      261.000000
     7     3  1994      274.000000
     8     3  1994      279.000000
     9     3  1994      277.000000
    10     3  1994      275.000000
    11     3  1994      267.000000
    12     3  1994      281.000000
    13     3  1994      294.000000
    14     3  1994      333.000000
    15     3  1994      329.000000
    16     3  1994      313.000000
    17     3  1994      307.000000
    18     3  1994      289.000000
    19     3  1994      284.000000
    20     3  1994      279.000000
    21     3  1994      275.000000
    22     3  1994      273.000000
    23     3  1994      272.000000
    24     3  1994      270.000000
    25     3  1994      281.000000
    26     3  1994      278.000000
    27     3  1994      270.000000
    28     3  1994      267.000000
    29     3  1994      263.000000
    30     3  1994      260.000000
    31     3  1994      251.000000
     1     4  1994      265.000000
     2     4  1994      264.000000
     3     4  1994      264.000000
     4     4  1994      264.000000
     5     4  1994      272.000000
     6     4  1994      276.000000
     7     4  1994      272.000000
     8     4  1994      270.000000
     9     4  1994      268.000000
    10     4  1994      265.000000
    11     4  1994      263.000000
    12     4  1994      262.000000
    13     4  1994      259.000000
    14     4  1994      257.000000
    15     4  1994      255.000000
    16     4  1994      253.000000
    17     4  1994      264.000000
    18     4  1994      266.000000
    19     4  1994      264.000000
    20     4  1994      262.000000
    21     4  1994      260.000000
    22     4  1994      256.000000
    23     4  1994      262.000000
    24     4  1994      306.000000
    25     4  1994      300.000000
    26     4  1994      360.000000
    27     4  1994      355.000000
    28     4  1994      315.000000
    29     4  1994      305.000000
    30     4  1994      288.000000
     1     5  1994      287.000000
     2     5  1994      290.000000
     3     5  1994      289.000000
     4     5  1994      286.000000
     5     5  1994      286.000000
     6     5  1994      339.000000
     7     5  1994      323.000000
     8     5  1994      316.000000
     9     5  1994      321.000000
    10     5  1994      313.000000
    11     5  1994      307.000000
    12     5  1994      304.000000
    13     5  1994      302.000000
    14     5  1994      303.000000
    15     5  1994      288.000000
    16     5  1994      307.000000
    17     5  1994      307.000000
    18     5  1994      300.000000
    19     5  1994      305.000000
    20     5  1994      321.000000
    21     5  1994      334.000000
    22     5  1994      358.000000
    23     5  1994      374.000000
    24     5  1994      323.000000
    25     5  1994      321.000000
    26     5  1994      473.000000
    27     5  1994      527.000000
    28     5  1994      460.000000
    29     5  1994      404.000000
    30     5  1994      378.000000
    31     5  1994      337.000000
     1     6  1994      340.000000
     2     6  1994      331.000000
     3     6  1994      327.000000
     4     6  1994      343.000000
     5     6  1994      442.000000
     6     6  1994      433.000000
     7     6  1994      423.000000
     8     6  1994      368.000000
     9     6  1994      338.000000
    10     6  1994      333.000000
    11     6  1994      331.000000
    12     6  1994      326.000000
    13     6  1994      317.000000
    14     6  1994      515.000000
    15     6  1994      418.000000
    16     6  1994      370.000000
    17     6  1994      335.000000
    18     6  1994      351.000000
    19     6  1994      332.000000
    20     6  1994      413.000000
    21     6  1994      344.000000
    22     6  1994      385.000000
    23     6  1994      373.000000
    24     6  1994      560.000000
    25     6  1994      384.000000
    26     6  1994      445.000000
    27     6  1994      672.000000
    28     6  1994      570.000000
    29     6  1994      460.000000
    30     6  1994      375.000000
     1     7  1994      345.000000
     2     7  1994      315.000000
     3     7  1994      307.000000
     4     7  1994      448.000000
     5     7  1994      430.000000
     6     7  1994      611.000000
     7     7  1994      535.000000
     8     7  1994      493.000000
     9     7  1994      478.000000
    10     7  1994      458.000000
    11     7  1994      504.000000
    12     7  1994      378.000000
    13     7  1994      368.000000
    14     7  1994      410.000000
    15     7  1994      533.000000
    16     7  1994      578.000000
    17     7  1994      479.000000
    18     7  1994      384.000000
    19     7  1994      369.000000
    20     7  1994      453.000000
    21     7  1994      402.000000
    22     7  1994      390.000000
    23     7  1994      378.000000
    24     7  1994      373.000000
    25     7  1994      363.000000
    26     7  1994      353.000000
    27     7  1994      353.000000
    28     7  1994      345.000000
    29     7  1994      338.000000
    30     7  1994      328.000000
    31     7  1994      568.000000
     1     8  1994      388.000000
     2     8  1994      377.000000
     3     8  1994      373.000000
     4     8  1994      359.000000
     5     8  1994      355.000000
     6     8  1994      344.000000
     7     8  1994      346.000000
     8     8  1994      338.000000
     9     8  1994      348.000000
    10     8  1994      341.000000
    11     8  1994      333.000000
    12     8  1994      323.000000
    13     8  1994      313.000000
    14     8  1994      363.000000
    15     8  1994      355.000000
    16     8  1994      407.000000
    17     8  1994      411.000000
    18     8  1994      383.000000
    19     8  1994      424.000000
    20     8  1994      418.000000
    21     8  1994      378.000000
    22     8  1994      359.000000
    23     8  1994      408.000000
    24     8  1994      369.000000
    25     8  1994      363.000000
    26     8  1994      348.000000
    27     8  1994      413.000000
    28     8  1994      354.000000
    29     8  1994      347.000000
    30     8  1994      378.000000
    31     8  1994      358.000000
     1     9  1994      337.000000
     2     9  1994      450.000000
     3     9  1994      377.000000
     4     9  1994      357.000000
     5     9  1994      346.000000
     6     9  1994      437.000000
     7     9  1994      392.000000
     8     9  1994      354.000000
     9     9  1994      397.000000
    10     9  1994      380.000000
    11     9  1994      365.000000
    12     9  1994      337.000000
    13     9  1994      329.000000
    14     9  1994      324.000000
    15     9  1994      321.000000
    16     9  1994      317.000000
    17     9  1994      314.000000
    18     9  1994      311.000000
    19     9  1994      308.000000
    20     9  1994      306.000000
    21     9  1994      304.000000
    22     9  1994      594.000000
    23     9  1994      515.000000
    24     9  1994      422.000000
    25     9  1994      416.000000
    26     9  1994      411.000000
    27     9  1994      389.000000
    28     9  1994      386.000000
    29     9  1994      369.000000
    30     9  1994      357.000000
     1    10  1994      367.000000
     2    10  1994      351.000000
     3    10  1994      335.000000
     4    10  1994      315.000000
     5    10  1994      403.000000
     6    10  1994      512.000000
     7    10  1994      362.000000
     8    10  1994      500.000000
     9    10  1994      353.000000
    10    10  1994      339.000000
    11    10  1994      333.000000
    12    10  1994      381.000000
    13    10  1994      342.000000
    14    10  1994      337.000000
    15    10  1994      338.000000
    16    10  1994      330.000000
    17    10  1994      326.000000
    18    10  1994      322.000000
    19    10  1994      359.000000
    20    10  1994      339.000000
    21    10  1994      336.000000
    22    10  1994      329.000000
    23    10  1994      325.000000
    24    10  1994      321.000000
    25    10  1994      317.000000
    26    10  1994      313.000000
    27    10  1994      309.000000
    28    10  1994      305.000000
    29    10  1994      300.000000
    30    10  1994      288.000000
    31    10  1994      310.000000
     1    11  1994      314.000000
     2    11  1994      313.000000
     3    11  1994      311.000000
     4    11  1994      307.000000
     5    11  1994      304.000000
     6    11  1994      317.000000
     7    11  1994      313.000000
     8    11  1994      317.000000
     9    11  1994      314.000000
    10    11  1994      312.000000
    11    11  1994      310.000000
    12    11  1994      308.000000
    13    11  1994      306.000000
    14    11  1994      304.000000
    15    11  1994      296.000000
    16    11  1994      309.000000
    17    11  1994      305.000000
    18    11  1994      367.000000
    19    11  1994      347.000000
    20    11  1994      337.000000
    21    11  1994      322.000000
    22    11  1994      357.000000
    23    11  1994      319.000000
    24    11  1994      373.000000
    25    11  1994      357.000000
    26    11  1994      342.000000
    27    11  1994      332.000000
    28    11  1994      322.000000
    29    11  1994      309.000000
    30    11  1994      305.000000
     1    12  1994      309.000000
     2    12  1994      311.000000
     3    12  1994      310.000000
     4    12  1994      310.000000
     5    12  1994      308.000000
     6    12  1994      306.000000
     7    12  1994      305.000000
     8    12  1994      304.000000
     9    12  1994      303.000000
    10    12  1994      311.000000
    11    12  1994      309.000000
    12    12  1994      307.000000
    13    12  1994      305.000000
    14    12  1994      303.000000
    15    12  1994      301.000000
    16    12  1994      298.000000
    17    12  1994      298.000000
    18    12  1994      298.000000
    19    12  1994      297.000000
    20    12  1994      298.000000
    21    12  1994      297.000000
    22    12  1994      296.000000
    23    12  1994      295.000000
    24    12  1994      294.000000
    25    12  1994      293.000000
    26    12  1994      291.000000
    27    12  1994      290.000000
    28    12  1994      291.000000
    29    12  1994      293.000000
    30    12  1994      294.000000
    31    12  1994      288.000000
     1     1  1995      287.000000
     2     1  1995      286.000000
     3     1  1995      285.000000
     4     1  1995      284.000000
     5     1  1995      283.000000
     6     1  1995      283.000000
     7     1  1995      282.000000
     8     1  1995      280.000000
     9     1  1995      280.000000
    10     1  1995      279.000000
    11     1  1995      278.000000
    12     1  1995      278.000000
    13     1  1995      277.000000
    14     1  1995      277.000000
    15     1  1995      276.000000
    16     1  1995      275.000000
    17     1  1995      274.000000
    18     1  1995      273.000000
    19     1  1995      272.000000
    20     1  1995      272.000000
    21     1  1995      271.000000
    22     1  1995      270.000000
    23     1  1995      270.000000
    24     1  1995      269.000000
    25     1  1995      269.000000
    26     1  1995      269.000000
    27     1  1995      268.000000
    28     1  1995      267.000000
    29     1  1995      267.000000
    30     1  1995      266.000000
    31     1  1995      265.000000
     1     2  1995      264.000000
     2     2  1995      264.000000
     3     2  1995      263.000000
     4     2  1995      261.000000
     5     2  1995      260.000000
     6     2  1995      260.000000
     7     2  1995      259.000000
     8     2  1995      258.000000
     9     2  1995      257.000000
    10     2  1995      257.000000
    11     2  1995      254.000000
    12     2  1995      254.000000
    13     2  1995      253.000000
    14     2  1995      253.000000
    15     2  1995      252.000000
    16     2  1995      252.000000
    17     2  1995      251.000000
    18     2  1995      250.000000
    19     2  1995      250.000000
    20     2  1995      250.000000
    21     2  1995      249.000000
    22     2  1995      249.000000
    23     2  1995      248.000000
    24     2  1995      248.000000
    25     2  1995      246.000000
    26     2  1995      244.000000
    27     2  1995      243.000000
    28     2  1995      242.000000
     1     3  1995      242.000000
     2     3  1995      241.000000
     3     3  1995      241.000000
     4     3  1995      240.000000
     5     3  1995      240.000000
     6     3  1995      240.000000
     7     3  1995      240.000000
     8     3  1995      239.000000
     9     3  1995      240.000000
    10     3  1995      260.000000
    11     3  1995      258.000000
    12     3  1995      270.000000
    13     3  1995      360.000000
    14     3  1995      338.000000
    15     3  1995      353.000000
    16     3  1995      297.000000
    17     3  1995      370.000000
    18     3  1995      361.000000
    19     3  1995      355.000000
    20     3  1995      328.000000
    21     3  1995      318.000000
    22     3  1995      297.000000
    23     3  1995      282.000000
    24     3  1995      277.000000
    25     3  1995      275.000000
    26     3  1995      273.000000
    27     3  1995      271.000000
    28     3  1995      269.000000
    29     3  1995      266.000000
    30     3  1995      265.000000
    31     3  1995      264.000000
     1     4  1995      263.000000
     2     4  1995      262.000000
     3     4  1995      261.000000
     4     4  1995      260.000000
     5     4  1995      260.000000
     6     4  1995      257.000000
     7     4  1995      258.000000
     8     4  1995      258.000000
     9     4  1995      257.000000
    10     4  1995      257.000000
    11     4  1995      256.000000
    12     4  1995      257.000000
    13     4  1995      256.000000
    14     4  1995      255.000000
    15     4  1995      295.000000
    16     4  1995      290.000000
    17     4  1995      287.000000
    18     4  1995      285.000000
    19     4  1995      283.000000
    20     4  1995      276.000000
    21     4  1995      269.000000
    22     4  1995      313.000000
    23     4  1995      304.000000
    24     4  1995      298.000000
    25     4  1995      278.000000
    26     4  1995      271.000000
    27     4  1995      269.000000
    28     4  1995      267.000000
    29     4  1995      265.000000
    30     4  1995      267.000000
     1     5  1995      260.000000
     2     5  1995      258.000000
     3     5  1995      259.000000
     4     5  1995      271.000000
     5     5  1995      269.000000
     6     5  1995      267.000000
     7     5  1995      264.000000
     8     5  1995      261.000000
     9     5  1995      259.000000
    10     5  1995      258.000000
    11     5  1995      257.000000
    12     5  1995      257.000000
    13     5  1995      256.000000
    14     5  1995      256.000000
    15     5  1995      256.000000
    16     5  1995      254.000000
    17     5  1995      250.000000
    18     5  1995      262.000000
    19     5  1995      263.000000
    20     5  1995      299.000000
    21     5  1995      292.000000
    22     5  1995      275.000000
    23     5  1995      268.000000
    24     5  1995      266.000000
    25     5  1995      293.000000
    26     5  1995      418.000000
    27     5  1995      618.000000
    28     5  1995      393.000000
    29     5  1995      342.000000
    30     5  1995      380.000000
    31     5  1995      432.000000
     1     6  1995      404.000000
     2     6  1995      451.000000
     3     6  1995      322.000000
     4     6  1995      511.000000
     5     6  1995      516.000000
     6     6  1995      419.000000
     7     6  1995      526.000000
     8     6  1995      737.000000
     9     6  1995      571.000000
    10     6  1995      468.000000
    11     6  1995      384.000000
    12     6  1995      478.000000
    13     6  1995      422.000000
    14     6  1995      442.000000
    15     6  1995      729.000000
    16     6  1995      499.000000
    17     6  1995      422.000000
    18     6  1995      404.000000
    19     6  1995      537.000000
    20     6  1995      618.000000
    21     6  1995      488.000000
    22     6  1995      617.000000
    23     6  1995      510.000000
    24     6  1995      472.000000
    25     6  1995      396.000000
    26     6  1995      377.000000
    27     6  1995      364.000000
    28     6  1995      353.000000
    29     6  1995      711.000000
    30     6  1995      411.000000
     1     7  1995      421.000000
     2     7  1995      465.000000
     3     7  1995      433.000000
     4     7  1995      410.000000
     5     7  1995      403.000000
     6     7  1995      406.000000
     7     7  1995      368.000000
     8     7  1995      460.000000
     9     7  1995      825.000000
    10     7  1995      465.000000
    11     7  1995      410.000000
    12     7  1995      400.000000
    13     7  1995      453.000000
    14     7  1995      400.000000
    15     7  1995      382.000000
    16     7  1995      380.000000
    17     7  1995      380.000000
    18     7  1995      483.000000
    19     7  1995      417.000000
    20     7  1995      413.000000
    21     7  1995      447.000000
    22     7  1995      634.000000
    23     7  1995      711.000000
    24     7  1995      589.000000
    25     7  1995      472.000000
    26     7  1995      833.000000
    27     7  1995      701.000000
    28     7  1995      462.000000
    29     7  1995      462.000000
    30     7  1995      625.000000
    31     7  1995      457.000000
     1     8  1995      419.000000
     2     8  1995      417.000000
     3     8  1995      392.000000
     4     8  1995      381.000000
     5     8  1995      375.000000
     6     8  1995      406.000000
     7     8  1995      417.000000
     8     8  1995      526.000000
     9     8  1995      464.000000
    10     8  1995      493.000000
    11     8  1995      532.000000
    12     8  1995      606.000000
    13     8  1995      573.000000
    14     8  1995      485.000000
    15     8  1995      525.000000
    16     8  1995      383.000000
    17     8  1995      495.000000
    18     8  1995      401.000000
    19     8  1995      380.000000
    20     8  1995      467.000000
    21     8  1995      607.000000
    22     8  1995      449.000000
    23     8  1995      400.000000
    24     8  1995      395.000000
    25     8  1995      455.000000
    26     8  1995      442.000000
    27     8  1995      461.000000
    28     8  1995      387.000000
    29     8  1995      373.000000
    30     8  1995      365.000000
    31     8  1995      361.000000
     1     9  1995      355.000000
     2     9  1995      351.000000
     3     9  1995      349.000000
     4     9  1995      345.000000
     5     9  1995      343.000000
     6     9  1995      347.000000
     7     9  1995      346.000000
     8     9  1995      341.000000
     9     9  1995      345.000000
    10     9  1995      361.000000
    11     9  1995      352.000000
    12     9  1995      343.000000
    13     9  1995      330.000000
    14     9  1995      328.000000
    15     9  1995      327.000000
    16     9  1995      328.000000
    17     9  1995      325.000000
    18     9  1995      344.000000
    19     9  1995      326.000000
    20     9  1995      324.000000
    21     9  1995      320.000000
    22     9  1995      318.000000
    23     9  1995      344.000000
    24     9  1995      339.000000
    25     9  1995      324.000000
    26     9  1995      318.000000
    27     9  1995      321.000000
    28     9  1995      343.000000
    29     9  1995      345.000000
    30     9  1995      323.000000
     1    10  1995      323.000000
     2    10  1995      317.000000
     3    10  1995      315.000000
     4    10  1995      315.000000
     5    10  1995      312.000000
     6    10  1995      309.000000
     7    10  1995      308.000000
     8    10  1995      310.000000
     9    10  1995      307.000000
    10    10  1995      346.000000
    11    10  1995      315.000000
    12    10  1995      325.000000
    13    10  1995      341.000000
    14    10  1995      316.000000
    15    10  1995      310.000000
    16    10  1995      306.000000
    17    10  1995      305.000000
    18    10  1995      304.000000
    19    10  1995      303.000000
    20    10  1995      301.000000
    21    10  1995      301.000000
    22    10  1995      300.000000
    23    10  1995      298.000000
    24    10  1995      310.000000
    25    10  1995      317.000000
    26    10  1995      307.000000
    27    10  1995      303.000000
    28    10  1995      299.000000
    29    10  1995      298.000000
    30    10  1995      302.000000
    31    10  1995      299.000000
     1    11  1995      449.000000
     2    11  1995      419.000000
     3    11  1995      374.000000
     4    11  1995      374.000000
     5    11  1995      343.000000
     6    11  1995      323.000000
     7    11  1995      316.000000
     8    11  1995      314.000000
     9    11  1995      361.000000
    10    11  1995      332.000000
    11    11  1995      344.000000
    12    11  1995      362.000000
    13    11  1995      354.000000
    14    11  1995      349.000000
    15    11  1995      343.000000
    16    11  1995      362.000000
    17    11  1995      341.000000
    18    11  1995      327.000000
    19    11  1995      320.000000
    20    11  1995      327.000000
    21    11  1995      321.000000
    22    11  1995      327.000000
    23    11  1995      323.000000
    24    11  1995      324.000000
    25    11  1995      322.000000
    26    11  1995      321.000000
    27    11  1995      317.000000
    28    11  1995      315.000000
    29    11  1995      315.000000
    30    11  1995      315.000000
     1    12  1995      313.000000
     2    12  1995      311.000000
     3    12  1995      310.000000
     4    12  1995      309.000000
     5    12  1995      308.000000
     6    12  1995      305.000000
     7    12  1995      303.000000
     8    12  1995      358.000000
     9    12  1995      354.000000
    10    12  1995      352.000000
    11    12  1995      352.000000
    12    12  1995      338.000000
    13    12  1995      318.000000
    14    12  1995      313.000000
    15    12  1995      310.000000
    16    12  1995      308.000000
    17    12  1995      307.000000
    18    12  1995      306.000000
    19    12  1995      304.000000
    20    12  1995      303.000000
    21    12  1995      300.000000
    22    12  1995      366.000000
    23    12  1995      343.000000
    24    12  1995      328.000000
    25    12  1995      317.000000
    26    12  1995      315.000000
    27    12  1995      315.000000
    28    12  1995      311.000000
    29    12  1995      310.000000
    30    12  1995      309.000000
    31    12  1995      308.000000
     1     1  1996      307.000000
     2     1  1996      306.000000
     3     1  1996      307.000000
     4     1  1996      309.000000
     5     1  1996      308.000000
     6     1  1996      305.000000
     7     1  1996      303.000000
     8     1  1996      302.000000
     9     1  1996      301.000000
    10     1  1996      298.000000
    11     1  1996      297.000000
    12     1  1996      296.000000
    13     1  1996      296.000000
    14     1  1996      296.000000
    15     1  1996      295.000000
    16     1  1996      301.000000
    17     1  1996      298.000000
    18     1  1996      298.000000
    19     1  1996      295.000000
    20     1  1996      293.000000
    21     1  1996      291.000000
    22     1  1996      295.000000
    23     1  1996      306.000000
    24     1  1996      315.000000
    25     1  1996      321.000000
    26     1  1996      315.000000
    27     1  1996      318.000000
    28     1  1996      312.000000
    29     1  1996      310.000000
    30     1  1996      309.000000
    31     1  1996      308.000000
     1     2  1996      307.000000
     2     2  1996      306.000000
     3     2  1996      310.000000
     4     2  1996      306.000000
     5     2  1996      304.000000
     6     2  1996      298.000000
     7     2  1996      297.000000
     8     2  1996      296.000000
     9     2  1996      294.000000
    10     2  1996      295.000000
    11     2  1996      302.000000
    12     2  1996      301.000000
    13     2  1996      304.000000
    14     2  1996      304.000000
    15     2  1996      309.000000
    16     2  1996      298.000000
    17     2  1996      297.000000
    18     2  1996      295.000000
    19     2  1996      293.000000
    20     2  1996      291.000000
    21     2  1996      290.000000
    22     2  1996      288.000000
    23     2  1996      287.000000
    24     2  1996      291.000000
    25     2  1996      296.000000
    26     2  1996      297.000000
    27     2  1996      303.000000
    28     2  1996      294.000000
    29     2  1996      293.000000
     1     3  1996      289.000000
     2     3  1996      286.000000
     3     3  1996      283.000000
     4     3  1996      280.000000
     5     3  1996      277.000000
     6     3  1996      273.000000
     7     3  1996      273.000000
     8     3  1996      267.000000
     9     3  1996      264.000000
    10     3  1996      254.000000
    11     3  1996      286.000000
    12     3  1996      289.000000
    13     3  1996      317.000000
    14     3  1996      330.000000
    15     3  1996      337.000000
    16     3  1996      366.000000
    17     3  1996      348.000000
    18     3  1996      320.000000
    19     3  1996      303.000000
    20     3  1996      298.000000
    21     3  1996      295.000000
    22     3  1996      291.000000
    23     3  1996      289.000000
    24     3  1996      288.000000
    25     3  1996      299.000000
    26     3  1996      300.000000
    27     3  1996      295.000000
    28     3  1996      293.000000
    29     3  1996      292.000000
    30     3  1996      288.000000
    31     3  1996      288.000000
     1     4  1996      287.000000
     2     4  1996      287.000000
     3     4  1996      286.000000
     4     4  1996      285.000000
     5     4  1996      284.000000
     6     4  1996      282.000000
     7     4  1996      280.000000
     8     4  1996      279.000000
     9     4  1996      277.000000
    10     4  1996      277.000000
    11     4  1996      276.000000
    12     4  1996      275.000000
    13     4  1996      278.000000
    14     4  1996      276.000000
    15     4  1996      275.000000
    16     4  1996      275.000000
    17     4  1996      274.000000
    18     4  1996      273.000000
    19     4  1996      319.000000
    20     4  1996      309.000000
    21     4  1996      311.000000
    22     4  1996      319.000000
    23     4  1996      311.000000
    24     4  1996      309.000000
    25     4  1996      303.000000
    26     4  1996      327.000000
    27     4  1996      318.000000
    28     4  1996      309.000000
    29     4  1996      294.000000
    30     4  1996      285.000000
     1     5  1996      279.000000
     2     5  1996      338.000000
     3     5  1996      346.000000
     4     5  1996      337.000000
     5     5  1996      407.000000
     6     5  1996      411.000000
     7     5  1996      347.000000
     8     5  1996      339.000000
     9     5  1996      331.000000
    10     5  1996      297.000000
    11     5  1996      288.000000
    12     5  1996      282.000000
