MARAÃ	-65.583	-1.867
    31     1  2018     1032.000000
     1     2  2018     1042.000000
     2     2  2018     1052.000000
     3     2  2018     1061.000000
     4     2  2018     1071.000000
     5     2  2018     1078.000000
     6     2  2018     1086.000000
     7     2  2018     1091.000000
     8     2  2018     1096.000000
     9     2  2018     1100.000000
    10     2  2018     1101.000000
    11     2  2018     1097.000000
    12     2  2018     1095.000000
    13     2  2018     1088.000000
    14     2  2018     1080.000000
    15     2  2018     1072.000000
    16     2  2018     1065.000000
    17     2  2018     1057.000000
    18     2  2018     1050.000000
    19     2  2018     1042.000000
    20     2  2018     1034.000000
    21     2  2018     1024.000000
    22     2  2018     1014.000000
    23     2  2018     1011.000000
    24     2  2018     1007.000000
    25     2  2018     1002.000000
    26     2  2018      996.000000
    27     2  2018      992.000000
    28     2  2018      984.000000
     1     3  2018      978.000000
     2     3  2018      970.000000
     3     3  2018      966.000000
     4     3  2018      958.000000
     5     3  2018      950.000000
     6     3  2018      943.000000
     7     3  2018      936.000000
     8     3  2018      931.000000
     9     3  2018      926.000000
    10     3  2018      921.000000
    11     3  2018      917.000000
    12     3  2018      912.000000
    13     3  2018      906.000000
    14     3  2018      899.000000
    15     3  2018      891.000000
    16     3  2018      884.000000
    17     3  2018      877.000000
    18     3  2018      870.000000
    19     3  2018      865.000000
    20     3  2018      860.000000
    21     3  2018      856.000000
    22     3  2018      855.000000
    23     3  2018      858.000000
    24     3  2018      863.000000
    25     3  2018      870.000000
    26     3  2018      877.000000
    27     3  2018      882.000000
    28     3  2018      889.000000
    29     3  2018      894.000000
    30     3  2018      900.000000
    31     3  2018      909.000000
     1     4  2018      925.000000
     2     4  2018      937.000000
     3     4  2018      951.000000
     4     4  2018      965.000000
     5     4  2018      976.000000
     6     4  2018      986.000000
     7     4  2018      994.000000
     8     4  2018     1005.000000
     9     4  2018     1020.000000
    10     4  2018     1030.000000
    11     4  2018     1039.000000
    12     4  2018     1047.000000
    13     4  2018     1055.000000
    14     4  2018     1063.000000
    15     4  2018     1071.000000
    16     4  2018     1079.000000
    17     4  2018     1087.000000
    18     4  2018     1096.000000
    19     4  2018     1107.000000
    20     4  2018     1118.000000
    21     4  2018     1129.000000
    22     4  2018     1141.000000
    23     4  2018     1152.000000
    24     4  2018     1163.000000
    25     4  2018     1175.000000
    26     4  2018     1187.000000
    27     4  2018     1199.000000
    28     4  2018     1208.000000
    29     4  2018     1217.000000
    30     4  2018     1226.000000
     1     5  2018     1235.000000
     2     5  2018     1247.000000
     3     5  2018     1258.000000
     4     5  2018     1268.000000
     5     5  2018     1278.000000
     6     5  2018     1288.000000
     7     5  2018     1297.000000
     8     5  2018     1308.000000
     9     5  2018     1321.000000
    10     5  2018     1329.000000
    11     5  2018     1337.000000
    12     5  2018     1343.000000
    13     5  2018     1350.000000
    14     5  2018     1357.000000
    15     5  2018     1364.000000
    16     5  2018     1371.000000
    17     5  2018     1376.000000
    18     5  2018     1383.000000
    19     5  2018     1387.000000
    20     5  2018     1393.000000
    21     5  2018     1398.000000
    22     5  2018     1405.000000
    23     5  2018     1409.000000
    24     5  2018     1415.000000
    25     5  2018     1419.000000
    26     5  2018     1423.000000
    27     5  2018     1428.000000
    28     5  2018     1432.000000
    29     5  2018     1435.000000
    30     5  2018     1439.000000
    31     5  2018     1442.000000
     1     6  2018     1445.000000
     2     6  2018     1448.000000
     3     6  2018     1450.000000
     4     6  2018     1452.000000
     5     6  2018     1454.000000
     6     6  2018     1456.000000
     7     6  2018     1456.000000
     8     6  2018     1458.000000
     9     6  2018     1460.000000
    10     6  2018     1461.000000
    11     6  2018     1463.000000
    12     6  2018     1465.000000
    13     6  2018     1467.000000
    14     6  2018     1469.000000
    15     6  2018     1470.000000
    16     6  2018     1471.000000
    17     6  2018     1473.000000
    18     6  2018     1475.000000
    19     6  2018     1478.000000
    20     6  2018     1481.000000
    21     6  2018     1483.000000
    22     6  2018     1484.000000
    23     6  2018     1484.000000
    24     6  2018     1484.000000
    25     6  2018     1484.000000
    26     6  2018     1483.000000
    27     6  2018     1484.000000
    28     6  2018     1483.000000
    29     6  2018     1483.000000
    30     6  2018     1482.000000
     1     7  2018     1481.000000
     2     7  2018     1481.000000
     3     7  2018     1480.000000
     4     7  2018     1478.000000
     5     7  2018     1476.000000
     6     7  2018     1475.000000
     7     7  2018     1474.000000
     8     7  2018     1472.000000
     9     7  2018     1470.000000
    10     7  2018     1468.000000
    11     7  2018     1465.000000
    12     7  2018     1462.000000
    13     7  2018     1459.000000
    14     7  2018     1456.000000
    15     7  2018     1452.000000
    16     7  2018     1448.000000
    17     7  2018     1443.000000
    18     7  2018     1438.000000
    19     7  2018     1432.000000
    20     7  2018     1427.000000
    21     7  2018     1422.000000
    22     7  2018     1417.000000
    23     7  2018     1413.000000
    24     7  2018     1408.000000
    25     7  2018     1400.000000
    26     7  2018     1395.000000
    27     7  2018     1389.000000
    28     7  2018     1383.000000
    29     7  2018     1378.000000
    30     7  2018     1376.000000
    31     7  2018     1372.000000
     1     8  2018     1368.000000
     2     8  2018     1363.000000
     3     8  2018     1359.000000
     4     8  2018     1355.000000
     5     8  2018     1350.000000
     6     8  2018     1345.000000
     7     8  2018     1341.000000
     8     8  2018     1335.000000
     9     8  2018     1331.000000
    10     8  2018     1327.000000
    11     8  2018     1324.000000
    12     8  2018     1319.000000
    13     8  2018     1314.000000
    14     8  2018     1309.000000
    15     8  2018     1304.000000
    16     8  2018     1297.000000
    17     8  2018     1292.000000
    18     8  2018     1287.000000
    19     8  2018     1282.000000
    20     8  2018     1278.000000
    21     8  2018     1272.000000
    22     8  2018     1266.000000
    23     8  2018     1260.000000
    24     8  2018     1254.000000
    25     8  2018     1249.000000
    26     8  2018     1243.000000
    27     8  2018     1238.000000
    28     8  2018     1233.000000
    29     8  2018     1228.000000
    30     8  2018     1223.000000
    31     8  2018     1219.000000
     1     9  2018     1215.000000
     2     9  2018     1212.000000
     3     9  2018     1209.000000
     4     9  2018     1206.000000
     5     9  2018     1202.000000
     6     9  2018     1194.000000
     7     9  2018     1186.000000
     8     9  2018     1177.000000
     9     9  2018     1168.000000
    10     9  2018     1160.000000
    11     9  2018     1155.000000
    12     9  2018     1150.000000
    13     9  2018     1146.000000
    14     9  2018     1142.000000
    15     9  2018     1134.000000
    16     9  2018     1126.000000
    17     9  2018     1118.000000
    18     9  2018     1109.000000
    19     9  2018     1094.000000
    20     9  2018     1078.000000
    21     9  2018     1062.000000
    22     9  2018     1046.000000
    23     9  2018     1030.000000
    24     9  2018     1013.000000
    25     9  2018      988.000000
    26     9  2018      962.000000
    27     9  2018      933.000000
    28     9  2018      899.000000
    29     9  2018      868.000000
    30     9  2018      836.000000
     1    10  2018      806.000000
     2    10  2018      778.000000
     3    10  2018      749.000000
     4    10  2018      723.000000
     5    10  2018      704.000000
     6    10  2018      687.000000
     7    10  2018      673.000000
     8    10  2018      662.000000
     9    10  2018      654.000000
    10    10  2018      648.000000
    11    10  2018      645.000000
    12    10  2018      643.000000
    13    10  2018      648.000000
    14    10  2018      656.000000
    15    10  2018      665.000000
    16    10  2018      676.000000
    17    10  2018      688.000000
    18    10  2018      700.000000
    19    10  2018      714.000000
    20    10  2018      726.000000
    21    10  2018      735.000000
    22    10  2018      744.000000
    23    10  2018      750.000000
    24    10  2018      752.000000
    25    10  2018      755.000000
    26    10  2018      757.000000
    27    10  2018      760.000000
    28    10  2018      765.000000
    29    10  2018      770.000000
    30    10  2018      773.000000
    31    10  2018      773.000000
     1    11  2018      771.000000
     2    11  2018      766.000000
     3    11  2018      764.000000
     4    11  2018      766.000000
     5    11  2018      768.000000
     6    11  2018      777.000000
     7    11  2018      790.000000
     8    11  2018      802.000000
     9    11  2018      820.000000
    10    11  2018      839.000000
    11    11  2018      857.000000
    12    11  2018      870.000000
    13    11  2018      880.000000
    14    11  2018      889.000000
    15    11  2018      895.000000
    16    11  2018      897.000000
    17    11  2018      892.000000
    18    11  2018      894.000000
    19    11  2018      893.000000
    20    11  2018      891.000000
    21    11  2018      889.000000
    22    11  2018      886.000000
    23    11  2018      887.000000
    24    11  2018      888.000000
    25    11  2018      893.000000
    26    11  2018      899.000000
    27    11  2018      909.000000
    28    11  2018      920.000000
    29    11  2018      933.000000
    30    11  2018      944.000000
     1    12  2018      955.000000
     2    12  2018      965.000000
     3    12  2018      974.000000
     4    12  2018      984.000000
     5    12  2018      992.000000
     6    12  2018     1001.000000
     7    12  2018     1008.000000
     8    12  2018     1013.000000
     9    12  2018     1015.000000
    10    12  2018     1014.000000
    11    12  2018     1012.000000
    12    12  2018     1009.000000
    13    12  2018     1007.000000
    14    12  2018     1005.000000
    15    12  2018     1004.000000
    16    12  2018     1005.000000
    17    12  2018     1012.000000
    18    12  2018     1020.000000
    19    12  2018     1030.000000
    20    12  2018     1042.000000
    21    12  2018     1054.000000
    22    12  2018     1066.000000
    23    12  2018     1077.000000
    24    12  2018     1088.000000
    25    12  2018     1101.000000
    26    12  2018     1113.000000
    27    12  2018     1123.000000
    28    12  2018     1133.000000
    29    12  2018     1144.000000
    30    12  2018     1156.000000
    31    12  2018     1166.000000
     1     1  2019     1167.000000
     2     1  2019     1168.000000
     3     1  2019     1173.000000
     4     1  2019     1178.000000
     5     1  2019     1183.000000
     6     1  2019     1188.000000
     7     1  2019     1189.000000
     8     1  2019     1190.000000
     9     1  2019     1190.000000
    10     1  2019     1190.000000
    11     1  2019     1190.000000
    12     1  2019     1193.000000
    13     1  2019     1196.000000
    14     1  2019     1196.000000
    15     1  2019     1196.000000
    16     1  2019     1195.000000
    17     1  2019     1194.000000
    18     1  2019     1193.000000
    19     1  2019     1191.000000
    20     1  2019     1187.000000
    21     1  2019     1183.000000
    22     1  2019     1181.000000
    23     1  2019     1176.000000
    24     1  2019     1171.000000
    25     1  2019     1169.000000
    26     1  2019     1169.000000
    27     1  2019     1170.000000
    28     1  2019     1173.000000
    29     1  2019     1175.000000
    30     1  2019     1181.000000
    31     1  2019     1185.000000
     1     2  2019     1190.000000
     2     2  2019     1194.000000
     3     2  2019     1199.000000
     4     2  2019     1203.000000
     5     2  2019     1208.000000
     6     2  2019     1211.000000
     7     2  2019     1212.000000
     8     2  2019     1214.000000
     9     2  2019     1217.000000
    10     2  2019     1219.000000
    11     2  2019     1222.000000
    12     2  2019     1224.000000
    13     2  2019     1227.000000
    14     2  2019     1232.000000
    15     2  2019     1237.000000
    16     2  2019     1241.000000
    17     2  2019     1245.000000
    18     2  2019     1249.000000
    19     2  2019     1252.000000
    20     2  2019     1254.000000
    21     2  2019     1256.000000
    22     2  2019     1257.000000
    23     2  2019     1259.000000
    24     2  2019     1260.000000
    25     2  2019     1261.000000
    26     2  2019     1259.000000
    27     2  2019     1256.000000
    28     2  2019     1253.000000
     1     3  2019     1250.000000
     2     3  2019     1247.000000
     3     3  2019     1244.000000
     4     3  2019     1239.000000
     5     3  2019     1236.000000
     6     3  2019     1233.000000
     7     3  2019     1228.000000
     8     3  2019     1224.000000
     9     3  2019     1220.000000
    10     3  2019     1218.000000
    11     3  2019     1218.000000
    12     3  2019     1218.000000
    13     3  2019     1219.000000
    14     3  2019     1219.000000
    15     3  2019     1221.000000
    16     3  2019     1223.000000
    17     3  2019     1227.000000
    18     3  2019     1231.000000
    19     3  2019     1234.000000
    20     3  2019     1238.000000
    21     3  2019     1243.000000
    22     3  2019     1247.000000
    23     3  2019     1251.000000
    24     3  2019     1255.000000
    25     3  2019     1259.000000
    26     3  2019     1262.000000
    27     3  2019     1265.000000
    28     3  2019     1271.000000
    29     3  2019     1279.000000
    30     3  2019     1288.000000
    31     3  2019     1291.000000
     1     4  2019     1295.000000
     2     4  2019     1300.000000
     3     4  2019     1305.000000
     4     4  2019     1309.000000
     5     4  2019     1313.000000
     6     4  2019     1317.000000
     7     4  2019     1322.000000
     8     4  2019     1328.000000
     9     4  2019     1331.000000
    10     4  2019     1334.000000
    11     4  2019     1337.000000
    12     4  2019     1340.000000
    13     4  2019     1344.000000
    14     4  2019     1348.000000
    15     4  2019     1353.000000
    16     4  2019     1357.000000
    17     4  2019     1361.000000
    18     4  2019     1364.000000
    19     4  2019     1367.000000
    20     4  2019     1369.000000
    21     4  2019     1372.000000
    22     4  2019     1376.000000
    23     4  2019     1379.000000
    24     4  2019     1381.000000
    25     4  2019     1387.000000
    26     4  2019     1394.000000
    27     4  2019     1405.000000
    28     4  2019     1411.000000
    29     4  2019     1417.000000
    30     4  2019     1423.000000
     1     5  2019     1428.000000
     2     5  2019     1434.000000
     3     5  2019     1442.000000
     4     5  2019     1448.000000
     5     5  2019     1454.000000
     6     5  2019     1459.000000
     7     5  2019     1464.000000
     8     5  2019     1471.000000
     9     5  2019     1475.000000
    10     5  2019     1481.000000
    11     5  2019     1488.000000
    12     5  2019     1492.000000
    13     5  2019     1496.000000
    14     5  2019     1501.000000
    15     5  2019     1507.000000
    16     5  2019     1513.000000
    17     5  2019     1516.000000
    18     5  2019     1520.000000
    19     5  2019     1524.000000
    20     5  2019     1527.000000
    21     5  2019     1533.000000
    22     5  2019     1535.000000
    23     5  2019     1538.000000
    24     5  2019     1540.000000
    25     5  2019     1542.000000
    26     5  2019     1543.000000
    27     5  2019     1544.000000
    28     5  2019     1545.000000
    29     5  2019     1546.000000
    30     5  2019     1546.000000
    31     5  2019     1546.000000
     1     6  2019     1547.000000
     2     6  2019     1548.000000
     3     6  2019     1548.000000
     4     6  2019     1548.000000
     5     6  2019     1549.000000
     6     6  2019     1549.000000
     7     6  2019     1550.000000
     8     6  2019     1551.000000
     9     6  2019     1550.000000
    10     6  2019     1550.000000
    11     6  2019     1550.000000
    12     6  2019     1549.000000
    13     6  2019     1549.000000
    14     6  2019     1548.000000
    15     6  2019     1548.000000
    16     6  2019     1549.000000
    17     6  2019     1550.000000
    18     6  2019     1550.000000
    19     6  2019     1550.000000
    20     6  2019     1549.000000
    21     6  2019     1548.000000
    22     6  2019     1546.000000
    23     6  2019     1544.000000
    24     6  2019     1541.000000
    25     6  2019     1538.000000
    26     6  2019     1535.000000
    27     6  2019     1532.000000
    28     6  2019     1530.000000
    29     6  2019     1530.000000
    30     6  2019     1529.000000
     1     7  2019     1528.000000
     2     7  2019     1527.000000
     3     7  2019     1524.000000
     4     7  2019     1521.000000
     5     7  2019     1519.000000
     6     7  2019     1517.000000
     7     7  2019     1515.000000
     8     7  2019     1512.000000
     9     7  2019     1510.000000
    10     7  2019     1509.000000
    11     7  2019     1507.000000
    12     7  2019     1503.000000
    13     7  2019     1500.000000
    14     7  2019     1496.000000
    15     7  2019     1494.000000
    16     7  2019     1492.000000
    17     7  2019     1490.000000
    18     7  2019     1489.000000
    19     7  2019     1487.000000
    20     7  2019     1484.000000
    21     7  2019     1481.000000
    22     7  2019     1478.000000
    23     7  2019     1476.000000
    24     7  2019     1473.000000
    25     7  2019     1470.000000
    26     7  2019     1467.000000
    27     7  2019     1464.000000
    28     7  2019     1460.000000
    29     7  2019     1455.000000
    30     7  2019     1451.000000
    31     7  2019     1450.000000
     1     8  2019     1449.000000
     2     8  2019     1446.000000
     3     8  2019     1442.000000
     4     8  2019     1437.000000
     5     8  2019     1432.000000
     6     8  2019     1427.000000
     7     8  2019     1421.000000
     8     8  2019     1415.000000
     9     8  2019     1410.000000
    10     8  2019     1405.000000
    11     8  2019     1400.000000
    12     8  2019     1395.000000
    13     8  2019     1389.000000
    14     8  2019     1384.000000
    15     8  2019     1378.000000
    16     8  2019     1372.000000
    17     8  2019     1367.000000
    18     8  2019     1358.000000
    19     8  2019     1350.000000
    20     8  2019     1342.000000
    21     8  2019     1333.000000
    22     8  2019     1323.000000
    23     8  2019     1314.000000
    24     8  2019     1305.000000
    25     8  2019     1295.000000
    26     8  2019     1285.000000
    27     8  2019     1275.000000
    28     8  2019     1261.000000
    29     8  2019     1248.000000
    30     8  2019     1234.000000
    31     8  2019     1217.000000
     1     9  2019     1204.000000
     2     9  2019     1190.000000
     3     9  2019     1177.000000
     4     9  2019     1164.000000
     5     9  2019     1147.000000
     6     9  2019     1128.000000
     7     9  2019     1092.000000
     8     9  2019     1062.000000
     9     9  2019     1038.000000
    10     9  2019     1020.000000
    11     9  2019      997.000000
    12     9  2019      953.000000
    13     9  2019      924.000000
    14     9  2019      901.000000
    15     9  2019      875.000000
    16     9  2019      849.000000
    17     9  2019      826.000000
    18     9  2019      807.000000
    19     9  2019      792.000000
    20     9  2019      782.000000
    21     9  2019      773.000000
    22     9  2019      764.000000
    23     9  2019      757.000000
    24     9  2019      753.000000
    25     9  2019      751.000000
    26     9  2019      753.000000
    27     9  2019      759.000000
    28     9  2019      764.000000
    29     9  2019      769.000000
    30     9  2019      771.000000
     1    10  2019      770.000000
     2    10  2019      762.000000
     3    10  2019      756.000000
     4    10  2019      756.000000
     5    10  2019      754.000000
     6    10  2019      759.000000
     7    10  2019      761.000000
     8    10  2019      763.000000
     9    10  2019      763.000000
    10    10  2019      765.000000
    11    10  2019      766.000000
    12    10  2019      767.000000
    13    10  2019      765.000000
    14    10  2019      761.000000
    15    10  2019      756.000000
    16    10  2019      750.000000
    17    10  2019      743.000000
    18    10  2019      739.000000
    19    10  2019      742.000000
    20    10  2019      751.000000
    21    10  2019      763.000000
    22    10  2019      776.000000
    23    10  2019      792.000000
    24    10  2019      811.000000
    25    10  2019      824.000000
    26    10  2019      833.000000
    27    10  2019      844.000000
    28    10  2019      853.000000
    29    10  2019      862.000000
    30    10  2019      871.000000
    31    10  2019      880.000000
     1    11  2019      890.000000
     2    11  2019      899.000000
     3    11  2019      909.000000
     4    11  2019      918.000000
     5    11  2019      926.000000
     6    11  2019      935.000000
     7    11  2019      943.000000
     8    11  2019      949.000000
     9    11  2019      954.000000
    10    11  2019      958.000000
    11    11  2019      963.000000
    12    11  2019      970.000000
    13    11  2019      978.000000
    14    11  2019      985.000000
    15    11  2019      990.000000
    16    11  2019      995.000000
    17    11  2019     1003.000000
    18    11  2019     1011.000000
    19    11  2019     1018.000000
    20    11  2019     1024.000000
    21    11  2019     1030.000000
    22    11  2019     1038.000000
    23    11  2019     1046.000000
    24    11  2019     1054.000000
    25    11  2019     1061.000000
    26    11  2019     1066.000000
    27    11  2019     1073.000000
    28    11  2019     1081.000000
    29    11  2019     1088.000000
    30    11  2019     1093.000000
     1    12  2019     1095.000000
     2    12  2019     1096.000000
     3    12  2019     1097.000000
     4    12  2019     1098.000000
     5    12  2019     1100.000000
     6    12  2019     1102.000000
     7    12  2019     1103.000000
     8    12  2019     1104.000000
     9    12  2019     1106.000000
    10    12  2019     1107.000000
    11    12  2019     1109.000000
    12    12  2019     1113.000000
    13    12  2019     1118.000000
    14    12  2019     1123.000000
    15    12  2019     1128.000000
    16    12  2019     1133.000000
    17    12  2019     1136.000000
    18    12  2019     1139.000000
    19    12  2019     1140.000000
    20    12  2019     1141.000000
    21    12  2019     1141.000000
    22    12  2019     1141.000000
    23    12  2019     1140.000000
    24    12  2019     1139.000000
    25    12  2019     1138.000000
    26    12  2019     1138.000000
    27    12  2019     1139.000000
    28    12  2019     1140.000000
    29    12  2019     1143.000000
    30    12  2019     1148.000000
    31    12  2019     1154.000000
     1     1  2020     1162.000000
     2     1  2020     1169.000000
     3     1  2020     1174.000000
     4     1  2020     1180.000000
     5     1  2020     1185.000000
     6     1  2020     1191.000000
     7     1  2020     1197.000000
     8     1  2020     1203.000000
     9     1  2020     1207.000000
    10     1  2020     1210.000000
    11     1  2020     1213.000000
    12     1  2020     1215.000000
    13     1  2020     1214.000000
    14     1  2020     1212.000000
    15     1  2020     1211.000000
    16     1  2020     1208.000000
    17     1  2020     1205.000000
    18     1  2020     1199.000000
    19     1  2020     1195.000000
    20     1  2020     1192.000000
    21     1  2020     1187.000000
    22     1  2020     1181.000000
    23     1  2020     1175.000000
    24     1  2020     1172.000000
    25     1  2020     1169.000000
    26     1  2020     1166.000000
    27     1  2020     1167.000000
    28     1  2020     1169.000000
    29     1  2020     1171.000000
    30     1  2020     1172.000000
    31     1  2020     1171.000000
     1     2  2020     1169.000000
     2     2  2020     1167.000000
     3     2  2020     1165.000000
     4     2  2020     1160.000000
     5     2  2020     1154.000000
     6     2  2020     1147.000000
     7     2  2020     1140.000000
     8     2  2020     1133.000000
     9     2  2020     1128.000000
    10     2  2020     1125.000000
    11     2  2020     1121.000000
    12     2  2020     1118.000000
    13     2  2020     1117.000000
    14     2  2020     1115.000000
    15     2  2020     1112.000000
    16     2  2020     1110.000000
    17     2  2020     1108.000000
    18     2  2020     1105.000000
    19     2  2020     1099.000000
    20     2  2020     1093.000000
    21     2  2020     1089.000000
    22     2  2020     1083.000000
    23     2  2020     1078.000000
    24     2  2020     1072.000000
    25     2  2020     1067.000000
    26     2  2020     1061.000000
    27     2  2020     1055.000000
    28     2  2020     1052.000000
    29     2  2020     1050.000000
     1     3  2020     1050.000000
     2     3  2020     1052.000000
     3     3  2020     1054.000000
     4     3  2020     1056.000000
     5     3  2020     1058.000000
     6     3  2020     1061.000000
     7     3  2020     1064.000000
     8     3  2020     1067.000000
     9     3  2020     1071.000000
    10     3  2020     1075.000000
    11     3  2020     1081.000000
    12     3  2020     1089.000000
    13     3  2020     1097.000000
    14     3  2020     1105.000000
    15     3  2020     1113.000000
    16     3  2020     1122.000000
    17     3  2020     1130.000000
    18     3  2020     1141.000000
    19     3  2020     1150.000000
    20     3  2020     1159.000000
    21     3  2020     1166.000000
    22     3  2020     1172.000000
    23     3  2020     1176.000000
    24     3  2020     1179.000000
    25     3  2020     1180.000000
    26     3  2020     1179.000000
    27     3  2020     1177.000000
    28     3  2020     1174.000000
    29     3  2020     1172.000000
    30     3  2020     1171.000000
    31     3  2020     1172.000000
     1     4  2020     1172.000000
     2     4  2020     1172.000000
     3     4  2020     1170.000000
     4     4  2020     1168.000000
     5     4  2020     1171.000000
     6     4  2020     1176.000000
     7     4  2020     1177.000000
     8     4  2020     1177.000000
     9     4  2020     1177.000000
    10     4  2020     1178.000000
    11     4  2020     1181.000000
    12     4  2020     1184.000000
    13     4  2020     1190.000000
    14     4  2020     1196.000000
    15     4  2020     1202.000000
    16     4  2020     1209.000000
    17     4  2020     1217.000000
    18     4  2020     1225.000000
    19     4  2020     1234.000000
    20     4  2020     1244.000000
    21     4  2020     1252.000000
    22     4  2020     1259.000000
    23     4  2020     1265.000000
    24     4  2020     1270.000000
    25     4  2020     1275.000000
    26     4  2020     1281.000000
    27     4  2020     1294.000000
    28     4  2020     1299.000000
    29     4  2020     1302.000000
    30     4  2020     1304.000000
     1     5  2020     1305.000000
     2     5  2020     1306.000000
     3     5  2020     1307.000000
     4     5  2020     1306.000000
     5     5  2020     1307.000000
     6     5  2020     1306.000000
     7     5  2020     1305.000000
     8     5  2020     1303.000000
     9     5  2020     1301.000000
    10     5  2020     1299.000000
    11     5  2020     1300.000000
    12     5  2020     1302.000000
    13     5  2020     1306.000000
    14     5  2020     1311.000000
    15     5  2020     1316.000000
    16     5  2020     1321.000000
    17     5  2020     1326.000000
    18     5  2020     1332.000000
    19     5  2020     1337.000000
    20     5  2020     1342.000000
    21     5  2020     1346.000000
    22     5  2020     1352.000000
    23     5  2020     1362.000000
    24     5  2020     1366.000000
    25     5  2020     1365.000000
    26     5  2020     1370.000000
    27     5  2020     1375.000000
    28     5  2020     1380.000000
    29     5  2020     1385.000000
    30     5  2020     1390.000000
    31     5  2020     1395.000000
     1     6  2020     1399.000000
     2     6  2020     1404.000000
     3     6  2020     1409.000000
     4     6  2020     1416.000000
     5     6  2020     1422.000000
     6     6  2020     1427.000000
     7     6  2020     1429.000000
     8     6  2020     1431.000000
     9     6  2020     1433.000000
    10     6  2020     1435.000000
    11     6  2020     1437.000000
    12     6  2020     1440.000000
    13     6  2020     1442.000000
    14     6  2020     1445.000000
    15     6  2020     1445.000000
    16     6  2020     1443.000000
    17     6  2020     1443.000000
    18     6  2020     1443.000000
    19     6  2020     1443.000000
    20     6  2020     1441.000000
    21     6  2020     1439.000000
    22     6  2020     1436.000000
    23     6  2020     1434.000000
    24     6  2020     1432.000000
    25     6  2020     1429.000000
    26     6  2020     1427.000000
    27     6  2020     1424.000000
    28     6  2020     1420.000000
    29     6  2020     1417.000000
    30     6  2020     1415.000000
     1     7  2020     1412.000000
     2     7  2020     1409.000000
     3     7  2020     1406.000000
     4     7  2020     1403.000000
     5     7  2020     1401.000000
     6     7  2020     1401.000000
     7     7  2020     1401.000000
     8     7  2020     1399.000000
     9     7  2020     1397.000000
    10     7  2020     1394.000000
    11     7  2020     1392.000000
    12     7  2020     1391.000000
    13     7  2020     1390.000000
    14     7  2020     1389.000000
    15     7  2020     1387.000000
    16     7  2020     1385.000000
    17     7  2020     1384.000000
    18     7  2020     1383.000000
    19     7  2020     1382.000000
    20     7  2020     1381.000000
    21     7  2020     1379.000000
    22     7  2020     1377.000000
    23     7  2020     1376.000000
    24     7  2020     1375.000000
    25     7  2020     1374.000000
    26     7  2020     1373.000000
    27     7  2020     1372.000000
    28     7  2020     1371.000000
    29     7  2020     1369.000000
    30     7  2020     1369.000000
    31     7  2020     1367.000000
     1     8  2020     1364.000000
     2     8  2020     1359.000000
     3     8  2020     1355.000000
     4     8  2020     1350.000000
     5     8  2020     1343.000000
     6     8  2020     1336.000000
     7     8  2020     1332.000000
     8     8  2020     1326.000000
     9     8  2020     1315.000000
    10     8  2020     1303.000000
    11     8  2020     1290.000000
    12     8  2020     1278.000000
    13     8  2020     1266.000000
    14     8  2020     1251.000000
    15     8  2020     1233.000000
    16     8  2020     1217.000000
    17     8  2020     1197.000000
    18     8  2020     1177.000000
    19     8  2020     1153.000000
    20     8  2020     1126.000000
    21     8  2020     1090.000000
    22     8  2020     1057.000000
    23     8  2020     1022.000000
    24     8  2020      988.000000
    25     8  2020      956.000000
    26     8  2020      926.000000
    27     8  2020      891.000000
    28     8  2020      863.000000
    29     8  2020      847.000000
    30     8  2020      820.000000
    31     8  2020      795.000000
     1     9  2020      779.000000
     2     9  2020      768.000000
     3     9  2020      762.000000
     4     9  2020      758.000000
     5     9  2020      750.000000
     6     9  2020      736.000000
     7     9  2020      717.000000
     8     9  2020      700.000000
     9     9  2020      679.000000
    10     9  2020      666.000000
    11     9  2020      654.000000
    12     9  2020      646.000000
    13     9  2020      640.000000
    14     9  2020      640.000000
    15     9  2020      639.000000
    16     9  2020      637.000000
    17     9  2020      634.000000
    18     9  2020      632.000000
    19     9  2020      631.000000
    20     9  2020      630.000000
    21     9  2020      630.000000
    22     9  2020      630.000000
    23     9  2020      631.000000
    24     9  2020      632.000000
    25     9  2020      636.000000
    26     9  2020      640.000000
    27     9  2020      643.000000
    28     9  2020      643.000000
    29     9  2020      648.000000
    30     9  2020      649.000000
     1    10  2020      658.000000
     2    10  2020      669.000000
     3    10  2020      679.000000
     4    10  2020      699.000000
     5    10  2020      712.000000
     6    10  2020      722.000000
     7    10  2020      730.000000
     8    10  2020      742.000000
     9    10  2020      753.000000
    10    10  2020      757.000000
    11    10  2020      765.000000
    12    10  2020      770.000000
    13    10  2020      775.000000
    14    10  2020      776.000000
    15    10  2020      776.000000
    16    10  2020      775.000000
    17    10  2020      775.000000
    18    10  2020      775.000000
    19    10  2020      774.000000
    20    10  2020      774.000000
    21    10  2020      773.000000
    22    10  2020      770.000000
    23    10  2020      765.000000
    24    10  2020      760.000000
    25    10  2020      756.000000
    26    10  2020      754.000000
    27    10  2020      752.000000
    28    10  2020      751.000000
    29    10  2020      750.000000
    30    10  2020      749.000000
    31    10  2020      748.000000
     1    11  2020      749.000000
     2    11  2020      750.000000
     3    11  2020      751.000000
     4    11  2020      753.000000
     5    11  2020      750.000000
     6    11  2020      743.000000
     7    11  2020      734.000000
     8    11  2020      719.000000
     9    11  2020      701.000000
    10    11  2020      693.000000
    11    11  2020      688.000000
    12    11  2020      682.000000
