ITACOATIARA	-58.417	-3.133
    20     4  2000     1967.000000
    21     4  2000     1970.000000
    22     4  2000     1974.000000
    23     4  2000     1978.000000
    24     4  2000     1982.000000
    25     4  2000     1986.000000
    26     4  2000     1989.000000
    27     4  2000     1996.000000
    28     4  2000     2001.000000
    29     4  2000     2013.000000
    30     4  2000     2020.000000
     1     5  2000     2023.000000
     2     5  2000     2027.000000
     3     5  2000     2029.000000
     4     5  2000     2033.000000
     5     5  2000     2039.000000
     6     5  2000     2043.000000
     7     5  2000     2046.000000
     8     5  2000     2049.000000
     9     5  2000     2053.000000
    10     5  2000     2058.000000
    11     5  2000     2061.000000
    12     5  2000     2064.000000
    13     5  2000     2066.000000
    14     5  2000     2068.000000
    15     5  2000     2070.000000
    16     5  2000     2074.000000
    17     5  2000     2077.000000
    18     5  2000     2080.000000
    19     5  2000     2085.000000
    20     5  2000     2089.000000
    21     5  2000     2093.000000
    22     5  2000     2096.000000
    23     5  2000     2098.000000
    24     5  2000     2098.000000
    25     5  2000     2099.000000
    26     5  2000     2100.000000
    27     5  2000     2103.000000
    28     5  2000     2103.000000
    29     5  2000     2104.000000
    30     5  2000     2104.000000
    31     5  2000     2105.000000
     1     6  2000     2107.000000
     2     6  2000     2107.000000
     3     6  2000     2110.000000
     4     6  2000     2110.000000
     5     6  2000     2110.000000
     6     6  2000     2109.000000
     7     6  2000     2108.000000
     8     6  2000     2108.000000
     9     6  2000     2109.000000
    10     6  2000     2110.000000
    11     6  2000     2111.000000
    12     6  2000     2111.000000
    13     6  2000     2111.000000
    14     6  2000     2113.000000
    15     6  2000     2113.000000
    16     6  2000     2112.000000
    17     6  2000     2114.000000
    18     6  2000     2113.000000
    19     6  2000     2112.000000
    20     6  2000     2116.000000
    21     6  2000     2117.000000
    22     6  2000     2117.000000
    23     6  2000     2117.000000
    24     6  2000     2118.000000
    25     6  2000     2116.000000
    26     6  2000     2116.000000
    27     6  2000     2116.000000
    28     6  2000     2116.000000
    29     6  2000     2116.000000
    30     6  2000     2114.000000
     1     7  2000     2112.000000
     2     7  2000     2113.000000
     3     7  2000     2113.000000
     4     7  2000     2112.000000
     5     7  2000     2111.000000
     6     7  2000     2110.000000
     7     7  2000     2108.000000
     8     7  2000     2108.000000
     9     7  2000     2105.000000
    10     7  2000     2104.000000
    11     7  2000     2104.000000
    12     7  2000     2101.000000
    13     7  2000     2100.000000
    14     7  2000     2097.000000
    15     7  2000     2093.000000
    16     7  2000     2089.000000
    17     7  2000     2085.000000
    18     7  2000     2080.000000
    19     7  2000     2075.000000
    20     7  2000     2072.000000
    21     7  2000     2069.000000
    22     7  2000     2066.000000
    23     7  2000     2063.000000
    24     7  2000     2060.000000
    25     7  2000     2057.000000
    26     7  2000     2054.000000
    27     7  2000     2051.000000
    28     7  2000     2048.000000
    29     7  2000     2045.000000
    30     7  2000     2042.000000
    31     7  2000     2039.000000
     1     8  2000     2036.000000
     2     8  2000     2033.000000
     3     8  2000     2030.000000
     4     8  2000     2027.000000
     5     8  2000     2024.000000
     6     8  2000     2021.000000
     7     8  2000     2018.000000
     8     8  2000     2015.000000
     9     8  2000     2012.000000
    10     8  2000     2009.000000
    11     8  2000     2006.000000
    12     8  2000     2003.000000
    13     8  2000     2000.000000
    14     8  2000     1997.000000
    15     8  2000     1994.000000
    16     8  2000     1995.000000
    17     8  2000     1990.000000
    18     8  2000     1983.000000
    19     8  2000     1969.000000
    20     8  2000     1966.000000
    21     8  2000     1961.000000
    22     8  2000     1957.000000
    23     8  2000     1953.000000
    24     8  2000     1949.000000
    25     8  2000     1944.000000
    26     8  2000     1940.000000
    27     8  2000     1935.000000
    28     8  2000     1930.000000
    29     8  2000     1925.000000
    30     8  2000     1918.000000
    31     8  2000     1910.000000
     1     9  2000     1904.000000
     2     9  2000     1897.000000
     3     9  2000     1888.000000
     4     9  2000     1880.000000
     5     9  2000     1873.000000
     6     9  2000     1865.000000
     7     9  2000     1859.000000
     8     9  2000     1855.000000
     9     9  2000     1851.000000
    10     9  2000     1842.000000
    11     9  2000     1834.000000
    12     9  2000     1825.000000
    13     9  2000     1818.000000
    14     9  2000     1812.000000
    15     9  2000     1804.000000
    16     9  2000     1795.000000
    17     9  2000     1779.000000
    18     9  2000     1773.000000
    19     9  2000     1766.000000
    20     9  2000     1757.000000
    21     9  2000     1739.000000
    22     9  2000     1730.000000
    23     9  2000     1717.000000
    24     9  2000     1706.000000
    25     9  2000     1696.000000
    26     9  2000     1687.000000
    27     9  2000     1678.000000
    28     9  2000     1669.000000
    29     9  2000     1655.000000
    30     9  2000     1640.000000
     1    10  2000     1626.000000
     2    10  2000     1611.000000
     3    10  2000     1606.000000
     4    10  2000     1596.000000
     5    10  2000     1583.000000
     6    10  2000     1570.000000
     7    10  2000     1559.000000
     8    10  2000     1549.000000
     9    10  2000     1539.000000
    10    10  2000     1529.000000
    11    10  2000     1520.000000
    12    10  2000     1512.000000
    13    10  2000     1505.000000
    14    10  2000     1500.000000
    15    10  2000     1490.000000
    16    10  2000     1485.000000
    17    10  2000     1479.000000
    18    10  2000     1474.000000
    19    10  2000     1469.000000
    20    10  2000     1462.000000
    21    10  2000     1458.000000
    22    10  2000     1452.000000
    23    10  2000     1445.000000
    24    10  2000     1439.000000
    25    10  2000     1434.000000
    26    10  2000     1427.000000
    27    10  2000     1421.000000
    28    10  2000     1417.000000
    29    10  2000     1413.000000
    30    10  2000     1409.000000
    31    10  2000     1403.000000
     1    11  2000     1393.000000
     2    11  2000     1387.000000
     3    11  2000     1384.000000
     4    11  2000     1377.000000
     5    11  2000     1372.000000
     6    11  2000     1369.000000
     7    11  2000     1363.000000
     8    11  2000     1357.000000
     9    11  2000     1353.000000
    10    11  2000     1349.000000
    11    11  2000     1345.000000
    12    11  2000     1341.000000
    13    11  2000     1337.000000
    14    11  2000     1333.000000
    15    11  2000     1329.000000
    16    11  2000     1325.000000
    17    11  2000     1321.000000
    18    11  2000     1317.000000
    19    11  2000     1314.000000
    20    11  2000     1311.000000
    21    11  2000     1307.000000
    22    11  2000     1303.000000
    23    11  2000     1301.000000
    24    11  2000     1298.000000
    25    11  2000     1296.000000
    26    11  2000     1291.000000
    27    11  2000     1286.000000
    28    11  2000     1281.000000
    29    11  2000     1274.000000
    30    11  2000     1274.000000
     1    12  2000     1273.000000
     2    12  2000     1272.000000
     3    12  2000     1271.000000
     4    12  2000     1271.000000
     5    12  2000     1270.000000
     6    12  2000     1258.000000
     7    12  2000     1258.000000
     8    12  2000     1258.000000
     9    12  2000     1257.000000
    10    12  2000     1258.000000
    11    12  2000     1258.000000
    12    12  2000     1258.000000
    13    12  2000     1258.000000
    14    12  2000     1247.000000
    15    12  2000     1236.000000
    16    12  2000     1248.000000
    17    12  2000     1261.000000
    18    12  2000     1297.000000
    19    12  2000     1304.000000
    20    12  2000     1304.000000
    21    12  2000     1311.000000
    22    12  2000     1318.000000
    23    12  2000     1325.000000
    24    12  2000     1332.000000
    25    12  2000     1339.000000
    26    12  2000     1346.000000
    27    12  2000     1353.000000
    28    12  2000     1360.000000
    29    12  2000     1367.000000
    30    12  2000     1374.000000
    31    12  2000     1381.000000
     1     1  2001     1388.000000
     2     1  2001     1395.000000
     3     1  2001     1415.000000
     4     1  2001     1417.000000
     5     1  2001     1413.000000
     6     1  2001     1411.000000
     7     1  2001     1412.000000
     8     1  2001     1414.000000
     9     1  2001     1420.000000
    10     1  2001     1424.000000
    11     1  2001     1428.000000
    12     1  2001     1433.000000
    13     1  2001     1439.000000
    14     1  2001     1446.000000
    15     1  2001     1457.000000
    16     1  2001     1468.000000
    17     1  2001     1479.000000
    18     1  2001     1494.000000
    19     1  2001     1507.000000
    20     1  2001     1521.000000
    21     1  2001     1535.000000
    22     1  2001     1550.000000
    23     1  2001     1561.000000
    24     1  2001     1572.000000
    25     1  2001     1583.000000
    26     1  2001     1595.000000
    27     1  2001     1607.000000
    28     1  2001     1619.000000
    29     1  2001     1633.000000
    30     1  2001     1648.000000
    31     1  2001     1664.000000
     1     2  2001     1679.000000
     2     2  2001     1695.000000
     3     2  2001     1698.000000
     4     2  2001     1699.000000
     5     2  2001     1699.000000
     6     2  2001     1705.000000
     7     2  2001     1712.000000
     8     2  2001     1717.000000
     9     2  2001     1725.000000
    10     2  2001     1727.000000
    11     2  2001     1736.000000
    12     2  2001     1744.000000
    13     2  2001     1749.000000
    14     2  2001     1757.000000
    15     2  2001     1763.000000
    16     2  2001     1768.000000
    17     2  2001     1776.000000
    18     2  2001     1781.000000
    19     2  2001     1785.000000
    20     2  2001     1789.000000
    21     2  2001     1793.000000
    22     2  2001     1797.000000
    23     2  2001     1802.000000
    24     2  2001     1807.000000
    25     2  2001     1813.000000
    26     2  2001     1817.000000
    27     2  2001     1822.000000
    28     2  2001     1828.000000
     1     3  2001     1832.000000
     2     3  2001     1837.000000
     3     3  2001     1846.000000
     4     3  2001     1852.000000
     5     3  2001     1859.000000
     6     3  2001     1867.000000
     7     3  2001     1872.000000
     8     3  2001     1880.000000
     9     3  2001     1885.000000
    10     3  2001     1889.000000
    11     3  2001     1894.000000
    12     3  2001     1899.000000
    13     3  2001     1893.000000
    14     3  2001     1899.000000
    15     3  2001     1905.000000
    16     3  2001     1909.000000
    17     3  2001     1913.000000
    18     3  2001     1916.000000
    19     3  2001     1920.000000
    20     3  2001     1923.000000
    21     3  2001     1927.000000
    22     3  2001     1930.000000
    23     3  2001     1934.000000
    24     3  2001     1938.000000
    25     3  2001     1941.000000
    26     3  2001     1944.000000
    27     3  2001     1948.000000
    28     3  2001     1955.000000
    29     3  2001     1958.000000
    30     3  2001     1961.000000
    31     3  2001     1969.000000
     1     4  2001     1973.000000
     2     4  2001     1977.000000
     3     4  2001     1982.000000
     4     4  2001     1986.000000
     5     4  2001     1990.000000
     6     4  2001     1998.000000
     7     4  2001     1999.000000
     8     4  2001     2003.000000
     9     4  2001     2007.000000
    10     4  2001     2011.000000
    11     4  2001     2018.000000
    12     4  2001     2023.000000
    13     4  2001     2029.000000
    14     4  2001     2033.000000
    15     4  2001     2036.000000
    16     4  2001     2038.000000
    17     4  2001     2042.000000
    18     4  2001     2047.000000
    19     4  2001     2049.000000
    20     4  2001     2053.000000
    21     4  2001     2056.000000
    22     4  2001     2061.000000
    23     4  2001     2063.000000
    24     4  2001     2065.000000
    25     4  2001     2067.000000
    26     4  2001     2068.000000
    27     4  2001     2069.000000
    28     4  2001     2071.000000
    29     4  2001     2072.000000
    30     4  2001     2073.000000
     1     5  2001     2074.000000
     2     5  2001     2076.000000
     3     5  2001     2079.000000
     4     5  2001     2084.000000
     5     5  2001     2088.000000
     6     5  2001     2090.000000
     7     5  2001     2089.000000
     8     5  2001     2092.000000
     9     5  2001     2093.000000
    10     5  2001     2091.000000
    11     5  2001     2092.000000
    12     5  2001     2093.000000
    13     5  2001     2092.000000
    14     5  2001     2092.000000
    15     5  2001     2092.000000
    16     5  2001     2092.000000
    17     5  2001     2091.000000
    18     5  2001     2091.000000
    19     5  2001     2090.000000
    20     5  2001     2089.000000
    21     5  2001     2088.000000
    22     5  2001     2087.000000
    23     5  2001     2086.000000
    24     5  2001     2086.000000
    25     5  2001     2088.000000
    26     5  2001     2090.000000
    27     5  2001     2092.000000
    28     5  2001     2094.000000
    29     5  2001     2096.000000
    30     5  2001     2098.000000
    31     5  2001     2100.000000
     1     6  2001     2104.000000
     2     6  2001     2105.000000
     3     6  2001     2108.000000
     4     6  2001     2107.000000
     5     6  2001     2107.000000
     6     6  2001     2107.000000
     7     6  2001     2108.000000
     8     6  2001     2109.000000
     9     6  2001     2111.000000
    10     6  2001     2112.000000
    11     6  2001     2112.000000
    12     6  2001     2112.000000
    13     6  2001     2113.000000
    14     6  2001     2114.000000
    15     6  2001     2115.000000
    16     6  2001     2115.000000
    17     6  2001     2114.000000
    18     6  2001     2114.000000
    19     6  2001     2114.000000
    20     6  2001     2113.000000
    21     6  2001     2110.000000
    22     6  2001     2108.000000
    23     6  2001     2108.000000
    24     6  2001     2107.000000
    25     6  2001     2106.000000
    26     6  2001     2105.000000
    27     6  2001     2103.000000
    28     6  2001     2102.000000
    29     6  2001     2103.000000
    30     6  2001     2101.000000
     1     7  2001     2101.000000
     2     7  2001     2099.000000
     3     7  2001     2097.000000
     4     7  2001     2096.000000
     5     7  2001     2093.000000
     6     7  2001     2091.000000
     7     7  2001     2090.000000
     8     7  2001     2088.000000
     9     7  2001     2084.000000
    10     7  2001     2081.000000
    11     7  2001     2079.000000
    12     7  2001     2084.000000
    13     7  2001     2071.000000
    14     7  2001     2067.000000
    15     7  2001     2064.000000
    16     7  2001     2061.000000
    17     7  2001     2060.000000
    18     7  2001     2057.000000
    19     7  2001     2053.000000
    20     7  2001     2047.000000
    21     7  2001     2043.000000
    22     7  2001     2038.000000
    23     7  2001     2034.000000
    24     7  2001     2032.000000
    25     7  2001     2029.000000
    26     7  2001     2028.000000
    27     7  2001     2024.000000
    28     7  2001     2018.000000
    29     7  2001     2011.000000
    30     7  2001     2008.000000
    31     7  2001     2002.000000
     1     8  2001     1997.000000
     2     8  2001     1981.000000
     3     8  2001     1987.000000
     4     8  2001     1982.000000
     5     8  2001     1978.000000
     6     8  2001     1974.000000
     7     8  2001     1970.000000
     8     8  2001     1966.000000
     9     8  2001     1962.000000
    10     8  2001     1958.000000
    11     8  2001     1951.000000
    12     8  2001     1947.000000
    13     8  2001     1944.000000
    14     8  2001     1941.000000
    15     8  2001     1936.000000
    16     8  2001     1932.000000
    17     8  2001     1927.000000
    18     8  2001     1912.000000
    19     8  2001     1896.000000
    20     8  2001     1887.000000
    21     8  2001     1872.000000
    22     8  2001     1866.000000
    23     8  2001     1856.000000
    24     8  2001     1851.000000
    25     8  2001     1847.000000
    26     8  2001     1836.000000
    27     8  2001     1825.000000
    28     8  2001     1814.000000
    29     8  2001     1808.000000
    30     8  2001     1802.000000
    31     8  2001     1796.000000
     1     9  2001     1784.000000
     2     9  2001     1770.000000
     3     9  2001     1764.000000
     4     9  2001     1749.000000
     5     9  2001     1733.000000
     6     9  2001     1723.000000
     7     9  2001     1719.000000
     8     9  2001     1715.000000
     9     9  2001     1711.000000
    10     9  2001     1707.000000
    11     9  2001     1703.000000
    12     9  2001     1696.000000
    13     9  2001     1689.000000
    14     9  2001     1684.000000
    15     9  2001     1679.000000
    16     9  2001     1675.000000
    17     9  2001     1671.000000
    18     9  2001     1658.000000
    19     9  2001     1646.000000
    20     9  2001     1640.000000
    21     9  2001     1631.000000
    22     9  2001     1620.000000
    23     9  2001     1609.000000
    24     9  2001     1600.000000
    25     9  2001     1589.000000
    26     9  2001     1579.000000
    27     9  2001    -9999.000000
    28     9  2001    -9999.000000
    29     9  2001    -9999.000000
    30     9  2001    -9999.000000
     1    10  2001    -9999.000000
     2    10  2001    -9999.000000
     3    10  2001    -9999.000000
     4    10  2001    -9999.000000
     5    10  2001    -9999.000000
     6    10  2001    -9999.000000
     7    10  2001    -9999.000000
     8    10  2001    -9999.000000
     9    10  2001    -9999.000000
    10    10  2001    -9999.000000
    11    10  2001    -9999.000000
    12    10  2001    -9999.000000
    13    10  2001    -9999.000000
    14    10  2001    -9999.000000
    15    10  2001    -9999.000000
    16    10  2001    -9999.000000
    17    10  2001    -9999.000000
    18    10  2001    -9999.000000
    19    10  2001    -9999.000000
    20    10  2001    -9999.000000
    21    10  2001    -9999.000000
    22    10  2001    -9999.000000
    23    10  2001    -9999.000000
    24    10  2001    -9999.000000
    25    10  2001    -9999.000000
    26    10  2001    -9999.000000
    27    10  2001    -9999.000000
    28    10  2001    -9999.000000
    29    10  2001    -9999.000000
    30    10  2001    -9999.000000
    31    10  2001    -9999.000000
     1    11  2001    -9999.000000
     2    11  2001    -9999.000000
     3    11  2001    -9999.000000
     4    11  2001    -9999.000000
     5    11  2001    -9999.000000
     6    11  2001    -9999.000000
     7    11  2001    -9999.000000
     8    11  2001    -9999.000000
     9    11  2001    -9999.000000
    10    11  2001    -9999.000000
    11    11  2001    -9999.000000
    12    11  2001    -9999.000000
    13    11  2001    -9999.000000
    14    11  2001    -9999.000000
    15    11  2001    -9999.000000
    16    11  2001    -9999.000000
    17    11  2001    -9999.000000
    18    11  2001    -9999.000000
    19    11  2001    -9999.000000
    20    11  2001    -9999.000000
    21    11  2001    -9999.000000
    22    11  2001    -9999.000000
    23    11  2001    -9999.000000
    24    11  2001    -9999.000000
    25    11  2001    -9999.000000
    26    11  2001    -9999.000000
    27    11  2001    -9999.000000
    28    11  2001    -9999.000000
    29    11  2001    -9999.000000
    30    11  2001    -9999.000000
     1    12  2001    -9999.000000
     2    12  2001    -9999.000000
     3    12  2001    -9999.000000
     4    12  2001    -9999.000000
     5    12  2001    -9999.000000
     6    12  2001    -9999.000000
     7    12  2001    -9999.000000
     8    12  2001    -9999.000000
     9    12  2001    -9999.000000
    10    12  2001    -9999.000000
    11    12  2001    -9999.000000
    12    12  2001    -9999.000000
    13    12  2001    -9999.000000
    14    12  2001    -9999.000000
    15    12  2001    -9999.000000
    16    12  2001    -9999.000000
    17    12  2001    -9999.000000
    18    12  2001    -9999.000000
    19    12  2001    -9999.000000
    20    12  2001    -9999.000000
    21    12  2001    -9999.000000
    22    12  2001    -9999.000000
    23    12  2001    -9999.000000
    24    12  2001    -9999.000000
    25    12  2001    -9999.000000
    26    12  2001    -9999.000000
    27    12  2001    -9999.000000
    28    12  2001    -9999.000000
    29    12  2001    -9999.000000
    30    12  2001    -9999.000000
    31    12  2001    -9999.000000
     1     1  2002     1480.000000
     2     1  2002     1492.000000
     3     1  2002     1505.000000
     4     1  2002     1520.000000
     5     1  2002     1534.000000
     6     1  2002     1545.000000
     7     1  2002     1556.000000
     8     1  2002     1570.000000
     9     1  2002     1580.000000
    10     1  2002     1591.000000
    11     1  2002     1601.000000
    12     1  2002     1612.000000
    13     1  2002     1619.000000
    14     1  2002     1630.000000
    15     1  2002     1636.000000
    16     1  2002     1649.000000
    17     1  2002     1652.000000
    18     1  2002     1655.000000
    19     1  2002     1660.000000
    20     1  2002     1667.000000
    21     1  2002     1669.000000
    22     1  2002     1670.000000
    23     1  2002     1672.000000
    24     1  2002     1674.000000
    25     1  2002     1674.000000
    26     1  2002     1673.000000
    27     1  2002     1670.000000
    28     1  2002     1670.000000
    29     1  2002     1669.000000
    30     1  2002     1668.000000
    31     1  2002     1666.000000
     1     2  2002     1664.000000
     2     2  2002     1663.000000
     3     2  2002     1660.000000
     4     2  2002     1658.000000
     5     2  2002     1656.000000
     6     2  2002     1655.000000
     7     2  2002     1656.000000
     8     2  2002     1656.000000
     9     2  2002     1656.000000
    10     2  2002     1658.000000
    11     2  2002     1661.000000
    12     2  2002     1664.000000
    13     2  2002     1670.000000
    14     2  2002     1676.000000
    15     2  2002     1682.000000
    16     2  2002     1689.000000
    17     2  2002     1698.000000
    18     2  2002     1700.000000
    19     2  2002     1716.000000
    20     2  2002     1724.000000
    21     2  2002     1733.000000
    22     2  2002     1740.000000
    23     2  2002     1750.000000
    24     2  2002     1761.000000
    25     2  2002     1760.000000
    26     2  2002     1766.000000
    27     2  2002     1773.000000
    28     2  2002     1780.000000
     1     3  2002     1782.000000
     2     3  2002     1785.000000
     3     3  2002     1788.000000
     4     3  2002     1795.000000
     5     3  2002     1798.000000
     6     3  2002     1800.000000
     7     3  2002     1804.000000
     8     3  2002     1808.000000
     9     3  2002     1818.000000
    10     3  2002     1823.000000
    11     3  2002     1823.000000
    12     3  2002     1828.000000
    13     3  2002     1831.000000
    14     3  2002     1836.000000
    15     3  2002     1840.000000
    16     3  2002     1845.000000
    17     3  2002     1850.000000
    18     3  2002     1852.000000
    19     3  2002     1856.000000
    20     3  2002     1863.000000
    21     3  2002     1875.000000
    22     3  2002     1876.000000
    23     3  2002     1880.000000
    24     3  2002     1884.000000
    25     3  2002     1886.000000
    26     3  2002     1888.000000
    27     3  2002     1890.000000
    28     3  2002     1892.000000
    29     3  2002     1894.000000
    30     3  2002     1899.000000
    31     3  2002     1903.000000
     1     4  2002     1906.000000
     2     4  2002     1909.000000
     3     4  2002     1912.000000
     4     4  2002     1917.000000
     5     4  2002     1923.000000
     6     4  2002     1934.000000
     7     4  2002     1938.000000
     8     4  2002     1939.000000
     9     4  2002     1943.000000
    10     4  2002     1951.000000
    11     4  2002     1956.000000
    12     4  2002     1958.000000
    13     4  2002     1960.000000
    14     4  2002     1964.000000
    15     4  2002     1975.000000
    16     4  2002     1976.000000
    17     4  2002     1980.000000
    18     4  2002     1981.000000
    19     4  2002     1980.000000
    20     4  2002     1986.000000
    21     4  2002     1989.000000
    22     4  2002     1994.000000
    23     4  2002     1998.000000
    24     4  2002     2000.000000
    25     4  2002     2007.000000
    26     4  2002     2009.000000
    27     4  2002     2013.000000
    28     4  2002     2017.000000
    29     4  2002     2021.000000
    30     4  2002     2024.000000
     1     5  2002     2027.000000
     2     5  2002     2030.000000
     3     5  2002     2034.000000
     4     5  2002     2038.000000
     5     5  2002     2039.000000
     6     5  2002     2042.000000
     7     5  2002     2043.000000
     8     5  2002     2046.000000
     9     5  2002     2050.000000
    10     5  2002     2052.000000
    11     5  2002     2056.000000
    12     5  2002     2058.000000
    13     5  2002     2062.000000
    14     5  2002     2065.000000
    15     5  2002     2066.000000
    16     5  2002     2068.000000
    17     5  2002     2070.000000
    18     5  2002     2072.000000
    19     5  2002     2074.000000
    20     5  2002     2078.000000
    21     5  2002     2078.000000
    22     5  2002     2078.000000
    23     5  2002     2080.000000
    24     5  2002     2082.000000
    25     5  2002     2085.000000
    26     5  2002     2088.000000
    27     5  2002     2092.000000
    28     5  2002     2095.000000
    29     5  2002     2098.000000
    30     5  2002     2099.000000
    31     5  2002     2100.000000
     1     6  2002     2102.000000
     2     6  2002     2103.000000
     3     6  2002     2111.000000
     4     6  2002     2112.000000
     5     6  2002     2113.000000
     6     6  2002     2114.000000
     7     6  2002     2116.000000
     8     6  2002     2118.000000
     9     6  2002     2121.000000
    10     6  2002     2124.000000
    11     6  2002     2124.000000
    12     6  2002     2126.000000
    13     6  2002     2128.000000
    14     6  2002     2130.000000
    15     6  2002     2131.000000
    16     6  2002     2132.000000
    17     6  2002     2133.000000
    18     6  2002     2133.000000
    19     6  2002     2134.000000
    20     6  2002     2136.000000
    21     6  2002     2136.000000
    22     6  2002     2136.000000
    23     6  2002     2136.000000
    24     6  2002     2138.000000
    25     6  2002     2139.000000
    26     6  2002     2138.000000
    27     6  2002     2138.000000
    28     6  2002     2138.000000
    29     6  2002     2138.000000
    30     6  2002     2137.000000
     1     7  2002     2136.000000
     2     7  2002     2134.000000
     3     7  2002     2132.000000
     4     7  2002     2131.000000
     5     7  2002     2131.000000
     6     7  2002     2130.000000
     7     7  2002     2128.000000
     8     7  2002     2126.000000
     9     7  2002     2123.000000
    10     7  2002     2119.000000
    11     7  2002     2116.000000
    12     7  2002     2116.000000
    13     7  2002     2114.000000
    14     7  2002     2113.000000
    15     7  2002     2110.000000
    16     7  2002     2108.000000
    17     7  2002     2107.000000
    18     7  2002     2106.000000
    19     7  2002     2104.000000
    20     7  2002     2102.000000
    21     7  2002     2100.000000
    22     7  2002     2098.000000
    23     7  2002     2094.000000
    24     7  2002     2090.000000
    25     7  2002     2089.000000
    26     7  2002     2086.000000
    27     7  2002     2084.000000
    28     7  2002     2082.000000
    29     7  2002     2080.000000
    30     7  2002     2077.000000
    31     7  2002     2072.000000
     1     8  2002     2071.000000
     2     8  2002     2070.000000
     3     8  2002     2066.000000
     4     8  2002     2064.000000
     5     8  2002     2062.000000
     6     8  2002     2056.000000
     7     8  2002     2054.000000
     8     8  2002     2050.000000
     9     8  2002     2044.000000
    10     8  2002     2037.000000
    11     8  2002     2027.000000
    12     8  2002     2021.000000
    13     8  2002     2016.000000
    14     8  2002     2011.000000
    15     8  2002     2007.000000
    16     8  2002     2000.000000
    17     8  2002     1995.000000
    18     8  2002     1992.000000
    19     8  2002     1986.000000
    20     8  2002     1976.000000
    21     8  2002     1966.000000
    22     8  2002     1967.000000
    23     8  2002     1961.000000
    24     8  2002     1957.000000
    25     8  2002     1952.000000
    26     8  2002     1941.000000
    27     8  2002     1936.000000
    28     8  2002     1928.000000
    29     8  2002     1922.000000
    30     8  2002     1915.000000
    31     8  2002     1907.000000
     1     9  2002     1899.000000
     2     9  2002     1892.000000
     3     9  2002     1886.000000
     4     9  2002     1880.000000
     5     9  2002     1876.000000
     6     9  2002     1867.000000
     7     9  2002     1857.000000
     8     9  2002     1853.000000
     9     9  2002     1850.000000
    10     9  2002     1845.000000
    11     9  2002     1842.000000
    12     9  2002     1840.000000
    13     9  2002     1816.000000
    14     9  2002     1809.000000
    15     9  2002     1804.000000
    16     9  2002     1793.000000
    17     9  2002     1772.000000
    18     9  2002     1764.000000
    19     9  2002     1758.000000
    20     9  2002     1754.000000
    21     9  2002     1742.000000
    22     9  2002     1728.000000
    23     9  2002     1720.000000
    24     9  2002     1702.000000
    25     9  2002     1696.000000
    26     9  2002     1681.000000
    27     9  2002     1676.000000
    28     9  2002     1662.000000
    29     9  2002     1652.000000
    30     9  2002     1647.000000
     1    10  2002     1618.000000
     2    10  2002     1613.000000
     3    10  2002     1608.000000
     4    10  2002     1580.000000
     5    10  2002     1556.000000
     6    10  2002     1536.000000
     7    10  2002     1522.000000
     8    10  2002     1509.000000
     9    10  2002     1493.000000
    10    10  2002     1480.000000
    11    10  2002     1455.000000
    12    10  2002     1432.000000
    13    10  2002     1422.000000
    14    10  2002     1392.000000
    15    10  2002     1391.000000
    16    10  2002     1378.000000
    17    10  2002     1368.000000
    18    10  2002     1362.000000
    19    10  2002     1341.000000
    20    10  2002     1314.000000
    21    10  2002     1304.000000
    22    10  2002     1298.000000
    23    10  2002     1293.000000
    24    10  2002     1287.000000
    25    10  2002     1281.000000
    26    10  2002     1276.000000
    27    10  2002     1270.000000
    28    10  2002     1264.000000
    29    10  2002     1259.000000
    30    10  2002     1254.000000
    31    10  2002     1250.000000
     1    11  2002     1247.000000
     2    11  2002     1243.000000
     3    11  2002     1240.000000
     4    11  2002     1233.000000
     5    11  2002     1231.000000
     6    11  2002     1228.000000
     7    11  2002     1226.000000
     8    11  2002     1223.000000
     9    11  2002     1221.000000
    10    11  2002     1218.000000
    11    11  2002     1216.000000
    12    11  2002     1221.000000
    13    11  2002     1228.000000
    14    11  2002     1237.000000
    15    11  2002     1244.000000
    16    11  2002     1254.000000
    17    11  2002     1264.000000
    18    11  2002     1274.000000
    19    11  2002     1281.000000
    20    11  2002     1291.000000
    21    11  2002     1300.000000
    22    11  2002     1302.000000
    23    11  2002     1310.000000
    24    11  2002     1323.000000
    25    11  2002     1332.000000
    26    11  2002     1338.000000
    27    11  2002     1343.000000
    28    11  2002     1354.000000
    29    11  2002     1364.000000
    30    11  2002     1360.000000
     1    12  2002     1363.000000
     2    12  2002     1366.000000
     3    12  2002     1370.000000
     4    12  2002     1377.000000
     5    12  2002     1379.000000
     6    12  2002     1383.000000
     7    12  2002     1387.000000
     8    12  2002     1391.000000
     9    12  2002     1396.000000
    10    12  2002     1400.000000
    11    12  2002     1406.000000
    12    12  2002     1412.000000
    13    12  2002     1420.000000
    14    12  2002     1425.000000
    15    12  2002     1427.000000
    16    12  2002     1433.000000
    17    12  2002     1443.000000
    18    12  2002     1451.000000
    19    12  2002     1463.000000
    20    12  2002     1467.000000
    21    12  2002     1476.000000
    22    12  2002     1484.000000
    23    12  2002     1495.000000
    24    12  2002     1500.000000
    25    12  2002     1508.000000
    26    12  2002     1514.000000
    27    12  2002     1520.000000
    28    12  2002     1523.000000
    29    12  2002     1528.000000
    30    12  2002     1532.000000
    31    12  2002     1538.000000
     1     1  2003     1542.000000
     2     1  2003     1550.000000
     3     1  2003     1556.000000
     4     1  2003     1560.000000
     5     1  2003     1564.000000
