ORIXIMINÁ	-55.868	-1.770
     9    12  2005      194.000000
    10    12  2005      198.000000
    11    12  2005      202.000000
    12    12  2005      208.000000
    13    12  2005      214.000000
    14    12  2005      217.000000
    15    12  2005      223.000000
    16    12  2005      231.000000
    17    12  2005      235.000000
    18    12  2005      240.000000
    19    12  2005      243.000000
    20    12  2005      250.000000
    21    12  2005      256.000000
    22    12  2005      261.000000
    23    12  2005      264.000000
    24    12  2005      272.000000
    25    12  2005      276.000000
    26    12  2005      280.000000
    27    12  2005      283.000000
    28    12  2005      288.000000
    29    12  2005      298.000000
    30    12  2005      304.000000
    31    12  2005      308.000000
     1     1  2006      314.000000
     2     1  2006      320.000000
     3     1  2006      330.000000
     4     1  2006      341.000000
     5     1  2006      350.000000
     6     1  2006      356.000000
     7     1  2006      361.000000
     8     1  2006      374.000000
     9     1  2006      380.000000
    10     1  2006      388.000000
    11     1  2006      393.000000
    12     1  2006      403.000000
    13     1  2006      412.000000
    14     1  2006      420.000000
    15     1  2006      426.000000
    16     1  2006      429.000000
    17     1  2006      435.000000
    18     1  2006      438.000000
    19     1  2006      442.000000
    20     1  2006      449.000000
    21     1  2006      452.000000
    22     1  2006      456.000000
    23     1  2006      458.000000
    24     1  2006      461.000000
    25     1  2006      464.000000
    26     1  2006      470.000000
    27     1  2006      475.000000
    28     1  2006      481.000000
    29     1  2006      484.000000
    30     1  2006      488.000000
    31     1  2006      492.000000
     1     2  2006      497.000000
     2     2  2006      505.000000
     3     2  2006      512.000000
     4     2  2006      522.000000
     5     2  2006      532.000000
     6     2  2006      535.000000
     7     2  2006      539.000000
     8     2  2006      542.000000
     9     2  2006      545.000000
    10     2  2006      546.000000
    11     2  2006      554.000000
    12     2  2006      560.000000
    13     2  2006      566.000000
    14     2  2006      572.000000
    15     2  2006      574.000000
    16     2  2006      579.000000
    17     2  2006      588.000000
    18     2  2006      596.000000
    19     2  2006      600.000000
    20     2  2006      603.000000
    21     2  2006      608.000000
    22     2  2006      617.000000
    23     2  2006      622.000000
    24     2  2006      622.000000
    25     2  2006      626.000000
    26     2  2006      629.000000
    27     2  2006      634.000000
    28     2  2006      641.000000
     1     3  2006      645.000000
     2     3  2006      649.000000
     3     3  2006      656.000000
     4     3  2006      662.000000
     5     3  2006      666.000000
     6     3  2006      670.000000
     7     3  2006      675.000000
     8     3  2006      678.000000
     9     3  2006      682.000000
    10     3  2006      684.000000
    11     3  2006      688.000000
    12     3  2006      691.000000
    13     3  2006      695.000000
    14     3  2006      699.000000
    15     3  2006      702.000000
    16     3  2006      704.000000
    17     3  2006      708.000000
    18     3  2006      714.000000
    19     3  2006      717.000000
    20     3  2006      718.000000
    21     3  2006      720.000000
    22     3  2006      724.000000
    23     3  2006      728.000000
    24     3  2006      732.000000
    25     3  2006      736.000000
    26     3  2006      740.000000
    27     3  2006      742.000000
    28     3  2006      744.000000
    29     3  2006      748.000000
    30     3  2006      750.000000
    31     3  2006      752.000000
     1     4  2006      754.000000
     2     4  2006      757.000000
     3     4  2006      760.000000
     4     4  2006      760.000000
     5     4  2006      762.000000
     6     4  2006      761.000000
     7     4  2006      760.000000
     8     4  2006      762.000000
     9     4  2006      762.000000
    10     4  2006      764.000000
    11     4  2006      765.000000
    12     4  2006      766.000000
    13     4  2006      766.000000
    14     4  2006      768.000000
    15     4  2006      774.000000
    16     4  2006      778.000000
    17     4  2006      782.000000
    18     4  2006      784.000000
    19     4  2006      788.000000
    20     4  2006      792.000000
    21     4  2006      795.000000
    22     4  2006      798.000000
    23     4  2006      799.000000
    24     4  2006      802.000000
    25     4  2006      806.000000
    26     4  2006      809.000000
    27     4  2006      810.000000
    28     4  2006      812.000000
    29     4  2006      820.000000
    30     4  2006      824.000000
     1     5  2006      828.000000
     2     5  2006      830.000000
     3     5  2006      833.000000
     4     5  2006      836.000000
     5     5  2006      839.000000
     6     5  2006      843.000000
     7     5  2006      846.000000
     8     5  2006      849.000000
     9     5  2006      854.000000
    10     5  2006      857.000000
    11     5  2006      860.000000
    12     5  2006      864.000000
    13     5  2006      868.000000
    14     5  2006      872.000000
    15     5  2006      875.000000
    16     5  2006      878.000000
    17     5  2006      881.000000
    18     5  2006      885.000000
    19     5  2006      888.000000
    20     5  2006      890.000000
    21     5  2006      891.000000
    22     5  2006      890.000000
    23     5  2006      891.000000
    24     5  2006      890.000000
    25     5  2006      889.000000
    26     5  2006      888.000000
    27     5  2006      889.000000
    28     5  2006      888.000000
    29     5  2006      889.000000
    30     5  2006      889.000000
    31     5  2006      888.000000
     1     6  2006      887.000000
     2     6  2006      888.000000
     3     6  2006      886.000000
     4     6  2006      885.000000
     5     6  2006      884.000000
     6     6  2006      883.000000
     7     6  2006      882.000000
     8     6  2006      879.000000
     9     6  2006      876.000000
    10     6  2006      874.000000
    11     6  2006      874.000000
    12     6  2006      872.000000
    13     6  2006      870.000000
    14     6  2006      868.000000
    15     6  2006      866.000000
    16     6  2006      865.000000
    17     6  2006      865.000000
    18     6  2006      866.000000
    19     6  2006      865.000000
    20     6  2006      865.000000
    21     6  2006      864.000000
    22     6  2006      861.000000
    23     6  2006      859.000000
    24     6  2006      856.000000
    25     6  2006      854.000000
    26     6  2006      858.000000
    27     6  2006      846.000000
    28     6  2006      846.000000
    29     6  2006      843.000000
    30     6  2006      840.000000
     1     7  2006      835.000000
     2     7  2006      831.000000
     3     7  2006      829.000000
     4     7  2006      827.000000
     5     7  2006      822.000000
     6     7  2006      817.000000
     7     7  2006      812.000000
     8     7  2006      807.000000
     9     7  2006      802.000000
    10     7  2006      800.000000
    11     7  2006      796.000000
    12     7  2006      792.000000
    13     7  2006      788.000000
    14     7  2006      784.000000
    15     7  2006      782.000000
    16     7  2006      778.000000
    17     7  2006      775.000000
    18     7  2006      770.000000
    19     7  2006      764.000000
    20     7  2006      760.000000
    21     7  2006      757.000000
    22     7  2006      753.000000
    23     7  2006      748.000000
    24     7  2006      744.000000
    25     7  2006      738.000000
    26     7  2006      735.000000
    27     7  2006      730.000000
    28     7  2006      727.000000
    29     7  2006      719.000000
    30     7  2006      712.000000
    31     7  2006      710.000000
     1     8  2006      705.000000
     2     8  2006      697.000000
     3     8  2006      690.000000
     4     8  2006      682.000000
     5     8  2006      676.000000
     6     8  2006      670.000000
     7     8  2006      664.000000
     8     8  2006      658.000000
     9     8  2006      652.000000
    10     8  2006      647.000000
    11     8  2006      642.000000
    12     8  2006      636.000000
    13     8  2006      630.000000
    14     8  2006      626.000000
    15     8  2006      622.000000
    16     8  2006      616.000000
    17     8  2006      610.000000
    18     8  2006      604.000000
    19     8  2006      596.000000
    20     8  2006      586.000000
    21     8  2006      580.000000
    22     8  2006      574.000000
    23     8  2006      567.000000
    24     8  2006      558.000000
    25     8  2006      551.000000
    26     8  2006      544.000000
    27     8  2006      538.000000
    28     8  2006      530.000000
    29     8  2006      521.000000
    30     8  2006      513.000000
    31     8  2006      504.000000
     1     9  2006      492.000000
     2     9  2006      482.000000
     3     9  2006      470.000000
     4     9  2006      457.000000
     5     9  2006      446.000000
     6     9  2006      440.000000
     7     9  2006      434.000000
     8     9  2006      426.000000
     9     9  2006      421.000000
    10     9  2006      414.000000
    11     9  2006      407.000000
    12     9  2006      398.000000
    13     9  2006      390.000000
    14     9  2006      380.000000
    15     9  2006      372.000000
    16     9  2006      364.000000
    17     9  2006      354.000000
    18     9  2006      342.000000
    19     9  2006      332.000000
    20     9  2006      323.000000
    21     9  2006      313.000000
    22     9  2006      304.000000
    23     9  2006      294.000000
    24     9  2006      284.000000
    25     9  2006      277.000000
    26     9  2006      266.000000
    27     9  2006      257.000000
    28     9  2006      248.000000
    29     9  2006      240.000000
    30     9  2006      231.000000
     1    10  2006      218.000000
     2    10  2006      208.000000
     3    10  2006      198.000000
     4    10  2006      192.000000
     5    10  2006      185.000000
     6    10  2006      183.000000
     7    10  2006      180.000000
     8    10  2006      174.000000
     9    10  2006      174.000000
    10    10  2006      166.000000
    11    10  2006      160.000000
    12    10  2006      152.000000
    13    10  2006      146.000000
    14    10  2006      136.000000
    15    10  2006      126.000000
    16    10  2006      119.000000
    17    10  2006      115.000000
    18    10  2006      111.000000
    19    10  2006      106.000000
    20    10  2006      105.000000
    21    10  2006      104.000000
    22    10  2006      102.000000
    23    10  2006      101.000000
    24    10  2006       98.000000
    25    10  2006       98.000000
    26    10  2006       95.000000
    27    10  2006       91.000000
    28    10  2006       88.000000
    29    10  2006       82.000000
    30    10  2006       80.000000
    31    10  2006       80.000000
     1    11  2006       80.000000
     2    11  2006       90.000000
     3    11  2006       97.000000
     4    11  2006      101.000000
     5    11  2006      106.000000
     6    11  2006      108.000000
     7    11  2006      116.000000
     8    11  2006      119.000000
     9    11  2006      120.000000
    10    11  2006      118.000000
    11    11  2006      115.000000
    12    11  2006      111.000000
    13    11  2006      107.000000
    14    11  2006      108.000000
    15    11  2006      108.000000
    16    11  2006      108.000000
    17    11  2006      112.000000
    18    11  2006      118.000000
    19    11  2006      124.000000
    20    11  2006      130.000000
    21    11  2006      138.000000
    22    11  2006      142.000000
    23    11  2006      150.000000
    24    11  2006      154.000000
    25    11  2006      161.000000
    26    11  2006      165.000000
    27    11  2006      169.000000
    28    11  2006      174.000000
    29    11  2006      177.000000
    30    11  2006      182.000000
     1    12  2006      187.000000
     2    12  2006      194.000000
     3    12  2006      199.000000
     4    12  2006      203.000000
     5    12  2006      212.000000
     6    12  2006      217.000000
     7    12  2006      221.000000
     8    12  2006      226.000000
     9    12  2006      231.000000
    10    12  2006      234.000000
    11    12  2006      236.000000
    12    12  2006      237.000000
    13    12  2006      241.000000
    14    12  2006      245.000000
    15    12  2006      247.000000
    16    12  2006      251.000000
    17    12  2006      256.000000
    18    12  2006      261.000000
    19    12  2006      267.000000
    20    12  2006      275.000000
    21    12  2006      282.000000
    22    12  2006      292.000000
    23    12  2006      300.000000
    24    12  2006      307.000000
    25    12  2006      311.000000
    26    12  2006      317.000000
    27    12  2006      320.000000
    28    12  2006      323.000000
    29    12  2006      328.000000
    30    12  2006      330.000000
    31    12  2006      333.000000
     1     1  2007      336.000000
     2     1  2007      340.000000
     3     1  2007      345.000000
     4     1  2007      348.000000
     5     1  2007      358.000000
     6     1  2007      356.000000
     7     1  2007      361.000000
     8     1  2007      363.000000
     9     1  2007      370.000000
    10     1  2007      375.000000
    11     1  2007      380.000000
    12     1  2007      384.000000
    13     1  2007      381.000000
    14     1  2007      392.000000
    15     1  2007      396.000000
    16     1  2007      404.000000
    17     1  2007      412.000000
    18     1  2007      418.000000
    19     1  2007      421.000000
    20     1  2007      422.000000
    21     1  2007      428.000000
    22     1  2007      433.000000
    23     1  2007      438.000000
    24     1  2007      443.000000
    25     1  2007      448.000000
    26     1  2007      453.000000
    27     1  2007      457.000000
    28     1  2007      460.000000
    29     1  2007      462.000000
    30     1  2007      464.000000
    31     1  2007      465.000000
     1     2  2007      468.000000
     2     2  2007      472.000000
     3     2  2007      476.000000
     4     2  2007      480.000000
     5     2  2007      483.000000
     6     2  2007      486.000000
     7     2  2007      490.000000
     8     2  2007      494.000000
     9     2  2007      497.000000
    10     2  2007      500.000000
    11     2  2007      504.000000
    12     2  2007      506.000000
    13     2  2007      508.000000
    14     2  2007      510.000000
    15     2  2007      512.000000
    16     2  2007      514.000000
    17     2  2007      518.000000
    18     2  2007      520.000000
    19     2  2007      522.000000
    20     2  2007      526.000000
    21     2  2007      528.000000
    22     2  2007      530.000000
    23     2  2007      532.000000
    24     2  2007      536.000000
    25     2  2007      538.000000
    26     2  2007      538.000000
    27     2  2007      541.000000
    28     2  2007      544.000000
     1     3  2007      546.000000
     2     3  2007      548.000000
     3     3  2007      552.000000
     4     3  2007      555.000000
     5     3  2007      558.000000
     6     3  2007      561.000000
     7     3  2007      565.000000
     8     3  2007      568.000000
     9     3  2007      571.000000
    10     3  2007      576.000000
    11     3  2007      578.000000
    12     3  2007      578.000000
    13     3  2007      580.000000
    14     3  2007      582.000000
    15     3  2007      582.000000
    16     3  2007      584.000000
    17     3  2007      584.000000
    18     3  2007      588.000000
    19     3  2007      592.000000
    20     3  2007      596.000000
    21     3  2007      597.000000
    22     3  2007      598.000000
    23     3  2007      599.000000
    24     3  2007      599.000000
    25     3  2007      600.000000
    26     3  2007      602.000000
    27     3  2007      604.000000
    28     3  2007      604.000000
    29     3  2007      608.000000
    30     3  2007      610.000000
    31     3  2007      612.000000
     1     4  2007      617.000000
     2     4  2007      621.000000
     3     4  2007      625.000000
     4     4  2007      630.000000
     5     4  2007      634.000000
     6     4  2007      636.000000
     7     4  2007      640.000000
     8     4  2007      642.000000
     9     4  2007      646.000000
    10     4  2007      652.000000
    11     4  2007      656.000000
    12     4  2007      659.000000
    13     4  2007      663.000000
    14     4  2007      662.000000
    15     4  2007      662.000000
    16     4  2007      662.000000
    17     4  2007      664.000000
    18     4  2007      668.000000
    19     4  2007      668.000000
    20     4  2007      674.000000
    21     4  2007      678.000000
    22     4  2007      688.000000
    23     4  2007      696.000000
    24     4  2007      700.000000
    25     4  2007      705.000000
    26     4  2007      710.000000
    27     4  2007      718.000000
    28     4  2007      724.000000
    29     4  2007      726.000000
    30     4  2007      730.000000
     1     5  2007      733.000000
     2     5  2007      736.000000
     3     5  2007      738.000000
     4     5  2007      740.000000
     5     5  2007      742.000000
     6     5  2007      744.000000
     7     5  2007      747.000000
     8     5  2007      751.000000
     9     5  2007      754.000000
    10     5  2007      758.000000
    11     5  2007      764.000000
    12     5  2007      768.000000
    13     5  2007      771.000000
    14     5  2007      774.000000
    15     5  2007      778.000000
    16     5  2007      782.000000
    17     5  2007      784.000000
    18     5  2007      788.000000
    19     5  2007      790.000000
    20     5  2007      792.000000
    21     5  2007      794.000000
    22     5  2007      795.000000
    23     5  2007      795.000000
    24     5  2007      796.000000
    25     5  2007      798.000000
    26     5  2007      802.000000
    27     5  2007      804.000000
    28     5  2007      806.000000
    29     5  2007      807.000000
    30     5  2007      810.000000
    31     5  2007      811.000000
     1     6  2007      812.000000
     2     6  2007      813.000000
     3     6  2007      813.000000
     4     6  2007      814.000000
     5     6  2007      814.000000
     6     6  2007      813.000000
     7     6  2007      813.000000
     8     6  2007      813.000000
     9     6  2007      813.000000
    10     6  2007      812.000000
    11     6  2007      812.000000
    12     6  2007      810.000000
    13     6  2007      810.000000
    14     6  2007      808.000000
    15     6  2007      807.000000
    16     6  2007      806.000000
    17     6  2007      804.000000
    18     6  2007      804.000000
    19     6  2007      804.000000
    20     6  2007      803.000000
    21     6  2007      802.000000
    22     6  2007      802.000000
    23     6  2007      796.000000
    24     6  2007      794.000000
    25     6  2007      792.000000
    26     6  2007      789.000000
    27     6  2007      786.000000
    28     6  2007      782.000000
    29     6  2007      780.000000
    30     6  2007      778.000000
     1     7  2007      776.000000
     2     7  2007      774.000000
     3     7  2007      772.000000
     4     7  2007      770.000000
     5     7  2007      766.000000
     6     7  2007      764.000000
     7     7  2007      761.000000
     8     7  2007      758.000000
     9     7  2007      755.000000
    10     7  2007      754.000000
    11     7  2007      752.000000
    12     7  2007      750.000000
    13     7  2007      746.000000
    14     7  2007      744.000000
    15     7  2007      741.000000
    16     7  2007      739.000000
    17     7  2007      736.000000
    18     7  2007      734.000000
    19     7  2007      731.000000
    20     7  2007      728.000000
    21     7  2007      725.000000
    22     7  2007      722.000000
    23     7  2007      719.000000
    24     7  2007      715.000000
    25     7  2007      711.000000
    26     7  2007      707.000000
    27     7  2007      703.000000
    28     7  2007      699.000000
    29     7  2007      695.000000
    30     7  2007      691.000000
    31     7  2007      688.000000
     1     8  2007      685.000000
     2     8  2007      681.000000
     3     8  2007      679.000000
     4     8  2007      677.000000
     5     8  2007      676.000000
     6     8  2007      673.000000
     7     8  2007      669.000000
     8     8  2007      665.000000
     9     8  2007      663.000000
    10     8  2007      657.000000
    11     8  2007      654.000000
    12     8  2007      650.000000
    13     8  2007      647.000000
    14     8  2007      645.000000
    15     8  2007      641.000000
    16     8  2007      639.000000
    17     8  2007      630.000000
    18     8  2007      626.000000
    19     8  2007      619.000000
    20     8  2007      616.000000
    21     8  2007      609.000000
    22     8  2007      603.000000
    23     8  2007      597.000000
    24     8  2007      592.000000
    25     8  2007      586.000000
    26     8  2007      581.000000
    27     8  2007      576.000000
    28     8  2007      569.000000
    29     8  2007      563.000000
    30     8  2007      558.000000
    31     8  2007      551.000000
     1     9  2007      544.000000
     2     9  2007      536.000000
     3     9  2007      528.000000
     4     9  2007      520.000000
     5     9  2007      510.000000
     6     9  2007      500.000000
     7     9  2007      491.000000
     8     9  2007      481.000000
     9     9  2007      471.000000
    10     9  2007      461.000000
    11     9  2007      451.000000
    12     9  2007      442.000000
    13     9  2007      432.000000
    14     9  2007      422.000000
    15     9  2007      412.000000
    16     9  2007      402.000000
    17     9  2007      390.000000
    18     9  2007      380.000000
    19     9  2007      367.000000
    20     9  2007      355.000000
    21     9  2007      342.000000
    22     9  2007      330.000000
    23     9  2007      318.000000
    24     9  2007      307.000000
    25     9  2007      298.000000
    26     9  2007      290.000000
    27     9  2007      284.000000
    28     9  2007      278.000000
    29     9  2007      272.000000
    30     9  2007      266.000000
     1    10  2007      258.000000
     2    10  2007      251.000000
     3    10  2007      242.000000
     4    10  2007      232.000000
     5    10  2007      222.000000
     6    10  2007      212.000000
     7    10  2007      202.000000
     8    10  2007      196.000000
     9    10  2007      192.000000
    10    10  2007      188.000000
    11    10  2007      184.000000
    12    10  2007      181.000000
    13    10  2007      176.000000
    14    10  2007      170.000000
    15    10  2007      164.000000
    16    10  2007      160.000000
    17    10  2007      154.000000
    18    10  2007      146.000000
    19    10  2007      140.000000
    20    10  2007      134.000000
    21    10  2007      126.000000
    22    10  2007      123.000000
    23    10  2007      123.000000
    24    10  2007      122.000000
    25    10  2007      123.000000
    26    10  2007      125.000000
    27    10  2007      129.000000
    28    10  2007      132.000000
    29    10  2007      134.000000
    30    10  2007      131.000000
    31    10  2007      130.000000
     1    11  2007      130.000000
     2    11  2007      126.000000
     3    11  2007      124.000000
     4    11  2007      123.000000
     5    11  2007      124.000000
     6    11  2007      125.000000
     7    11  2007      127.000000
     8    11  2007      131.000000
     9    11  2007      134.000000
    10    11  2007      140.000000
    11    11  2007      141.000000
    12    11  2007      144.000000
    13    11  2007      146.000000
    14    11  2007      148.000000
    15    11  2007      149.000000
    16    11  2007      150.000000
    17    11  2007      152.000000
    18    11  2007      156.000000
    19    11  2007      157.000000
    20    11  2007      162.000000
    21    11  2007      164.000000
    22    11  2007      167.000000
    23    11  2007      172.000000
    24    11  2007      178.000000
    25    11  2007      182.000000
    26    11  2007      186.000000
    27    11  2007      188.000000
    28    11  2007      193.000000
    29    11  2007      198.000000
    30    11  2007      200.000000
     1    12  2007      200.000000
     2    12  2007      200.000000
     3    12  2007      204.000000
     4    12  2007      207.000000
     5    12  2007      210.000000
     6    12  2007      212.000000
     7    12  2007      217.000000
     8    12  2007      226.000000
     9    12  2007      233.000000
    10    12  2007      237.000000
    11    12  2007      244.000000
    12    12  2007      250.000000
    13    12  2007      257.000000
    14    12  2007      266.000000
    15    12  2007      273.000000
    16    12  2007      276.000000
    17    12  2007      278.000000
    18    12  2007      280.000000
    19    12  2007      283.000000
    20    12  2007      290.000000
    21    12  2007      294.000000
    22    12  2007      298.000000
    23    12  2007      304.000000
    24    12  2007      311.000000
    25    12  2007      314.000000
    26    12  2007      320.000000
    27    12  2007      322.000000
    28    12  2007      324.000000
    29    12  2007      333.000000
    30    12  2007      339.000000
    31    12  2007      343.000000
     1     1  2008      346.000000
     2     1  2008      349.000000
     3     1  2008      352.000000
     4     1  2008      356.000000
     5     1  2008      360.000000
     6     1  2008      364.000000
     7     1  2008      370.000000
     8     1  2008      376.000000
     9     1  2008      382.000000
    10     1  2008      390.000000
    11     1  2008      397.000000
    12     1  2008      400.000000
    13     1  2008      403.000000
    14     1  2008      410.000000
    15     1  2008      420.000000
    16     1  2008      428.000000
    17     1  2008      435.000000
    18     1  2008      442.000000
    19     1  2008      449.000000
    20     1  2008      455.000000
    21     1  2008      461.000000
    22     1  2008      467.000000
    23     1  2008      472.000000
    24     1  2008      477.000000
    25     1  2008      483.000000
    26     1  2008      489.000000
    27     1  2008      493.000000
    28     1  2008      500.000000
    29     1  2008      509.000000
    30     1  2008      514.000000
    31     1  2008      521.000000
     1     2  2008      525.000000
     2     2  2008      528.000000
     3     2  2008      528.000000
     4     2  2008      531.000000
     5     2  2008      538.000000
     6     2  2008      544.000000
     7     2  2008      549.000000
     8     2  2008      554.000000
     9     2  2008      556.000000
    10     2  2008      559.000000
    11     2  2008      565.000000
    12     2  2008      570.000000
    13     2  2008      574.000000
    14     2  2008      578.000000
    15     2  2008      582.000000
    16     2  2008      588.000000
    17     2  2008      592.000000
    18     2  2008      596.000000
    19     2  2008      600.000000
    20     2  2008      606.000000
    21     2  2008      613.000000
    22     2  2008      618.000000
    23     2  2008      624.000000
    24     2  2008      629.000000
    25     2  2008      634.000000
    26     2  2008      636.000000
    27     2  2008      640.000000
    28     2  2008      642.000000
    29     2  2008      642.000000
     1     3  2008      647.000000
     2     3  2008      650.000000
     3     3  2008      651.000000
     4     3  2008      652.000000
     5     3  2008      653.000000
     6     3  2008      660.000000
     7     3  2008      664.000000
     8     3  2008      670.000000
     9     3  2008      672.000000
    10     3  2008      676.000000
    11     3  2008      684.000000
    12     3  2008      694.000000
    13     3  2008      702.000000
    14     3  2008      708.000000
    15     3  2008      716.000000
    16     3  2008      719.000000
    17     3  2008      722.000000
    18     3  2008      724.000000
    19     3  2008      724.000000
    20     3  2008      724.000000
    21     3  2008      725.000000
    22     3  2008      725.000000
    23     3  2008      727.000000
    24     3  2008      732.000000
    25     3  2008      734.000000
    26     3  2008      738.000000
    27     3  2008      741.000000
    28     3  2008      745.000000
    29     3  2008      748.000000
    30     3  2008      750.000000
    31     3  2008      756.000000
     1     4  2008      759.000000
     2     4  2008      764.000000
     3     4  2008      766.000000
     4     4  2008      769.000000
     5     4  2008      772.000000
     6     4  2008      774.000000
     7     4  2008      776.000000
     8     4  2008      778.000000
     9     4  2008      778.000000
    10     4  2008      778.000000
    11     4  2008      779.000000
    12     4  2008      782.000000
    13     4  2008      786.000000
    14     4  2008      788.000000
    15     4  2008      790.000000
    16     4  2008      791.000000
    17     4  2008      792.000000
    18     4  2008      794.000000
    19     4  2008      798.000000
    20     4  2008      802.000000
    21     4  2008      804.000000
    22     4  2008      806.000000
    23     4  2008      811.000000
    24     4  2008      814.000000
    25     4  2008      816.000000
    26     4  2008      820.000000
    27     4  2008      822.000000
    28     4  2008      824.000000
    29     4  2008      828.000000
    30     4  2008      829.000000
     1     5  2008      828.000000
     2     5  2008      826.000000
     3     5  2008      828.000000
     4     5  2008      830.000000
     5     5  2008      832.000000
     6     5  2008      830.000000
     7     5  2008      832.000000
     8     5  2008      835.000000
     9     5  2008      838.000000
    10     5  2008      841.000000
    11     5  2008      842.000000
    12     5  2008      845.000000
    13     5  2008      846.000000
    14     5  2008      848.000000
    15     5  2008      848.000000
    16     5  2008      848.000000
    17     5  2008      848.000000
    18     5  2008      849.000000
    19     5  2008      849.000000
    20     5  2008      851.000000
    21     5  2008      852.000000
    22     5  2008      854.000000
    23     5  2008      855.000000
    24     5  2008      854.000000
    25     5  2008      854.000000
    26     5  2008      854.000000
    27     5  2008      854.000000
    28     5  2008      854.000000
    29     5  2008      855.000000
    30     5  2008      854.000000
    31     5  2008      854.000000
     1     6  2008      856.000000
     2     6  2008      854.000000
     3     6  2008      854.000000
     4     6  2008      856.000000
     5     6  2008      856.000000
     6     6  2008      855.000000
     7     6  2008      856.000000
     8     6  2008      855.000000
     9     6  2008      856.000000
    10     6  2008      856.000000
    11     6  2008      855.000000
    12     6  2008      855.000000
    13     6  2008      856.000000
    14     6  2008      855.000000
    15     6  2008      856.000000
    16     6  2008      856.000000
    17     6  2008      855.000000
    18     6  2008      856.000000
    19     6  2008      857.000000
    20     6  2008      857.000000
    21     6  2008      856.000000
    22     6  2008      856.000000
    23     6  2008      855.000000
    24     6  2008      854.000000
    25     6  2008      853.000000
    26     6  2008      852.000000
    27     6  2008      851.000000
    28     6  2008      848.000000
    29     6  2008      846.000000
    30     6  2008      843.000000
     1     7  2008      840.000000
     2     7  2008      838.000000
     3     7  2008      835.000000
     4     7  2008      834.000000
     5     7  2008      831.000000
     6     7  2008      828.000000
     7     7  2008      825.000000
     8     7  2008      822.000000
     9     7  2008      820.000000
    10     7  2008      816.000000
    11     7  2008      814.000000
    12     7  2008      812.000000
    13     7  2008      807.000000
    14     7  2008      803.000000
    15     7  2008      798.000000
    16     7  2008      792.000000
    17     7  2008      786.000000
    18     7  2008      780.000000
    19     7  2008      776.000000
    20     7  2008      770.000000
    21     7  2008      766.000000
    22     7  2008      760.000000
    23     7  2008      758.000000
    24     7  2008      754.000000
    25     7  2008      751.000000
    26     7  2008      748.000000
    27     7  2008      744.000000
    28     7  2008      739.000000
    29     7  2008      735.000000
    30     7  2008      732.000000
    31     7  2008      730.000000
     1     8  2008      726.000000
     2     8  2008      720.000000
     3     8  2008      714.000000
     4     8  2008      709.000000
     5     8  2008      705.000000
     6     8  2008      701.000000
     7     8  2008      698.000000
     8     8  2008      692.000000
     9     8  2008      684.000000
    10     8  2008      679.000000
    11     8  2008      672.000000
    12     8  2008      663.000000
    13     8  2008      656.000000
    14     8  2008      650.000000
    15     8  2008      645.000000
    16     8  2008      638.000000
    17     8  2008      630.000000
    18     8  2008      624.000000
    19     8  2008      622.000000
    20     8  2008      619.000000
    21     8  2008      615.000000
    22     8  2008      610.000000
    23     8  2008      603.000000
    24     8  2008      599.000000
    25     8  2008      593.000000
    26     8  2008      587.000000
    27     8  2008      581.000000
    28     8  2008      576.000000
    29     8  2008      570.000000
    30     8  2008      562.000000
    31     8  2008      555.000000
     1     9  2008      549.000000
     2     9  2008      543.000000
     3     9  2008      538.000000
     4     9  2008      529.000000
     5     9  2008      520.000000
     6     9  2008      516.000000
     7     9  2008      501.000000
     8     9  2008      493.000000
     9     9  2008      484.000000
    10     9  2008      472.000000
    11     9  2008      462.000000
    12     9  2008      448.000000
    13     9  2008      440.000000
    14     9  2008      428.000000
    15     9  2008      422.000000
    16     9  2008      414.000000
    17     9  2008      407.000000
    18     9  2008      400.000000
    19     9  2008      393.000000
    20     9  2008      378.000000
    21     9  2008      368.000000
    22     9  2008      356.000000
    23     9  2008      348.000000
    24     9  2008      345.000000
    25     9  2008      341.000000
    26     9  2008      337.000000
    27     9  2008      329.000000
    28     9  2008      326.000000
    29     9  2008      299.000000
    30     9  2008      292.000000
     1    10  2008      285.000000
     2    10  2008      278.000000
     3    10  2008      270.000000
     4    10  2008      262.000000
     5    10  2008      256.000000
     6    10  2008      250.000000
     7    10  2008      244.000000
     8    10  2008      232.000000
     9    10  2008      224.000000
    10    10  2008      217.000000
    11    10  2008      212.000000
    12    10  2008      210.000000
    13    10  2008      210.000000
    14    10  2008      210.000000
    15    10  2008      211.000000
    16    10  2008      211.000000
    17    10  2008      210.000000
    18    10  2008      207.000000
    19    10  2008      204.000000
    20    10  2008      198.000000
    21    10  2008      194.000000
    22    10  2008      190.000000
    23    10  2008      185.000000
    24    10  2008      180.000000
    25    10  2008      178.000000
    26    10  2008      180.000000
    27    10  2008      175.000000
    28    10  2008      173.000000
    29    10  2008      172.000000
    30    10  2008      171.000000
    31    10  2008      171.000000
     1    11  2008      168.000000
     2    11  2008      168.000000
     3    11  2008      166.000000
     4    11  2008      163.000000
     5    11  2008      162.000000
     6    11  2008      162.000000
     7    11  2008      159.000000
     8    11  2008      157.000000
     9    11  2008      154.000000
    10    11  2008      156.000000
    11    11  2008      160.000000
    12    11  2008      165.000000
    13    11  2008      170.000000
    14    11  2008      174.000000
    15    11  2008      178.000000
    16    11  2008      183.000000
    17    11  2008      188.000000
