Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14350000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14350000;1;01/04/2024;;1;1;"918,4952";"636,7403";"833,6115";8;1;1;1;1;"0,0";0;"636,7403";"663,5905";"690,8544";"720,7593";"737,5777";"806,2939";"874,8778";"918,4952";"918,4952";"903,8677";"894,1651";"888,1209";"879,6849";"862,9036";"848,6163";"830,8833";"816,7983";"812,1234";"828,5296";"847,4298";"864,0982";"872,478";"879,6849";"886,9139";"886,9139";"879,6849";"845,0585";"839,1412";"840,3235";"833,2396";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14350000;1;01/03/2024;;1;1;"690,8544";"543,5736";"610,8154";2;28;1;1;1;"0,0";0;"651,7252";"690,8544";"687,561";"672,2701";"660,3465";"649,5765";"651,7252";"641,0084";"638,873";"638,873";"624,0005";"613,4579";"614,5091";"607,1647";"601,939";"597,7706";"595,6905";"588,4316";"586,3637";"578,1197";"584,2986";"611,3574";"614,5091";"588,4316";"564,8167";"556,6881";"553,6513";"543,5736";"548,6038";"574,0141";"605,0724";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/02/2024;;1;1;"769,3596";"542,5697";"636,3657";1;14;1;1;1;"0,0";0;"769,3596";"755,6772";"721,876";"706,3013";"688,6581";"675,5359";"653,8766";"634,6103";"610,3082";"594,6515";"574,0141";"565,8359";"553,6513";"542,5697";"559,7311";"592,5754";"622,9432";"630,3583";"638,873";"642,0771";"650,6505";"656,0306";"660,3465";"651,7252";"642,0771";"630,3583";"615,561";"598,8117";"615,561";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14350000;1;01/01/2024;;1;1;"1086,425";"775,0877";"947,4912";1;31;1;1;1;"0,0";0;"1086,425";"1076,0271";"1077,3248";"1079,9219";"1079,9219";"1055,344";"1029,7024";"1018,241";"1008,0935";"987,9131";"971,6295";"962,9035";"970,3811";"991,6853";"1020,7838";"1019,5121";"1003,0341";"979,1324";"956,6887";"935,6716";"908,7338";"872,478";"841,5063";"825,0036";"806,2939";"796,9995";"810,9562";"821,4833";"813,2911";"790,0552";"775,0877";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14350000;2;01/12/2023;;1;1;"1097,8329";"503,0902";"774,4913";31;7;1;1;1;;;"547,472";"547,472";"563,1511";"563,1511";"547,472";"518,5525";"503,0902";"511,9163";"531,8673";"565,397";"599,2612";"633,4478";"672,5672";"723,7587";"815,9917";"890,5768";"931,9307";"922,1724";"912,4311";"890,5768";"893,0007";"939,2609";"931,9307";"922,1724";"924,6104";"939,2609";"951,4986";"961,3079";"993,3027";"1062,7968";"1097,8329";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/12/2023;;1;1;"1072,1376";"500,0629";"754,7146";31;7;1;1;1;"0,0";0;"539,562";"539,562";"552,6404";"554,6629";"540,5639";"514,743";"500,0629";"506,8938";"525,6094";"555,6751";"585,3308";"616,6136";"653,8766";"700,7698";"790,0552";"862,9036";"903,8677";"894,1651";"884,5017";"862,9036";"865,2935";"911,1705";"903,8677";"895,3758";"896,5871";"909,9518";"923,3906";"933,2105";"965,3936";"1034,8118";"1072,1376";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14350000;2;01/11/2023;;1;1;"677,1948";"230,5411";"462,9438";23;4;1;1;1;;;"283,7159";"263,8087";"244,1488";"230,5411";"234,4156";"238,301";"242,197";"255,9144";"263,8087";"283,7159";"316,0536";"376,0723";"431,2861";"468,0461";"518,5525";"560,9066";"583,4171";"603,8012";"628,8713";"640,3227";"644,9127";"656,4118";"677,1948";"674,8802";"651,8082";"624,3007";"590,1987";"576,6486";"565,397";"558,6639";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14350000;1;01/11/2023;;1;1;"658,1872";"270,6017";"468,8761";23;4;1;1;1;"0,0";0;"313,5445";"298,1652";"281,5067";"270,6017";"273,701";"276,8134";"279,939";"290,1878";"297,3638";"312,7278";"340,0962";"390,2528";"436,4604";"469,2811";"512,7765";"550,6207";"570,9421";"590,5021";"612,4073";"624,0005";"627,1764";"638,873";"658,1872";"656,0306";"634,6103";"609,2597";"578,1197";"565,8359";"556,6881";"549,6119";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14350000;2;01/10/2023;;1;1;"492,0938";"162,7818";"291,2804";26;13;1;1;1;;;"230,5411";"226,6772";"224,7496";"220,9021";"209,4276";"199,9446";"198,0568";"186,7938";"183,0642";"175,6431";"171,9517";"168,2738";"162,7818";"175,6431";"201,8354";"224,7496";"248,0604";"271,7426";"293,7587";"320,136";"422,7105";"446,3619";"457,1827";"472,4035";"487,7065";"492,0938";"474,5847";"448,5227";"395,0416";"334,4926";"303,859";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/10/2023;;1;1;"491,3315";"216,4094";"321,768";26;13;2;2;2;"0,0";0;"270,6017";"267,5158";"265,9778";"262,9118";"254,5492";"246,2884";"244,7975";"235,9232";"232,9925";"227,1725";"224,2832";"221,4078";"216,4094";"227,1725";"247,7828";"265,9778";"284,652";"302,9904";"321,7548";"343,4718";"430,0038";"450,4171";"458,87";"473,0887";"486,5057";"491,3315";"474,9968";"452,2905";"407,2406";"355,3847";"330,0445";;;;;;;;2;2;2;2;2;;;;;;;;;;;;;;;;;;;
14350000;2;01/09/2023;;1;1;"399,2779";"218,9826";"284,3997";1;23;1;1;1;;;"399,2779";"397,1587";"388,7011";"376,0723";"355,181";"316,0536";"289,7347";"275,7241";"267,7707";"251,9822";"248,0604";"283,7159";"289,7347";"291,7456";"295,7742";"297,792";"303,859";"301,8344";"289,7347";"265,7885";"242,197";"222,8245";"218,9826";"234,4156";"234,4156";"236,357";"240,2477";"242,197";"238,301";"236,357";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14350000;1;01/09/2023;;1;1;"410,8514";"260,621";"314,5045";1;23;1;1;1;;0;"410,8514";"408,1421";"400,9503";"390,2528";"372,6658";"340,0962";"318,4611";"307,0336";"300,5742";"287,8104";"284,652";"313,5445";"318,4611";"319,2834";"323,4064";"325,0612";"330,0445";"328,3803";"318,4611";"298,9673";"279,939";"265,21";"260,621";"273,701";"272,9249";"275,2555";"278,3745";"279,939";"276,8134";"275,2555";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14350000;2;01/08/2023;;1;1;"1138,1035";"409,9015";"923,813";10;31;1;1;1;;;"1082,7943";"1087,8032";"1085,2982";"1095,3242";"1102,8536";"1107,8778";"1115,4218";"1102,8536";"1120,4554";"1138,1035";"1138,1035";"1133,0566";"1102,8536";"1082,7943";"1060,3014";"1035,4022";"1015,5544";"990,8356";"971,134";"949,0491";"927,0495";"893,0007";"844,7341";"735,4794";"700,4124";"681,8279";"547,472";"483,326";"463,6957";"433,4345";"409,9015";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/08/2023;;1;1;"1113,8975";"419,0195";"902,6373";10;31;1;1;1;;0;"1057,9211";"1060,5007";"1059,2106";"1069,5475";"1077,3248";"1081,2214";"1090,3339";"1076,0271";"1094,248";"1113,8975";"1113,8975";"1108,6449";"1077,3248";"1057,9211";"1033,5336";"1008,0935";"987,9131";"964,1483";"944,3045";"920,9417";"899,0115";"866,4894";"817,9686";"712,9606";"679,8994";"662,5085";"539,562";"482,6579";"465,4851";"439,2386";"419,0195";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14350000;2;01/07/2023;;1;1;"1092,8163";"608,3466";"804,7097";31;8;1;1;1;;;"644,9127";"638,0296";"619,7353";"617,4547";"612,8979";"626,5852";"617,4547";"608,3466";"608,3466";"642,6171";"688,7873";"737,8273";"766,0985";"794,5447";"815,9917";"835,1349";"851,9454";"861,5764";"854,3516";"866,3988";"885,7324";"914,8649";"924,6104";"917,2997";"936,8165";"951,4986";"951,4986";"980,9766";"1015,5544";"1065,2928";"1092,8163";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/07/2023;;1;1;"1066,9597";"594,6515";"781,8007";31;9;1;1;1;;0;"628,2364";"622,9432";"606,1182";"602,9828";"598,8117";"611,3574";"602,9828";"595,6905";"594,6515";"626,1171";"669,0103";"715,1855";"742,0872";"769,3596";"790,0552";"808,6238";"823,8295";"834,4187";"827,3536";"839,1412";"856,9397";"886,9139";"895,3758";"889,3285";"907,5163";"922,1658";"923,3906";"952,9671";"986,657";"1038,6501";"1066,9597";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14350000;2;01/06/2023;;1;1;"1413,3025";"651,8082";"1088,8402";1;30;1;1;1;;;"1413,3025";"1387,1707";"1366,3242";"1340,3403";"1311,8552";"1304,1041";"1304,1041";"1296,3606";"1286,0485";"1273,1772";"1265,4647";"1237,2535";"1191,3206";"1158,3291";"1143,1544";"1133,0566";"1102,8536";"1067,7902";"1062,7968";"1035,4022";"946,6004";"917,2997";"888,1542";"859,1672";"827,9476";"796,923";"751,9407";"681,8279";"663,3274";"651,8082";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14350000;1;01/06/2023;;1;1;"1409,6511";"634,6103";"1069,1396";1;30;2;2;2;;0;"1409,6511";"1381,0475";"1356,9077";"1328,7129";"1299,3479";"1289,6143";"1291,003";"1281,2931";"1270,2296";"1256,4509";"1248,2108";"1218,1714";"1169,6104";"1135,0012";"1119,1595";"1108,6449";"1078,623";"1042,4937";"1036,0906";"1008,0935";"918,4952";"889,3285";"860,5162";"832,0612";"801,6416";"772,7946";"728,5898";"662,5085";"645,2871";"634,6103";;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;0
14350000;2;01/05/2023;;1;1;"1447,3942";"1097,8329";"1262,8877";30;14;1;1;1;;;"1286,0485";"1265,4647";"1247,4999";"1232,1357";"1219,3564";"1201,5028";"1178,6134";"1145,6813";"1153,2671";"1145,6813";"1125,4932";"1122,9739";"1115,4218";"1097,8329";"1120,4554";"1158,3291";"1204,0507";"1234,6941";"1252,6284";"1278,323";"1324,7904";"1355,921";"1381,954";"1402,8398";"1400,2262";"1381,954";"1389,7803";"1415,9202";"1429,0203";"1447,3942";"1434,2661";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/05/2023;;1;1;"1475,003";"1114,6934";"1284,7452";30;14;1;1;1;"0,0";0;"1308,4987";"1287,2804";"1270,0869";"1252,9352";"1239,7703";"1221,3817";"1197,8125";"1163,9155";"1173,0244";"1163,9155";"1143,1437";"1141,8477";"1134,0773";"1114,6934";"1136,6663";"1176,9321";"1224,0056";"1255,571";"1274,0509";"1300,5345";"1348,4502";"1379,2252";"1407,4327";"1428,993";"1426,2948";"1407,4327";"1415,511";"1441,1466";"1456,026";"1475,003";"1461,4435";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;2;01/04/2023;;1;1;"1402,8398";"973,5929";"1205,3469";25;1;1;1;1;;;"973,5929";"1005,6547";"1055,3136";"1060,3014";"1052,8214";"1050,33";"1050,33";"1065,2928";"1160,8612";"1247,4999";"1247,4999";"1211,6993";"1198,956";"1148,2087";"1135,5797";"1165,9287";"1198,956";"1219,3564";"1237,2535";"1255,1938";"1286,0485";"1311,8552";"1345,5305";"1379,3469";"1402,8398";"1379,3469";"1358,5201";"1337,7465";"1314,4402";"1304,1041";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14350000;1;01/04/2023;;1;1;"1428,993";"987,0493";"1225,2683";25;1;1;1;1;"0,0";0;"987,0493";"1019,9659";"1069,7009";"1076,1078";"1069,7009";"1065,86";"1065,86";"1079,9553";"1178,2351";"1267,4454";"1268,766";"1233,1971";"1218,7588";"1167,8177";"1153,5212";"1184,7545";"1217,4478";"1239,7703";"1258,2081";"1275,3727";"1308,4987";"1333,7762";"1369,8457";"1404,742";"1428,993";"1404,742";"1383,2487";"1361,8153";"1337,7753";"1327,1158";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14350000;2;01/03/2023;;1;1;"1402,8398";"888,1542";"1175,4253";14;31;1;1;1;;;"1293,7811";"1291,2031";"1268,0347";"1227,0212";"1198,956";"1168,4639";"1140,6285";"1130,5345";"1122,9739";"1130,5345";"1143,1544";"1239,8138";"1392,3906";"1402,8398";"1384,5619";"1353,3221";"1332,5618";"1280,8972";"1237,2535";"1214,2509";"1173,5367";"1148,2087";"1110,3915";"1075,2877";"1055,3136";"1030,4343";"1075,2877";"1013,0779";"976,0531";"939,2609";"888,1542";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/03/2023;;1;1;"1428,993";"899,4181";"1194,8168";14;31;1;1;1;"0,0";0;"1316,4716";"1313,813";"1289,9293";"1247,6663";"1218,7588";"1187,364";"1158,7163";"1149,6276";"1141,8477";"1148,3303";"1161,3154";"1260,8461";"1416,8582";"1428,993";"1410,1246";"1377,8846";"1356,4664";"1303,1884";"1258,2081";"1234,5114";"1193,8925";"1166,5168";"1127,6093";"1091,5126";"1072,2628";"1045,4177";"1091,5126";"1028,8612";"989,5745";"951,8209";"899,4181";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;2;01/02/2023;;1;1;"1232,1357";"936,8165";"1064,0759";28;15;1;1;1;;;"1122,9739";"1067,7902";"1045,35";"1037,8877";"1000,711";"988,3692";"998,2405";"1020,5105";"1045,35";"1022,9897";"1013,0779";"983,4396";"973,5929";"944,1528";"936,8165";"988,3692";"1030,4343";"1052,8214";"1060,3014";"1130,5345";"1125,4932";"1150,7374";"1158,3291";"1163,3945";"1163,3945";"1165,9287";"1170,9998";"1232,1357";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
14350000;1;01/02/2023;;1;1;"1252,9352";"949,3135";"1079,942";28;15;1;1;1;"0,0";0;"1140,552";"1083,8053";"1060,7428";"1053,0752";"1014,8892";"1002,2174";"1012,3525";"1035,2234";"1060,7428";"1037,7703";"1028,8612";"997,1568";"987,0493";"956,8394";"949,3135";"1002,2174";"1044,1425";"1068,4203";"1074,8259";"1148,3303";"1143,1437";"1167,8177";"1176,9321";"1182,146";"1182,146";"1184,7545";"1189,9746";"1252,9352";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
14350000;2;01/01/2023;;1;1;"1201,5028";"679,5107";"886,8072";30;6;1;1;1;;;"847,1368";"815,9917";"777,9302";"735,4794";"712,0695";"679,5107";"698,0847";"705,0713";"716,7414";"728,4432";"756,6552";"789,7918";"806,448";"813,6039";"815,9917";"827,9476";"871,2254";"895,4257";"902,7072";"931,9307";"936,8165";"934,373";"946,6004";"1050,33";"1055,3136";"1045,35";"1055,3136";"1105,3654";"1176,0746";"1201,5028";"1155,7976";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/01/2023;;1;1;"1221,3817";"687,1923";"898,1603";30;6;2;2;2;"0,0";0;"858,6258";"826,7299";"786,5649";"744,3665";"720,4439";"687,1923";"704,9704";"710,9146";"722,8298";"734,7806";"764,8105";"798,698";"815,7402";"823,0637";"824,2855";"836,5208";"882,0706";"906,8713";"914,3356";"943,0501";"949,3135";"946,8072";"959,3504";"1064,5803";"1070,9817";"1060,7428";"1070,9817";"1122,4397";"1195,1989";"1221,3817";"1174,3267";;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
14350000;2;01/12/2022;;1;1;"859,1672";"581,1594";"738,4341";31;10;1;1;1;;;"792,1675";"766,0985";"733,1327";"721,4182";"702,7411";"684,1463";"631,1589";"610,6216";"594,7272";"581,1594";"587,9366";"612,8979";"649,5084";"665,6354";"679,5107";"705,0713";"702,7411";"723,7587";"787,4171";"835,1349";"842,3326";"825,5541";"813,6039";"813,6039";"820,7704";"820,7704";"811,2174";"823,1617";"837,5331";"856,7588";"859,1672";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;1;01/12/2022;;1;1;"869,717";"586,9016";"746,5038";31;10;1;1;1;"0,0";0;"802,3444";"775,6739";"740,7692";"728,8008";"710,9146";"690,7413";"637,8571";"616,9193";"599,5684";"586,9016";"592,6532";"618,0792";"655,4005";"670,6738";"686,01";"712,1045";"709,725";"731,1916";"796,2687";"845,1048";"852,4751";"836,5208";"823,0637";"823,0637";"830,3991";"831,6228";"820,6212";"831,6228";"847,5603";"867,2501";"869,717";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14350000;2;01/11/2022;;1;1;"832,7379";"384,4839";"668,421";27;16;1;1;1;;;"756,6552";"801,683";"818,3806";"818,3806";"818,3806";"794,5447";"773,1938";"719,0793";"658,7158";"558,6639";"503,0902";"478,952";"446,3619";"439,8902";"422,7105";"384,4839";"388,7011";"474,5847";"569,8931";"612,8979";"649,5084";"726,1003";"751,9407";"787,4171";"796,923";"811,2174";"832,7379";"823,1617";"823,1617";"811,2174";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
